taxon,spp_gp,stressor,sens_score,adcap_gen_score,adcap_spec_score,vuln_raw,sd_sens,sd_acg,sd_acs,sd_vuln_raw,exposure_mod,vuln,sd_vuln
elasmobranchs,zapteryx,entanglement_macroplastic,0.67304,2.65,1.67,0.34729371965074196,0.33557532925771777,0,0,0.17315940259261747,1,0.3798423344258818,0.18938802514112896
elasmobranchs,hemigaleidae,entanglement_macroplastic,0.66232,2.66,1.67,0.3415424400422745,0.33566127504713,0,0,0.17309241893238586,1,0.37355204079600224,0.18931476372454947
elasmobranchs,torpedinidae,entanglement_macroplastic,0.66768,1.33,2.67,0.3442234898775919,0.33566127504713,0,0,0.17305070619680887,1,0.3764843605315368,0.18926914164168318
elasmobranchs,trygonorrhina,entanglement_macroplastic,0.68376,2.65,1.67,0.352825320558052,0.3351452697073747,0,0,0.17293748861884178,1,0.3858923609102593,0.1891453132316667
elasmobranchs,cephaloscyllium,entanglement_macroplastic,0.64088,2.66,1.67,0.330486349459918,0.3348008243237634,0,0,0.1726487052598488,1,0.3614597655292636,0.188829464890575
elasmobranchs,oxynotidae,entanglement_macroplastic,0.68912,2.66,1.67,0.35536255327022015,0.3348008243237634,0,0,0.1726487052598488,1,0.3886673848794254,0.188829464890575
elasmobranchs,arhynchobatidae,entanglement_macroplastic,0.68912,1.33,2.67,0.3552769161041908,0.3348008243237634,0,0,0.1726070994527624,1,0.3885737217371984,0.1887839597576136
elasmobranchs,somniosidae,entanglement_macroplastic,0.6784,2.7728800000000002,1.67,0.34753256419772516,0.33540337160909245,0.16043773454728985,0,0.17212840635372617,1,0.38010356365393183,0.18826040320037343
elasmobranchs,rhynchorhina,entanglement_macroplastic,0.64892,2.82816,1.67,0.3312807606909677,0.3352850995674694,0.17014467739244732,0,0.1715004857404751,1,0.36232862954672845,0.1875736334199948
elasmobranchs,triakidae,entanglement_macroplastic,0.65696,2.81048,1.67,0.33555976759942624,0.33557532925771777,0.17007371895598133,0,0.1714339337130502,1,0.36700866803048776,0.18750084408915613
elasmobranchs,rhinobatidae,entanglement_macroplastic,0.64624,2.7955200000000002,1.67,0.33042526940042277,0.3351452697073747,0.16856567606898631,0,0.17143022561311624,1,0.3613929610030866,0.18749678846345516
elasmobranchs,orectolobidae,entanglement_macroplastic,0.64892,2.81184,1.67,0.3312781103948054,0.3352850995674694,0.17014467739244732,0,0.17097152146659314,1,0.36232573086292214,0.1869950942375953
elasmobranchs,rhina,entanglement_macroplastic,0.63552,2.8200000000000003,1.67,0.324424124356372,0.3343697686225157,0.17034102341194315,0,0.17073730922774846,1,0.35482938437102735,0.186738931460902
elasmobranchs,raja,entanglement_macroplastic,0.65428,3.0108800000000002,1.67,0.33005085057185474,0.3355001086312287,0.23380222308197224,0,0.16936843484189154,1,0.3609834513752151,0.18524176519258428
elasmobranchs,glaucostegidae,entanglement_macroplastic,0.6516,2.96824,1.67,0.3293340480512027,0.33540337160909245,0.23698936312191685,0,0.16926409634193995,1,0.3601994696117653,0.18512764801409928
elasmobranchs,centrophoridae,entanglement_macroplastic,0.6516,3.2038400000000005,1.67,0.32455205402896103,0.33540337160909245,0.1579221708570167,0,0.16687736620772534,1,0.35496930370365276,0.1825172318316921
elasmobranchs,bathyraja,entanglement_macroplastic,0.64892,1.99,2.67,0.320939596050091,0.3352850995674694,0,0,0.16582362142759996,1,0.3510182835899308,0.18136472934021478
cephalopods,amphioctopus varunae,oceanographic,1.1400000000000001,7.1584,1,0.3737899628725156,0.50060204717775,0.16519867556865753,0,0.16424425764137296,1,0.40882182443507564,0.1796373464549974
cephalopods,octopus,oceanographic,1.1280000000000001,7.16104,1,0.36983893940766077,0.4999759030337941,0.16528337112693567,0,0.16409620155462032,1,0.40450050823686984,0.1794754144463373
cephalopods,callistoctopus,oceanographic,1.1600000000000001,7.1676400000000005,1,0.38007751853376853,0.5010030100351265,0.165309829589883,0,0.1640877929293765,1,0.4156986542913851,0.17946621775874638
cephalopods,callistoctopus rapanui,oceanographic,1.1560000000000001,7.17028,1,0.3786822797711132,0.5009869776822836,0.16524632216165,0,0.1639815947794822,1,0.4141726527580966,0.17935006664260145
cephalopods,abdopus abaculus,oceanographic,1.1400000000000001,7.18876,1,0.3731904374089664,0.50060204717775,0.1636078620669572,0,0.16393970822838558,1,0.40816611101805417,0.1793042544541012
cephalopods,amphioctopus robsoni,oceanographic,1.1360000000000001,7.16236,1,0.3722919357117683,0.5004255217424917,0.165309829589883,0,0.1638887893496191,1,0.40718340110181217,0.17924856342174833
cephalopods,callistoctopus lechenaultii,oceanographic,1.1320000000000001,7.16632,1,0.37092625412796343,0.5002168204587683,0.16532570263515362,0,0.16383498238177027,1,0.405689726867229,0.17918971362654723
cephalopods,abdopus tenebricus,oceanographic,1.112,7.17424,1,0.3644273866955257,0.4986890444477489,0.16507155075139354,0,0.1637575325259837,1,0.3985817809500267,0.17910500511511057
cephalopods,abdopus,oceanographic,1.1960000000000002,7.13728,1,0.3923986511187859,0.4997027228712887,0.1629811431179945,0,0.16373333307842308,1,0.42917453219833473,0.17907853767808785
cephalopods,abdopus tonganus,oceanographic,1.1960000000000002,7.16632,1,0.3918577988610146,0.4997027228712887,0.16532570263515362,0,0.16358048344746662,1,0.4285829908817282,0.1789113628708468
cephalopods,amphioctopus,oceanographic,1.108,7.1676400000000005,1,0.36308993883480195,0.498286219583189,0.165309829589883,0,0.16331753612563735,1,0.397118986523162,0.17862377193872425
cephalopods,amphioctopus polyzenia,oceanographic,1.088,7.15576,1,0.3568314992004763,0.49578140020290057,0.16507155075139354,0,0.1627921883434164,1,0.39027400146856217,0.1780491881881602
cephalopods,amphioctopus membranaceus,oceanographic,1.084,7.165,1,0.35536347037050264,0.4951816023209147,0.16533099331159176,0,0.1625474024411805,1,0.3886683879309996,0.17778146077681128
elasmobranchs,squalidae,entanglement_macroplastic,0.67572,3.89948,1.67,0.3225980248047392,0.3355001086312287,0.14201691736999897,0,0.15995776085913585,1,0.352832141468726,0.17494911614115422
elasmobranchs,rhinoptera,entanglement_macroplastic,0.67304,2.75908,3,0.3103392649426705,0.33557532925771777,0.43128782774551594,0,0.1555143240080538,1,0.3394244819007465,0.17008923722342903
elasmobranchs,etmopteridae,entanglement_macroplastic,0.6918,3.7426,2.34,0.31658885249725083,0.33459614210754585,0.28636350365383434,0,0.15319102516035918,1,0.3462597852523821,0.16754819715289518
cephalopods,octopus oculifer,oceanographic,1.1760000000000002,7.17028,2,0.3532314267755339,0.5007464307928787,0.16524632216165,0,0.15031772985229233,1,0.38633652769170385,0.16440561456197297
elasmobranchs,myliobatidae,entanglement_macroplastic,0.65428,2.66,3.67,0.2880130478618822,0.3355001086312287,0,0,0.14768663086885242,1,0.31500583585268654,0.16152792710773267
elasmobranchs,aetobatus,entanglement_macroplastic,0.69716,2.99,3.67,0.3014307119513192,0.33412165977999175,0,0,0.14446401082368374,1,0.32968101297768465,0.1580032808165313
elasmobranchs,pseudocarcharias kamoharai,entanglement_macroplastic,0.6784,3.65,3.34,0.28988452590592395,0.33540337160909245,0,0,0.14331994010340537,1,0.3170527101520274,0.15675198697345274
elasmobranchs,sphyrnidae,entanglement_macroplastic,0.64356,3.1921600000000003,4,0.26900573504941994,0.334983855032642,0.16501957532657724,0,0.14010828273324993,1,0.2942171441449607,0.15323933078697533
elasmobranchs,carcharhinidae,entanglement_macroplastic,0.665,3.65,4,0.2714322055456627,0.33567201672353475,0,0,0.1370108208108716,1,0.2968710251844315,0.14985157252697953
seabirds,ardenna,entanglement_macroplastic,0.9853842592592593,6.149148148148148,3.33,0.3721185991388691,0.3349395091458346,0.5504617761646473,0,0.1269981843536771,1,0.40699381930183715,0.13890054464924195
seabirds,calonectris,entanglement_macroplastic,1.011439814814815,6.149087962962963,3.33,0.3819814419048667,0.3346738522657906,0.562427620081871,0,0.1269652625012342,1,0.4177810147169442,0.1388645373373386
seabirds,macronectes,entanglement_macroplastic,0.9887962962962964,6.158398148148148,3.33,0.37323985715360625,0.33502011330353176,0.5764658330634023,0,0.12694947135000323,1,0.4082201624163622,0.1388472662281666
seabirds,fulmarus,entanglement_macroplastic,1.0021342592592593,6.155870370370371,3.33,0.37829365012288096,0.33500158037470534,0.5658128812865468,0,0.12689626940134915,1,0.41374760046241993,0.13878907815499011
seabirds,procellaria,entanglement_macroplastic,0.9993425925925926,6.176953703703704,3.33,0.3768533576330796,0.33504941909858044,0.5645326863401647,0,0.12674646773977324,1,0.4121723227345866,0.138625236974991
seabirds,phaethontidae,entanglement_macroplastic,1.0063993055555556,5.326930555555556,4,0.37888694528622896,0.33486413848974383,0.7275924093717901,0,0.1267031907360862,1,0.4143964996710677,0.13857790401969317
seabirds,fregatidae,entanglement_macroplastic,1.0019791666666666,5.320305555555556,4,0.3773165652141089,0.33498545470333424,0.7175198327256714,0,0.1267023462680858,1,0.4126789424600422,0.13857698040755026
seabirds,puffinus,entanglement_macroplastic,0.9959305555555557,6.159939814814815,3.33,0.3757568750127199,0.33507628049244115,0.5540632226889073,0,0.12654691827853246,1,0.410973076982047,0.13840698559610812
seabirds,pseudobulweria,entanglement_macroplastic,0.9866250000000001,6.031458333333333,4,0.35948662805053017,0.33501163982557985,0.536099298921737,0,0.12264247934916081,1,0.3931779708856314,0.13413661986923212
seabirds,pterodroma,entanglement_macroplastic,1.0108194444444445,6.058826388888889,4,0.3677499184987123,0.33474252710832597,0.5352787695044104,0,0.1221270283218035,1,0.40221570280037233,0.13357286040444674
seabirds,anatidae,entanglement_macroplastic,1.0040729166666666,6.682239583333334,4,0.35530504822269043,0.3349352685810471,0.5252213528589236,0,0.11899765566245174,1,0.38860449041788164,0.13015020071047909
seabirds,podicipedidae,entanglement_macroplastic,0.9950000000000001,6.681486111111111,4,0.35205886456063384,0.33505817487236705,0.5189995049005249,0,0.11889509573611451,1,0.3850540721108338,0.1300380287947944
seabirds,gaviidae,entanglement_macroplastic,0.9838333333333333,6.684850694444445,4,0.34797080111211126,0.33487197970662813,0.5251596742903374,0,0.11854756338952482,1,0.38058287244408046,0.1296579254691429
cephalopods,amphioctopus varunae,uv,0.3216,7.1584,2.31624,0.1109536477374768,0.3354033716090925,0.16519867556865753,0.3351452697073746,0.11585037765315281,1,0.12135230263321034,0.1267079575644136
cephalopods,amphioctopus robsoni,uv,0.31892000000000004,7.16236,2.32696,0.11002829587363769,0.33528509956746944,0.165309829589883,0.33557532925771777,0.11579832464270591,1,0.12034022613358498,0.12665102610875145
cephalopods,callistoctopus lechenaultii,uv,0.31624,7.16632,2.31088,0.10908090705556715,0.3351452697073747,0.16532570263515362,0.3348008243237634,0.1157367956278223,1,0.11930404736068123,0.12658373055076722
cephalopods,octopus oculifer,uv,0.34572,7.17028,2.34572,0.11895713746580493,0.33550010863122876,0.16524632216165,0.3355001086312287,0.11556734842963381,1,0.13010588511958232,0.12639840264047109
cephalopods,callistoctopus,uv,0.335,7.1676400000000005,2.3216,0.11513237308945555,0.33567201672353475,0.165309829589883,0.33540337160909245,0.1155058973610316,1,0.12592266110158823,0.12633119233394927
cephalopods,abdopus abaculus,uv,0.3216,7.18876,2.2948,0.11059295350116836,0.3354033716090925,0.1636078620669572,0.33324641437045205,0.1154546810589219,1,0.12095780387616072,0.12627517600352564
cephalopods,callistoctopus rapanui,uv,0.33232,7.17028,2.34572,0.11407601895327045,0.33566127504713,0.16524632216165,0.3355001086312287,0.11535401424775726,1,0.12476730470334266,0.12616507462711596
cephalopods,abdopus,uv,0.35912,7.13728,2.35376,0.12320301789913815,0.3348008243237634,0.1629811431179945,0.3351452697073746,0.11500731475919239,1,0.13474969249137228,0.12578588221553658
cephalopods,octopus,uv,0.31356,7.16104,2.33232,0.10747989610427489,0.33498385503264205,0.16528337112693567,0.33566127504712995,0.11494142307390416,1,0.1175529885226699,0.12571381511456997
cephalopods,amphioctopus membranaceus,uv,0.28408,7.165,2.30552,0.09828747991385689,0.3317716735550128,0.16533099331159176,0.3343697686225157,0.11490574995318047,1,0.1074990525393355,0.12567479868356288
cephalopods,amphioctopus,uv,0.30016000000000004,7.1676400000000005,2.36716,0.10319447411018434,0.33385176712073666,0.165309829589883,0.3341216597799917,0.11489292397590903,1,0.1128659337268839,0.12566077064656592
cephalopods,abdopus tenebricus,uv,0.30284,7.17424,2.3376799999999998,0.10402649636846294,0.33412165977999175,0.16507155075139354,0.33566127504712995,0.11489127444201255,1,0.11377593370383904,0.12565896651717773
seabirds,phalacrocoracidae,entanglement_macroplastic,0.9962407407407408,6.202854166666667,5,0.33975867635034945,0.3350364819389974,0.576811883625177,0,0.11473806626694087,1,0.3716011015003353,0.1254913995628116
cephalopods,abdopus tonganus,uv,0.35912,7.16632,2.35376,0.12281553788058298,0.3348008243237634,0.16532570263515362,0.3351452697073746,0.11463014781493228,1,0.13432589756948485,0.1253733669166129
seabirds,pelecanidae,entanglement_macroplastic,0.9856944444444445,6.211601851851852,5,0.33597654853626635,0.33490949614855775,0.5775099872814841,0,0.11446611188828905,1,0.36746450997359215,0.12519395742608558
seabirds,stercorariidae,entanglement_macroplastic,0.976388888888889,6.293083333333334,5,0.3315641208088762,0.33494815445298987,0.5012010018841677,0,0.1138551771741262,1,0.3626385463767184,0.1245257654753564
cephalopods,amphioctopus polyzenia,uv,0.28676,7.15576,2.35108,0.09791907455538643,0.33217353813594336,0.16507155075139354,0.3352850995674694,0.11353000889917295,1,0.10709611996826238,0.1241701221980645
seabirds,hydrocoloeus,entanglement_macroplastic,0.9967447916666667,6.6975625,5,0.33295888501797677,0.33508272873324696,0.5101511452352998,0,0.11252458663464422,1,0.3641640288809549,0.12307047104276458
seabirds,larus,entanglement_macroplastic,1.0005833333333334,6.686671875,5,0.33434849769486824,0.33504073054458505,0.5210831872214072,0,0.11241801188621117,1,0.3656838770477144,0.12295390803299759
seabirds,xema,entanglement_macroplastic,0.9834843750000001,6.673963541666667,5,0.3287970484458924,0.3348892387895361,0.5070928583473927,0,0.11239267351166732,1,0.3596121420209526,0.12292619492794354
seabirds,sterna,entanglement_macroplastic,0.9901145833333334,6.712430555555556,5,0.3304667993666827,0.33502254396183645,0.5288102560879177,0,0.11219842520524569,1,0.36143838318736526,0.1227137415318854
seabirds,chroicocephalus,entanglement_macroplastic,0.9943020833333334,6.699729166666667,5,0.33200679187210785,0.3350865464893803,0.5198610164039856,0,0.11218113912456844,1,0.3631227048873007,0.12269483538741459
seabirds,ichthyaetus,entanglement_macroplastic,1.0005833333333334,6.688557291666667,5,0.3342300505735477,0.33504073054458505,0.5124150706573203,0,0.11214331379656138,1,0.3655543289778165,0.12265346504272458
seabirds,pagophila,entanglement_macroplastic,1.0082604166666667,6.692734375000001,5,0.3367619375536205,0.3348246566475487,0.519127090586644,0,0.11212397455313382,1,0.36832350620906756,0.12263231331162808
seabirds,rhodostethia,entanglement_macroplastic,0.9936041666666667,6.671161458333334,5,0.33210238903699885,0.33508436491977317,0.5138060120347787,0,0.11211729778462182,1,0.36322726148657697,0.12262501079161543
seabirds,larosterna,entanglement_macroplastic,0.9933715277777778,6.722781250000001,5,0.33139219291737626,0.3350542160694253,0.5285189455973472,0,0.11209727635796912,1,0.3624505052807667,0.12260311294259603
seabirds,gelochelidon,entanglement_macroplastic,0.9956979166666667,6.707552083333334,5,0.33235097224151355,0.3350574477488027,0.5232581691308549,0,0.11209476990900229,1,0.36349914208607903,0.12260037158744674
seabirds,leucophaeus,entanglement_macroplastic,0.9939531250000001,6.671557291666667,5,0.332201339547698,0.3350856375037701,0.5113756715832202,0,0.11208747813195664,1,0.36333548570961904,0.12259239641986261
seabirds,chlidonias,entanglement_macroplastic,0.9898819444444446,6.721274305555556,5,0.3302367409731053,0.3350190695433064,0.5347136896237095,0,0.11205995817146638,1,0.36118676355727636,0.12256229726907336
seabirds,hydroprogne,entanglement_macroplastic,1.0040729166666666,6.7203229166666665,5,0.33497961145948046,0.3349352685810471,0.530967384320405,0,0.11202262556980373,1,0.36637413924387413,0.1225214658293917
seabirds,onychoprion,entanglement_macroplastic,0.9903472222222223,6.695121527777778,5,0.3306958902176181,0.33502585674594776,0.5382411753637872,0,0.11201280498652871,1,0.3616889445960265,0.12251072485405717
seabirds,sternula,entanglement_macroplastic,0.9842986111111112,6.706107638888889,5,0.32854394764912637,0.3348871765939175,0.5324159862697105,0,0.11197375329703138,1,0.35933532043723565,0.12246801321240453
seabirds,creagrus,entanglement_macroplastic,0.9974427083333334,6.70315625,5,0.33294176045856333,0.33507836553011733,0.5223300669754682,0,0.11197037689013783,1,0.3641452993956358,0.12246432036625197
seabirds,thalasseus,entanglement_macroplastic,0.9824375000000001,6.715083333333333,5,0.3278180245400038,0.33482250421104454,0.5296578158355177,0,0.11195943250453985,1,0.3585413632972675,0.12245235026504031
seabirds,phaetusa,entanglement_macroplastic,0.9929062500000001,6.7146284722222225,5,0.3312688032587246,0.3350516307034805,0.5286894550985148,0,0.11189994558963737,1,0.36231555145541855,0.12238728819410198
seabirds,rissa,entanglement_macroplastic,0.9925572916666667,6.684661458333333,5,0.3314992078499801,0.33507836553011733,0.5290693944579663,0,0.11185400166701233,1,0.3625675497290785,0.1223370383743237
seabirds,spheniscidae,entanglement_macroplastic,0.99421484375,5.5426154513888894,6,0.3296328515770865,0.3350063500757266,0.6922238332806432,0,0.11145579298369926,1,0.36052627721692593,0.12190150928957548
elasmobranchs,myliobatidae,wildlife_strike,0.484,2.66,2.67,0.10362642731945369,0.5007464307928786,0,0,0.1072119082975911,1,0.1133383698985965,0.11725988470786206
crustacea_arthropods,palaemon elegans,bycatch,0.7186,4.49896,1,0.2322845570150486,0.3313475589457045,0.16528337112693567,0,0.10707076830763884,1,0.2540544311495424,0.11710551697752064
elasmobranchs,aetobatus,wildlife_strike,0.548,2.99,2.67,0.11529073785433383,0.49868904444774886,0,0,0.10491647425958694,1,0.12609586792503052,0.11474932095683033
elasmobranchs,rhinoptera,wildlife_strike,0.512,2.75908,3.67,0.09878733288577125,0.5008587003846534,0.43128782774551594,0,0.09667887752023549,1,0.10804575208781167,0.10573969078361276
elasmobranchs,pseudocarcharias kamoharai,wildlife_strike,0.52,3.65,3.34,0.09898435952923379,0.50060204717775,0,0,0.09529187119021704,1,0.10826124420863714,0.10422269323241169
elasmobranchs,sphyrnidae,wildlife_strike,0.468,3.1921600000000003,3.67,0.08826856243131961,0.499975903033794,0.16501957532657724,0,0.09430495632994412,1,0.09654115497408622,0.10314328400847685
elasmobranchs,carcharhinidae,wildlife_strike,0.5,3.65,3.67,0.09227892624345206,0.5010030100351265,0,0,0.09246403962155782,1,0.10092737293918327,0.10112983527493719
polychaetes,terebellidae,oceanographic,0.68108,3.82048,5,0.18724457337061504,0.3352850995674694,0.16468958753049284,0,0.09220034318081165,1,0.20479326815698945,0.10084142501593926
cephalopods,amphioctopus varunae,plastic_pollution_microplastic,1.48,7.1584,3.15576,0.2509067526587469,0.50060204717775,0.16519867556865753,0.16507155075139354,0.08499261080169075,1,0.27442191223313744,0.09295817882434218
cephalopods,amphioctopus robsoni,plastic_pollution_microplastic,1.476,7.16236,3.16104,0.2500991684716961,0.5004255217424917,0.165309829589883,0.16528337112693567,0.08486231080622686,1,0.27353864068085226,0.09281566702049367
cephalopods,callistoctopus lechenaultii,plastic_pollution_microplastic,1.472,7.16632,3.15312,0.24944668633916303,0.5002168204587681,0.16532570263515362,0.1649018985475253,0.0847783396433758,1,0.2728250074581099,0.09272382602044946
sponges,demospongiae,bycatch,0.64892,5.06892,4,0.16423312260736656,0.3352850995674694,0.2902263927284088,0,0.0847745537543143,1,0.1796251678376727,0.0927196853151685
cephalopods,callistoctopus,plastic_pollution_microplastic,1.5,7.1676400000000005,3.1584,0.25406313533789054,0.5010030100351265,0.165309829589883,0.16519867556865753,0.08473569462842816,1,0.2778741133451905,0.09267718428432582
cephalopods,callistoctopus rapanui,plastic_pollution_microplastic,1.496,7.17028,3.17028,0.2532210958592075,0.5009869776822836,0.16524632216165,0.16524632216165,0.08470874554625517,1,0.2769531573267996,0.09264770951497636
cephalopods,abdopus abaculus,plastic_pollution_microplastic,1.48,7.18876,3.1452,0.2505812756522286,0.50060204717775,0.1636078620669572,0.16413629364514806,0.08463617309521988,1,0.27406593128973833,0.09256833552213833
cephalopods,abdopus tenebricus,plastic_pollution_microplastic,1.452,7.17424,3.1663200000000002,0.24586302761968074,0.49868904444774886,0.16507155075139354,0.16532570263515362,0.08459739326700697,1,0.2689054856908786,0.0925259212208033
cephalopods,octopus,plastic_pollution_microplastic,1.468,7.16104,3.16368,0.24866820280239593,0.499975903033794,0.16528337112693567,0.16532570263515362,0.08459542851173274,1,0.2719735638897807,0.09252377232726533
cephalopods,amphioctopus,plastic_pollution_microplastic,1.448,7.1676400000000005,3.18084,0.24509937583096725,0.49828621958318897,0.165309829589883,0.16456738466775717,0.08451561426302015,1,0.2680702639125949,0.09243647783031352
cephalopods,abdopus,plastic_pollution_microplastic,1.536,7.13728,3.17424,0.260306009627191,0.49970272287128864,0.1629811431179945,0.16507155075139354,0.0844809970264245,1,0.2847020742595426,0.09239861624164704
cephalopods,abdopus tonganus,plastic_pollution_microplastic,1.536,7.16632,3.17424,0.25991965399943107,0.49970272287128864,0.16532570263515362,0.16507155075139354,0.08427978395388323,1,0.28427950910715655,0.09217854533662768
cephalopods,amphioctopus membranaceus,plastic_pollution_microplastic,1.424,7.165,3.15048,0.24145408618526043,0.4951816023209146,0.16533099331159176,0.16468958753049284,0.08424130610477965,1,0.26408333512483495,0.0921364613160992
cephalopods,amphioctopus polyzenia,plastic_pollution_microplastic,1.428,7.15576,3.17292,0.24181822392358177,0.4957814002029005,0.16507155075139354,0.16514042217502228,0.08377319186349073,1,0.26448160011135885,0.09162447507468949
seabirds,anatidae,wildlife_strike,2.1835416666666667,6.682239583333334,3.67,0.3536854493575943,0.49990338594186134,0.5252213528589236,0,0.08149588397523931,1,0.386833101593545,0.08913373626907617
seabirds,podicipedidae,wildlife_strike,2.17,6.681486111111111,3.67,0.35147212600091776,0.500086828167712,0.5189995049005249,0,0.08139068297612234,1,0.38441234399538055,0.08901867575738967
seabirds,gaviidae,wildlife_strike,2.1533333333333333,6.684850694444445,3.67,0.34867240123760557,0.4998089249352658,0.5251596742903374,0,0.08109495108114223,1,0.38135022703307,0.08869522765856887
