am_sid,name,rank,id
W-Bch-210175,cellular organisms,no rank,131567
W-Bch-210175,Eukaryota,superkingdom,2759
W-Bch-210175,Opisthokonta,clade,33154
W-Bch-210175,Metazoa,kingdom,33208
W-Bch-210175,Eumetazoa,clade,6072
W-Bch-210175,Bilateria,clade,33213
W-Bch-210175,Protostomia,clade,33317
W-Bch-210175,Ecdysozoa,clade,1206794
W-Bch-210175,Panarthropoda,clade,88770
W-Bch-210175,Arthropoda,phylum,6656
W-Bch-210175,Mandibulata,clade,197563
W-Bch-210175,Pancrustacea,clade,197562
W-Bch-210175,Crustacea,subphylum,6657
W-Bch-210175,Multicrustacea,superclass,2172821
W-Bch-210175,Malacostraca,class,6681
W-Bch-210175,Eumalacostraca,subclass,72041
W-Bch-210175,Eucarida,superorder,6682
W-Bch-210175,Decapoda,order,6683
W-Bch-210175,Pleocyemata,suborder,6692
W-Bch-210175,Brachyura,infraorder,6752
W-Bch-210175,Eubrachyura,no rank,116704
W-Bch-210175,Heterotremata,no rank,116706
W-Bch-210175,Xanthoidea,superfamily,6778
W-Bch-210175,Trapeziidae,family,84663
W-Bch-210175,Trapezia,genus,84664
W-Bch-210175,Trapezia guttata,species,652055
W-Bch-443882,cellular organisms,no rank,131567
W-Bch-443882,Eukaryota,superkingdom,2759
W-Bch-443882,Opisthokonta,clade,33154
W-Bch-443882,Metazoa,kingdom,33208
W-Bch-443882,Eumetazoa,clade,6072
W-Bch-443882,Bilateria,clade,33213
W-Bch-443882,Protostomia,clade,33317
W-Bch-443882,Ecdysozoa,clade,1206794
W-Bch-443882,Panarthropoda,clade,88770
W-Bch-443882,Arthropoda,phylum,6656
W-Bch-443882,Mandibulata,clade,197563
W-Bch-443882,Pancrustacea,clade,197562
W-Bch-443882,Crustacea,subphylum,6657
W-Bch-443882,Multicrustacea,superclass,2172821
W-Bch-443882,Malacostraca,class,6681
W-Bch-443882,Eumalacostraca,subclass,72041
W-Bch-443882,Eucarida,superorder,6682
W-Bch-443882,Decapoda,order,6683
W-Bch-443882,Pleocyemata,suborder,6692
W-Bch-443882,Brachyura,infraorder,6752
W-Bch-443882,Eubrachyura,no rank,116704
W-Bch-443882,Heterotremata,no rank,116706
W-Bch-443882,Xanthoidea,superfamily,6778
W-Bch-443882,Trapeziidae,family,84663
W-Bch-443882,Trapezia,genus,84664
W-Bch-443882,Trapezia lutea,species,1977301
W-Bch-210187,cellular organisms,no rank,131567
W-Bch-210187,Eukaryota,superkingdom,2759
W-Bch-210187,Opisthokonta,clade,33154
W-Bch-210187,Metazoa,kingdom,33208
W-Bch-210187,Eumetazoa,clade,6072
W-Bch-210187,Bilateria,clade,33213
W-Bch-210187,Protostomia,clade,33317
W-Bch-210187,Ecdysozoa,clade,1206794
W-Bch-210187,Panarthropoda,clade,88770
W-Bch-210187,Arthropoda,phylum,6656
W-Bch-210187,Mandibulata,clade,197563
W-Bch-210187,Pancrustacea,clade,197562
W-Bch-210187,Crustacea,subphylum,6657
W-Bch-210187,Multicrustacea,superclass,2172821
W-Bch-210187,Malacostraca,class,6681
W-Bch-210187,Eumalacostraca,subclass,72041
W-Bch-210187,Eucarida,superorder,6682
W-Bch-210187,Decapoda,order,6683
W-Bch-210187,Pleocyemata,suborder,6692
W-Bch-210187,Brachyura,infraorder,6752
W-Bch-210187,Eubrachyura,no rank,116704
W-Bch-210187,Heterotremata,no rank,116706
W-Bch-210187,Xanthoidea,superfamily,6778
W-Bch-210187,Trapeziidae,family,84663
W-Bch-210187,Trapezia,genus,84664
W-Bch-210187,Trapezia rufopunctata,species,399052
W-Bch-443885,cellular organisms,no rank,131567
W-Bch-443885,Eukaryota,superkingdom,2759
W-Bch-443885,Opisthokonta,clade,33154
W-Bch-443885,Metazoa,kingdom,33208
W-Bch-443885,Eumetazoa,clade,6072
W-Bch-443885,Bilateria,clade,33213
W-Bch-443885,Protostomia,clade,33317
W-Bch-443885,Ecdysozoa,clade,1206794
W-Bch-443885,Panarthropoda,clade,88770
W-Bch-443885,Arthropoda,phylum,6656
W-Bch-443885,Mandibulata,clade,197563
W-Bch-443885,Pancrustacea,clade,197562
W-Bch-443885,Crustacea,subphylum,6657
W-Bch-443885,Multicrustacea,superclass,2172821
W-Bch-443885,Malacostraca,class,6681
W-Bch-443885,Eumalacostraca,subclass,72041
W-Bch-443885,Eucarida,superorder,6682
W-Bch-443885,Decapoda,order,6683
W-Bch-443885,Pleocyemata,suborder,6692
W-Bch-443885,Brachyura,infraorder,6752
W-Bch-443885,Eubrachyura,no rank,116704
W-Bch-443885,Heterotremata,no rank,116706
W-Bch-443885,Xanthoidea,superfamily,6778
W-Bch-443885,Trapeziidae,family,84663
W-Bch-443885,Trapezia,genus,84664
W-Bch-443885,Trapezia septata,species,1550555
W-Bch-443886,cellular organisms,no rank,131567
W-Bch-443886,Eukaryota,superkingdom,2759
W-Bch-443886,Opisthokonta,clade,33154
W-Bch-443886,Metazoa,kingdom,33208
W-Bch-443886,Eumetazoa,clade,6072
W-Bch-443886,Bilateria,clade,33213
W-Bch-443886,Protostomia,clade,33317
W-Bch-443886,Ecdysozoa,clade,1206794
W-Bch-443886,Panarthropoda,clade,88770
W-Bch-443886,Arthropoda,phylum,6656
W-Bch-443886,Mandibulata,clade,197563
W-Bch-443886,Pancrustacea,clade,197562
W-Bch-443886,Crustacea,subphylum,6657
W-Bch-443886,Multicrustacea,superclass,2172821
W-Bch-443886,Malacostraca,class,6681
W-Bch-443886,Eumalacostraca,subclass,72041
W-Bch-443886,Eucarida,superorder,6682
W-Bch-443886,Decapoda,order,6683
W-Bch-443886,Pleocyemata,suborder,6692
W-Bch-443886,Brachyura,infraorder,6752
W-Bch-443886,Eubrachyura,no rank,116704
W-Bch-443886,Heterotremata,no rank,116706
W-Bch-443886,Xanthoidea,superfamily,6778
W-Bch-443886,Trapeziidae,family,84663
W-Bch-443886,Trapezia,genus,84664
W-Bch-443886,Trapezia serenei,species,1349625
W-Bch-210184,cellular organisms,no rank,131567
W-Bch-210184,Eukaryota,superkingdom,2759
W-Bch-210184,Opisthokonta,clade,33154
W-Bch-210184,Metazoa,kingdom,33208
W-Bch-210184,Eumetazoa,clade,6072
W-Bch-210184,Bilateria,clade,33213
W-Bch-210184,Protostomia,clade,33317
W-Bch-210184,Ecdysozoa,clade,1206794
W-Bch-210184,Panarthropoda,clade,88770
W-Bch-210184,Arthropoda,phylum,6656
W-Bch-210184,Mandibulata,clade,197563
W-Bch-210184,Pancrustacea,clade,197562
W-Bch-210184,Crustacea,subphylum,6657
W-Bch-210184,Multicrustacea,superclass,2172821
W-Bch-210184,Malacostraca,class,6681
W-Bch-210184,Eumalacostraca,subclass,72041
W-Bch-210184,Eucarida,superorder,6682
W-Bch-210184,Decapoda,order,6683
W-Bch-210184,Pleocyemata,suborder,6692
W-Bch-210184,Brachyura,infraorder,6752
W-Bch-210184,Eubrachyura,no rank,116704
W-Bch-210184,Heterotremata,no rank,116706
W-Bch-210184,Xanthoidea,superfamily,6778
W-Bch-210184,Trapeziidae,family,84663
W-Bch-210184,Trapezia,genus,84664
W-Bch-210184,Trapezia speciosa,species,1977302
W-Bch-210186,cellular organisms,no rank,131567
W-Bch-210186,Eukaryota,superkingdom,2759
W-Bch-210186,Opisthokonta,clade,33154
W-Bch-210186,Metazoa,kingdom,33208
W-Bch-210186,Eumetazoa,clade,6072
W-Bch-210186,Bilateria,clade,33213
W-Bch-210186,Protostomia,clade,33317
W-Bch-210186,Ecdysozoa,clade,1206794
W-Bch-210186,Panarthropoda,clade,88770
W-Bch-210186,Arthropoda,phylum,6656
W-Bch-210186,Mandibulata,clade,197563
W-Bch-210186,Pancrustacea,clade,197562
W-Bch-210186,Crustacea,subphylum,6657
W-Bch-210186,Multicrustacea,superclass,2172821
W-Bch-210186,Malacostraca,class,6681
W-Bch-210186,Eumalacostraca,subclass,72041
W-Bch-210186,Eucarida,superorder,6682
W-Bch-210186,Decapoda,order,6683
W-Bch-210186,Pleocyemata,suborder,6692
W-Bch-210186,Brachyura,infraorder,6752
W-Bch-210186,Eubrachyura,no rank,116704
W-Bch-210186,Heterotremata,no rank,116706
W-Bch-210186,Xanthoidea,superfamily,6778
W-Bch-210186,Trapeziidae,family,84663
W-Bch-210186,Trapezia,genus,84664
W-Bch-210186,Trapezia tigrina,species,652056
W-Pol-173920,cellular organisms,no rank,131567
W-Pol-173920,Eukaryota,superkingdom,2759
W-Pol-173920,Opisthokonta,clade,33154
W-Pol-173920,Metazoa,kingdom,33208
W-Pol-173920,Eumetazoa,clade,6072
W-Pol-173920,Bilateria,clade,33213
W-Pol-173920,Protostomia,clade,33317
W-Pol-173920,Spiralia,clade,2697495
W-Pol-173920,Lophotrochozoa,clade,1206795
W-Pol-173920,Annelida,phylum,6340
W-Pol-173920,Polychaeta,class,6341
W-Pol-173920,Scolecida,subclass,105387
W-Pol-173920,Opheliidae,family,36122
W-Pol-173920,Travisia,genus,205112
W-Pol-173920,Travisia kerguelensis,species,1418078
Fis-32148,cellular organisms,no rank,131567
Fis-32148,Eukaryota,superkingdom,2759
Fis-32148,Opisthokonta,clade,33154
Fis-32148,Metazoa,kingdom,33208
Fis-32148,Eumetazoa,clade,6072
Fis-32148,Bilateria,clade,33213
Fis-32148,Deuterostomia,clade,33511
Fis-32148,Chordata,phylum,7711
Fis-32148,Craniata,subphylum,89593
Fis-32148,Vertebrata,clade,7742
Fis-32148,Gnathostomata,clade,7776
Fis-32148,Teleostomi,clade,117570
Fis-32148,Euteleostomi,clade,117571
Fis-32148,Actinopterygii,superclass,7898
Fis-32148,Actinopteri,class,186623
Fis-32148,Neopterygii,subclass,41665
Fis-32148,Teleostei,infraclass,32443
Fis-32148,Osteoglossocephalai,clade,1489341
Fis-32148,Clupeocephala,no rank,186625
Fis-32148,Euteleosteomorpha,cohort,1489388
Fis-32148,Neoteleostei,clade,123365
Fis-32148,Eurypterygia,clade,123366
Fis-32148,Ctenosquamata,clade,123367
Fis-32148,Acanthomorphata,clade,123368
Fis-32148,Euacanthomorphacea,clade,123369
Fis-32148,Percomorphaceae,clade,1489872
Fis-32148,Eupercaria,clade,1489922
Fis-32148,Perciformes,order,8111
Fis-32148,Notothenioidei,suborder,8205
Fis-32148,Nototheniidae,family,8206
Fis-32148,Trematomus,genus,35729
Fis-32148,Trematomus bernacchii,species,40690
Fis-32149,cellular organisms,no rank,131567
Fis-32149,Eukaryota,superkingdom,2759
Fis-32149,Opisthokonta,clade,33154
Fis-32149,Metazoa,kingdom,33208
Fis-32149,Eumetazoa,clade,6072
Fis-32149,Bilateria,clade,33213
Fis-32149,Deuterostomia,clade,33511
Fis-32149,Chordata,phylum,7711
Fis-32149,Craniata,subphylum,89593
Fis-32149,Vertebrata,clade,7742
Fis-32149,Gnathostomata,clade,7776
Fis-32149,Teleostomi,clade,117570
Fis-32149,Euteleostomi,clade,117571
Fis-32149,Actinopterygii,superclass,7898
Fis-32149,Actinopteri,class,186623
Fis-32149,Neopterygii,subclass,41665
Fis-32149,Teleostei,infraclass,32443
Fis-32149,Osteoglossocephalai,clade,1489341
Fis-32149,Clupeocephala,no rank,186625
Fis-32149,Euteleosteomorpha,cohort,1489388
Fis-32149,Neoteleostei,clade,123365
Fis-32149,Eurypterygia,clade,123366
Fis-32149,Ctenosquamata,clade,123367
Fis-32149,Acanthomorphata,clade,123368
Fis-32149,Euacanthomorphacea,clade,123369
Fis-32149,Percomorphaceae,clade,1489872
Fis-32149,Eupercaria,clade,1489922
Fis-32149,Perciformes,order,8111
Fis-32149,Notothenioidei,suborder,8205
Fis-32149,Nototheniidae,family,8206
Fis-32149,Trematomus,genus,35729
Fis-32149,Trematomus eulepidotus,species,36195
Fis-32150,cellular organisms,no rank,131567
Fis-32150,Eukaryota,superkingdom,2759
Fis-32150,Opisthokonta,clade,33154
Fis-32150,Metazoa,kingdom,33208
Fis-32150,Eumetazoa,clade,6072
Fis-32150,Bilateria,clade,33213
Fis-32150,Deuterostomia,clade,33511
Fis-32150,Chordata,phylum,7711
Fis-32150,Craniata,subphylum,89593
Fis-32150,Vertebrata,clade,7742
Fis-32150,Gnathostomata,clade,7776
Fis-32150,Teleostomi,clade,117570
Fis-32150,Euteleostomi,clade,117571
Fis-32150,Actinopterygii,superclass,7898
Fis-32150,Actinopteri,class,186623
Fis-32150,Neopterygii,subclass,41665
Fis-32150,Teleostei,infraclass,32443
Fis-32150,Osteoglossocephalai,clade,1489341
Fis-32150,Clupeocephala,no rank,186625
Fis-32150,Euteleosteomorpha,cohort,1489388
Fis-32150,Neoteleostei,clade,123365
Fis-32150,Eurypterygia,clade,123366
Fis-32150,Ctenosquamata,clade,123367
Fis-32150,Acanthomorphata,clade,123368
Fis-32150,Euacanthomorphacea,clade,123369
Fis-32150,Percomorphaceae,clade,1489872
Fis-32150,Eupercaria,clade,1489922
Fis-32150,Perciformes,order,8111
Fis-32150,Notothenioidei,suborder,8205
Fis-32150,Nototheniidae,family,8206
Fis-32150,Trematomus,genus,35729
Fis-32150,Trematomus hansoni,species,36196
Fis-26393,cellular organisms,no rank,131567
Fis-26393,Eukaryota,superkingdom,2759
Fis-26393,Opisthokonta,clade,33154
Fis-26393,Metazoa,kingdom,33208
Fis-26393,Eumetazoa,clade,6072
Fis-26393,Bilateria,clade,33213
Fis-26393,Deuterostomia,clade,33511
Fis-26393,Chordata,phylum,7711
Fis-26393,Craniata,subphylum,89593
Fis-26393,Vertebrata,clade,7742
Fis-26393,Gnathostomata,clade,7776
Fis-26393,Teleostomi,clade,117570
Fis-26393,Euteleostomi,clade,117571
Fis-26393,Actinopterygii,superclass,7898
Fis-26393,Actinopteri,class,186623
Fis-26393,Neopterygii,subclass,41665
Fis-26393,Teleostei,infraclass,32443
Fis-26393,Osteoglossocephalai,clade,1489341
Fis-26393,Clupeocephala,no rank,186625
Fis-26393,Euteleosteomorpha,cohort,1489388
Fis-26393,Neoteleostei,clade,123365
Fis-26393,Eurypterygia,clade,123366
Fis-26393,Ctenosquamata,clade,123367
Fis-26393,Acanthomorphata,clade,123368
Fis-26393,Euacanthomorphacea,clade,123369
Fis-26393,Percomorphaceae,clade,1489872
Fis-26393,Eupercaria,clade,1489922
Fis-26393,Perciformes,order,8111
Fis-26393,Notothenioidei,suborder,8205
Fis-26393,Nototheniidae,family,8206
Fis-26393,Trematomus,genus,35729
Fis-26393,Trematomus lepidorhinus,species,40691
Fis-32151,cellular organisms,no rank,131567
Fis-32151,Eukaryota,superkingdom,2759
Fis-32151,Opisthokonta,clade,33154
Fis-32151,Metazoa,kingdom,33208
Fis-32151,Eumetazoa,clade,6072
Fis-32151,Bilateria,clade,33213
Fis-32151,Deuterostomia,clade,33511
Fis-32151,Chordata,phylum,7711
Fis-32151,Craniata,subphylum,89593
Fis-32151,Vertebrata,clade,7742
Fis-32151,Gnathostomata,clade,7776
Fis-32151,Teleostomi,clade,117570
Fis-32151,Euteleostomi,clade,117571
Fis-32151,Actinopterygii,superclass,7898
Fis-32151,Actinopteri,class,186623
Fis-32151,Neopterygii,subclass,41665
Fis-32151,Teleostei,infraclass,32443
Fis-32151,Osteoglossocephalai,clade,1489341
Fis-32151,Clupeocephala,no rank,186625
Fis-32151,Euteleosteomorpha,cohort,1489388
Fis-32151,Neoteleostei,clade,123365
Fis-32151,Eurypterygia,clade,123366
Fis-32151,Ctenosquamata,clade,123367
Fis-32151,Acanthomorphata,clade,123368
Fis-32151,Euacanthomorphacea,clade,123369
Fis-32151,Percomorphaceae,clade,1489872
Fis-32151,Eupercaria,clade,1489922
Fis-32151,Perciformes,order,8111
Fis-32151,Notothenioidei,suborder,8205
Fis-32151,Nototheniidae,family,8206
Fis-32151,Trematomus,genus,35729
Fis-32151,Trematomus loennbergii,species,40692
Fis-32152,cellular organisms,no rank,131567
Fis-32152,Eukaryota,superkingdom,2759
Fis-32152,Opisthokonta,clade,33154
Fis-32152,Metazoa,kingdom,33208
Fis-32152,Eumetazoa,clade,6072
Fis-32152,Bilateria,clade,33213
Fis-32152,Deuterostomia,clade,33511
Fis-32152,Chordata,phylum,7711
Fis-32152,Craniata,subphylum,89593
Fis-32152,Vertebrata,clade,7742
Fis-32152,Gnathostomata,clade,7776
Fis-32152,Teleostomi,clade,117570
Fis-32152,Euteleostomi,clade,117571
Fis-32152,Actinopterygii,superclass,7898
Fis-32152,Actinopteri,class,186623
Fis-32152,Neopterygii,subclass,41665
Fis-32152,Teleostei,infraclass,32443
Fis-32152,Osteoglossocephalai,clade,1489341
Fis-32152,Clupeocephala,no rank,186625
Fis-32152,Euteleosteomorpha,cohort,1489388
Fis-32152,Neoteleostei,clade,123365
Fis-32152,Eurypterygia,clade,123366
Fis-32152,Ctenosquamata,clade,123367
Fis-32152,Acanthomorphata,clade,123368
Fis-32152,Euacanthomorphacea,clade,123369
Fis-32152,Percomorphaceae,clade,1489872
Fis-32152,Eupercaria,clade,1489922
Fis-32152,Perciformes,order,8111
Fis-32152,Notothenioidei,suborder,8205
Fis-32152,Nototheniidae,family,8206
Fis-32152,Trematomus,genus,35729
Fis-32152,Trematomus newnesi,species,35730
Fis-26394,cellular organisms,no rank,131567
Fis-26394,Eukaryota,superkingdom,2759
Fis-26394,Opisthokonta,clade,33154
Fis-26394,Metazoa,kingdom,33208
Fis-26394,Eumetazoa,clade,6072
Fis-26394,Bilateria,clade,33213
Fis-26394,Deuterostomia,clade,33511
Fis-26394,Chordata,phylum,7711
Fis-26394,Craniata,subphylum,89593
Fis-26394,Vertebrata,clade,7742
Fis-26394,Gnathostomata,clade,7776
Fis-26394,Teleostomi,clade,117570
Fis-26394,Euteleostomi,clade,117571
Fis-26394,Actinopterygii,superclass,7898
Fis-26394,Actinopteri,class,186623
Fis-26394,Neopterygii,subclass,41665
Fis-26394,Teleostei,infraclass,32443
Fis-26394,Osteoglossocephalai,clade,1489341
Fis-26394,Clupeocephala,no rank,186625
Fis-26394,Euteleosteomorpha,cohort,1489388
Fis-26394,Neoteleostei,clade,123365
Fis-26394,Eurypterygia,clade,123366
Fis-26394,Ctenosquamata,clade,123367
Fis-26394,Acanthomorphata,clade,123368
Fis-26394,Euacanthomorphacea,clade,123369
Fis-26394,Percomorphaceae,clade,1489872
Fis-26394,Eupercaria,clade,1489922
Fis-26394,Perciformes,order,8111
Fis-26394,Notothenioidei,suborder,8205
Fis-26394,Nototheniidae,family,8206
Fis-26394,Trematomus,genus,35729
Fis-26394,Trematomus nicolai,species,36197
Fis-32153,cellular organisms,no rank,131567
Fis-32153,Eukaryota,superkingdom,2759
Fis-32153,Opisthokonta,clade,33154
Fis-32153,Metazoa,kingdom,33208
Fis-32153,Eumetazoa,clade,6072
Fis-32153,Bilateria,clade,33213
Fis-32153,Deuterostomia,clade,33511
Fis-32153,Chordata,phylum,7711
Fis-32153,Craniata,subphylum,89593
Fis-32153,Vertebrata,clade,7742
Fis-32153,Gnathostomata,clade,7776
Fis-32153,Teleostomi,clade,117570
Fis-32153,Euteleostomi,clade,117571
Fis-32153,Actinopterygii,superclass,7898
Fis-32153,Actinopteri,class,186623
Fis-32153,Neopterygii,subclass,41665
Fis-32153,Teleostei,infraclass,32443
Fis-32153,Osteoglossocephalai,clade,1489341
Fis-32153,Clupeocephala,no rank,186625
Fis-32153,Euteleosteomorpha,cohort,1489388
Fis-32153,Neoteleostei,clade,123365
Fis-32153,Eurypterygia,clade,123366
Fis-32153,Ctenosquamata,clade,123367
Fis-32153,Acanthomorphata,clade,123368
Fis-32153,Euacanthomorphacea,clade,123369
Fis-32153,Percomorphaceae,clade,1489872
Fis-32153,Eupercaria,clade,1489922
Fis-32153,Perciformes,order,8111
Fis-32153,Notothenioidei,suborder,8205
Fis-32153,Nototheniidae,family,8206
Fis-32153,Trematomus,genus,35729
Fis-32153,Trematomus pennellii,species,36198
Fis-26395,cellular organisms,no rank,131567
Fis-26395,Eukaryota,superkingdom,2759
Fis-26395,Opisthokonta,clade,33154
Fis-26395,Metazoa,kingdom,33208
Fis-26395,Eumetazoa,clade,6072
Fis-26395,Bilateria,clade,33213
Fis-26395,Deuterostomia,clade,33511
Fis-26395,Chordata,phylum,7711
Fis-26395,Craniata,subphylum,89593
Fis-26395,Vertebrata,clade,7742
Fis-26395,Gnathostomata,clade,7776
Fis-26395,Teleostomi,clade,117570
Fis-26395,Euteleostomi,clade,117571
Fis-26395,Actinopterygii,superclass,7898
Fis-26395,Actinopteri,class,186623
Fis-26395,Neopterygii,subclass,41665
Fis-26395,Teleostei,infraclass,32443
Fis-26395,Osteoglossocephalai,clade,1489341
Fis-26395,Clupeocephala,no rank,186625
Fis-26395,Euteleosteomorpha,cohort,1489388
Fis-26395,Neoteleostei,clade,123365
Fis-26395,Eurypterygia,clade,123366
Fis-26395,Ctenosquamata,clade,123367
Fis-26395,Acanthomorphata,clade,123368
Fis-26395,Euacanthomorphacea,clade,123369
Fis-26395,Percomorphaceae,clade,1489872
Fis-26395,Eupercaria,clade,1489922
Fis-26395,Perciformes,order,8111
Fis-26395,Notothenioidei,suborder,8205
Fis-26395,Nototheniidae,family,8206
Fis-26395,Trematomus,genus,35729
Fis-26395,Trematomus scotti,species,40693
Fis-32154,cellular organisms,no rank,131567
Fis-32154,Eukaryota,superkingdom,2759
Fis-32154,Opisthokonta,clade,33154
Fis-32154,Metazoa,kingdom,33208
Fis-32154,Eumetazoa,clade,6072
Fis-32154,Bilateria,clade,33213
Fis-32154,Deuterostomia,clade,33511
Fis-32154,Chordata,phylum,7711
Fis-32154,Craniata,subphylum,89593
Fis-32154,Vertebrata,clade,7742
Fis-32154,Gnathostomata,clade,7776
Fis-32154,Teleostomi,clade,117570
Fis-32154,Euteleostomi,clade,117571
Fis-32154,Actinopterygii,superclass,7898
Fis-32154,Actinopteri,class,186623
Fis-32154,Neopterygii,subclass,41665
Fis-32154,Teleostei,infraclass,32443
Fis-32154,Osteoglossocephalai,clade,1489341
Fis-32154,Clupeocephala,no rank,186625
Fis-32154,Euteleosteomorpha,cohort,1489388
Fis-32154,Neoteleostei,clade,123365
Fis-32154,Eurypterygia,clade,123366
Fis-32154,Ctenosquamata,clade,123367
Fis-32154,Acanthomorphata,clade,123368
Fis-32154,Euacanthomorphacea,clade,123369
Fis-32154,Percomorphaceae,clade,1489872
Fis-32154,Eupercaria,clade,1489922
Fis-32154,Perciformes,order,8111
Fis-32154,Notothenioidei,suborder,8205
Fis-32154,Nototheniidae,family,8206
Fis-32154,Trematomus,genus,35729
Fis-32154,Trematomus tokarevi,species,668615
W-Msc-141694,cellular organisms,no rank,131567
W-Msc-141694,Eukaryota,superkingdom,2759
W-Msc-141694,Opisthokonta,clade,33154
W-Msc-141694,Metazoa,kingdom,33208
W-Msc-141694,Eumetazoa,clade,6072
W-Msc-141694,Bilateria,clade,33213
W-Msc-141694,Protostomia,clade,33317
W-Msc-141694,Spiralia,clade,2697495
W-Msc-141694,Lophotrochozoa,clade,1206795
