iucn_sid,name,rank,id
161350,Batoidea,superorder,117893
161350,Rajiformes,order,7858
161350,Arhynchobatidae,family,117867
161350,Bathyraja,genus,117870
161350,Bathyraja maculata,species,341246
161351,cellular organisms,no rank,131567
161351,Eukaryota,superkingdom,2759
161351,Opisthokonta,clade,33154
161351,Metazoa,kingdom,33208
161351,Eumetazoa,clade,6072
161351,Bilateria,clade,33213
161351,Deuterostomia,clade,33511
161351,Chordata,phylum,7711
161351,Craniata,subphylum,89593
161351,Vertebrata,clade,7742
161351,Gnathostomata,clade,7776
161351,Chondrichthyes,class,7777
161351,Elasmobranchii,subclass,7778
161351,Selachii,infraclass,119203
161351,Galeomorphii,clade,119197
161351,Galeoidea,superorder,119195
161351,Orectolobiformes,order,30503
161351,Parascylliidae,family,1213740
161351,Cirrhoscyllium,genus,1213743
161351,Cirrhoscyllium expolitum,species,1604519
161352,cellular organisms,no rank,131567
161352,Eukaryota,superkingdom,2759
161352,Opisthokonta,clade,33154
161352,Metazoa,kingdom,33208
161352,Eumetazoa,clade,6072
161352,Bilateria,clade,33213
161352,Deuterostomia,clade,33511
161352,Chordata,phylum,7711
161352,Craniata,subphylum,89593
161352,Vertebrata,clade,7742
161352,Gnathostomata,clade,7776
161352,Chondrichthyes,class,7777
161352,Elasmobranchii,subclass,7778
161352,Selachii,infraclass,119203
161352,Squalomorphii,clade,118040
161352,Hexanchiformes,order,30495
161352,Hexanchidae,family,7855
161352,Hexanchus,genus,94986
161352,Hexanchus nakamurai,species,303931
161354,cellular organisms,no rank,131567
161354,Eukaryota,superkingdom,2759
161354,Opisthokonta,clade,33154
161354,Metazoa,kingdom,33208
161354,Eumetazoa,clade,6072
161354,Bilateria,clade,33213
161354,Deuterostomia,clade,33511
161354,Chordata,phylum,7711
161354,Craniata,subphylum,89593
161354,Vertebrata,clade,7742
161354,Gnathostomata,clade,7776
161354,Chondrichthyes,class,7777
161354,Elasmobranchii,subclass,7778
161354,Batoidea,superorder,117893
161354,Rajiformes,order,7858
161354,Rajidae,family,30475
161354,Dipturus,genus,117858
161354,Dipturus tengu,species,420458
161355,cellular organisms,no rank,131567
161355,Eukaryota,superkingdom,2759
161355,Opisthokonta,clade,33154
161355,Metazoa,kingdom,33208
161355,Eumetazoa,clade,6072
161355,Bilateria,clade,33213
161355,Deuterostomia,clade,33511
161355,Chordata,phylum,7711
161355,Craniata,subphylum,89593
161355,Vertebrata,clade,7742
161355,Gnathostomata,clade,7776
161355,Chondrichthyes,class,7777
161355,Elasmobranchii,subclass,7778
161355,Selachii,infraclass,119203
161355,Galeomorphii,clade,119197
161355,Galeoidea,superorder,119195
161355,Carcharhiniformes,order,30483
161355,Carcharhinidae,family,7805
161355,Nasolamia,genus,671161
161355,Nasolamia velox,species,671162
161357,cellular organisms,no rank,131567
161357,Eukaryota,superkingdom,2759
161357,Opisthokonta,clade,33154
161357,Metazoa,kingdom,33208
161357,Eumetazoa,clade,6072
161357,Bilateria,clade,33213
161357,Deuterostomia,clade,33511
161357,Chordata,phylum,7711
161357,Craniata,subphylum,89593
161357,Vertebrata,clade,7742
161357,Gnathostomata,clade,7776
161357,Chondrichthyes,class,7777
161357,Elasmobranchii,subclass,7778
161357,Batoidea,superorder,117893
161357,Myliobatiformes,order,117851
161357,Myliobatidae,family,1158979
161357,Myliobatinae,subfamily,55136
161357,Myliobatis,genus,55137
161357,Myliobatis tobijei,species,55138
161360,cellular organisms,no rank,131567
161360,Eukaryota,superkingdom,2759
161360,Opisthokonta,clade,33154
161360,Metazoa,kingdom,33208
161360,Eumetazoa,clade,6072
161360,Bilateria,clade,33213
161360,Deuterostomia,clade,33511
161360,Chordata,phylum,7711
161360,Craniata,subphylum,89593
161360,Vertebrata,clade,7742
161360,Gnathostomata,clade,7776
161360,Chondrichthyes,class,7777
161360,Elasmobranchii,subclass,7778
161360,Selachii,infraclass,119203
161360,Squalomorphii,clade,118040
161360,Squaliformes,order,282414
161360,Squalidae,family,30511
161360,Squalus,genus,7796
161360,Squalus chloroculus,species,436870
161361,cellular organisms,no rank,131567
161361,Eukaryota,superkingdom,2759
161361,Opisthokonta,clade,33154
161361,Metazoa,kingdom,33208
161361,Eumetazoa,clade,6072
161361,Bilateria,clade,33213
161361,Deuterostomia,clade,33511
161361,Chordata,phylum,7711
161361,Craniata,subphylum,89593
161361,Vertebrata,clade,7742
161361,Gnathostomata,clade,7776
161361,Chondrichthyes,class,7777
161361,Elasmobranchii,subclass,7778
161361,Selachii,infraclass,119203
161361,Squalomorphii,clade,118040
161361,Squaliformes,order,282414
161361,Oxynotidae,family,117915
161361,Oxynotus,genus,862899
161361,Oxynotus paradoxus,species,862900
161363,cellular organisms,no rank,131567
161363,Eukaryota,superkingdom,2759
161363,Opisthokonta,clade,33154
161363,Metazoa,kingdom,33208
161363,Eumetazoa,clade,6072
161363,Bilateria,clade,33213
161363,Deuterostomia,clade,33511
161363,Chordata,phylum,7711
161363,Craniata,subphylum,89593
161363,Vertebrata,clade,7742
161363,Gnathostomata,clade,7776
161363,Chondrichthyes,class,7777
161363,Elasmobranchii,subclass,7778
161363,Selachii,infraclass,119203
161363,Squalomorphii,clade,118040
161363,Squaliformes,order,282414
161363,Somniosidae,family,117916
161363,Zameus,genus,335009
161363,Zameus ichiharai,species,1443581
161364,cellular organisms,no rank,131567
161364,Eukaryota,superkingdom,2759
161364,Opisthokonta,clade,33154
161364,Metazoa,kingdom,33208
161364,Eumetazoa,clade,6072
161364,Bilateria,clade,33213
161364,Deuterostomia,clade,33511
161364,Chordata,phylum,7711
161364,Craniata,subphylum,89593
161364,Vertebrata,clade,7742
161364,Gnathostomata,clade,7776
161364,Chondrichthyes,class,7777
161364,Elasmobranchii,subclass,7778
161364,Selachii,infraclass,119203
161364,Galeomorphii,clade,119197
161364,Galeoidea,superorder,119195
161364,Carcharhiniformes,order,30483
161364,Scyliorhinidae,family,7826
161364,Galeus,genus,77913
161364,Galeus eastmani,species,263709
161366,cellular organisms,no rank,131567
161366,Eukaryota,superkingdom,2759
161366,Opisthokonta,clade,33154
161366,Metazoa,kingdom,33208
161366,Eumetazoa,clade,6072
161366,Bilateria,clade,33213
