am_sid,name,rank,id
W-Msc-531880,cellular organisms,no rank,131567
W-Msc-531880,Eukaryota,superkingdom,2759
W-Msc-531880,Opisthokonta,clade,33154
W-Msc-531880,Metazoa,kingdom,33208
W-Msc-531880,Eumetazoa,clade,6072
W-Msc-531880,Bilateria,clade,33213
W-Msc-531880,Protostomia,clade,33317
W-Msc-531880,Spiralia,clade,2697495
W-Msc-531880,Lophotrochozoa,clade,1206795
W-Msc-531880,Mollusca,phylum,6447
W-Msc-531880,Gastropoda,class,6448
W-Msc-531880,Caenogastropoda,subclass,69555
W-Msc-531880,Littorinimorpha,order,216294
W-Msc-531880,Stromboidea,superfamily,216297
W-Msc-531880,Strombidae,family,69694
W-Msc-531880,Canarium,genus,1027457
W-Msc-531880,Canarium mutabile,species,1027458
W-Msc-515781,cellular organisms,no rank,131567
W-Msc-515781,Eukaryota,superkingdom,2759
W-Msc-515781,Opisthokonta,clade,33154
W-Msc-515781,Metazoa,kingdom,33208
W-Msc-515781,Eumetazoa,clade,6072
W-Msc-515781,Bilateria,clade,33213
W-Msc-515781,Protostomia,clade,33317
W-Msc-515781,Spiralia,clade,2697495
W-Msc-515781,Lophotrochozoa,clade,1206795
W-Msc-515781,Mollusca,phylum,6447
W-Msc-515781,Gastropoda,class,6448
W-Msc-515781,Caenogastropoda,subclass,69555
W-Msc-515781,Neogastropoda,order,6479
W-Msc-515781,Cancellarioidea,superfamily,216304
W-Msc-515781,Cancellariidae,family,55860
W-Msc-515781,Cancellaria,genus,69574
W-Msc-515781,Cancellaria reticulata,species,1441792
W-Bra-235524,cellular organisms,no rank,131567
W-Bra-235524,Eukaryota,superkingdom,2759
W-Bra-235524,Opisthokonta,clade,33154
W-Bra-235524,Metazoa,kingdom,33208
W-Bra-235524,Eumetazoa,clade,6072
W-Bra-235524,Bilateria,clade,33213
W-Bra-235524,Protostomia,clade,33317
W-Bra-235524,Spiralia,clade,2697495
W-Bra-235524,Lophotrochozoa,clade,1206795
W-Bra-235524,Brachiopoda,phylum,7568
W-Bra-235524,Rhynchonelliformea,subphylum,115369
W-Bra-235524,Rhynchonellata,class,115371
W-Bra-235524,Terebratulida,order,7578
W-Bra-235524,Terebratulidina,suborder,115383
W-Bra-235524,Cancellothyridoidea,superfamily,115389
W-Bra-235524,Cancellothyrididae,family,33484
W-Bra-235524,Cancellothyris,genus,67867
W-Bra-235524,Cancellothyris hedleyi,species,67868
Fis-145011,cellular organisms,no rank,131567
Fis-145011,Eukaryota,superkingdom,2759
Fis-145011,Opisthokonta,clade,33154
Fis-145011,Metazoa,kingdom,33208
Fis-145011,Eumetazoa,clade,6072
Fis-145011,Bilateria,clade,33213
Fis-145011,Deuterostomia,clade,33511
Fis-145011,Chordata,phylum,7711
Fis-145011,Craniata,subphylum,89593
Fis-145011,Vertebrata,clade,7742
Fis-145011,Gnathostomata,clade,7776
Fis-145011,Teleostomi,clade,117570
Fis-145011,Euteleostomi,clade,117571
Fis-145011,Actinopterygii,superclass,7898
Fis-145011,Actinopteri,class,186623
Fis-145011,Neopterygii,subclass,41665
Fis-145011,Teleostei,infraclass,32443
Fis-145011,Osteoglossocephalai,clade,1489341
Fis-145011,Clupeocephala,no rank,186625
Fis-145011,Euteleosteomorpha,cohort,1489388
Fis-145011,Neoteleostei,clade,123365
Fis-145011,Eurypterygia,clade,123366
Fis-145011,Ctenosquamata,clade,123367
Fis-145011,Acanthomorphata,clade,123368
Fis-145011,Euacanthomorphacea,clade,123369
Fis-145011,Percomorphaceae,clade,1489872
Fis-145011,Ovalentaria,clade,1489908
Fis-145011,Blenniimorphae,clade,1489920
Fis-145011,Blenniiformes,order,1489921
Fis-145011,Blennioidei,suborder,56717
Fis-145011,Clinidae,family,57768
Fis-145011,Cancelloxus,genus,941650
Fis-145011,Cancelloxus longior,species,941651
SLB-9723,cellular organisms,no rank,131567
SLB-9723,Eukaryota,superkingdom,2759
SLB-9723,Opisthokonta,clade,33154
SLB-9723,Metazoa,kingdom,33208
SLB-9723,Eumetazoa,clade,6072
SLB-9723,Bilateria,clade,33213
SLB-9723,Protostomia,clade,33317
SLB-9723,Ecdysozoa,clade,1206794
SLB-9723,Panarthropoda,clade,88770
SLB-9723,Arthropoda,phylum,6656
SLB-9723,Mandibulata,clade,197563
SLB-9723,Pancrustacea,clade,197562
SLB-9723,Crustacea,subphylum,6657
SLB-9723,Multicrustacea,superclass,2172821
SLB-9723,Malacostraca,class,6681
SLB-9723,Eumalacostraca,subclass,72041
SLB-9723,Eucarida,superorder,6682
SLB-9723,Decapoda,order,6683
SLB-9723,Pleocyemata,suborder,6692
SLB-9723,Brachyura,infraorder,6752
SLB-9723,Eubrachyura,no rank,116704
SLB-9723,Heterotremata,no rank,116706
SLB-9723,Cancroidea,superfamily,29964
SLB-9723,Cancridae,family,6753
SLB-9723,Cancer,genus,6754
SLB-9723,Cancer antennarius,species,34650
W-Bch-107275,cellular organisms,no rank,131567
W-Bch-107275,Eukaryota,superkingdom,2759
W-Bch-107275,Opisthokonta,clade,33154
W-Bch-107275,Metazoa,kingdom,33208
W-Bch-107275,Eumetazoa,clade,6072
W-Bch-107275,Bilateria,clade,33213
W-Bch-107275,Protostomia,clade,33317
W-Bch-107275,Ecdysozoa,clade,1206794
W-Bch-107275,Panarthropoda,clade,88770
W-Bch-107275,Arthropoda,phylum,6656
W-Bch-107275,Mandibulata,clade,197563
W-Bch-107275,Pancrustacea,clade,197562
W-Bch-107275,Crustacea,subphylum,6657
W-Bch-107275,Multicrustacea,superclass,2172821
W-Bch-107275,Malacostraca,class,6681
W-Bch-107275,Eumalacostraca,subclass,72041
W-Bch-107275,Eucarida,superorder,6682
W-Bch-107275,Decapoda,order,6683
W-Bch-107275,Pleocyemata,suborder,6692
W-Bch-107275,Brachyura,infraorder,6752
W-Bch-107275,Eubrachyura,no rank,116704
W-Bch-107275,Heterotremata,no rank,116706
W-Bch-107275,Cancroidea,superfamily,29964
W-Bch-107275,Cancridae,family,6753
W-Bch-107275,Cancer,genus,6754
W-Bch-107275,Cancer bellianus,species,1129504
W-Bch-158056,cellular organisms,no rank,131567
W-Bch-158056,Eukaryota,superkingdom,2759
W-Bch-158056,Opisthokonta,clade,33154
W-Bch-158056,Metazoa,kingdom,33208
W-Bch-158056,Eumetazoa,clade,6072
W-Bch-158056,Bilateria,clade,33213
