iucn_sid,name,rank,id
48342137,cellular organisms,no rank,131567
48342137,Eukaryota,superkingdom,2759
48342137,Opisthokonta,clade,33154
48342137,Metazoa,kingdom,33208
48342137,Eumetazoa,clade,6072
48342137,Bilateria,clade,33213
48342137,Deuterostomia,clade,33511
48342137,Chordata,phylum,7711
48342137,Craniata,subphylum,89593
48342137,Vertebrata,clade,7742
48342137,Gnathostomata,clade,7776
48342137,Teleostomi,clade,117570
48342137,Euteleostomi,clade,117571
48342137,Actinopterygii,superclass,7898
48342137,Actinopteri,class,186623
48342137,Neopterygii,subclass,41665
48342137,Teleostei,infraclass,32443
48342137,Osteoglossocephalai,clade,1489341
48342137,Clupeocephala,no rank,186625
48342137,Euteleosteomorpha,cohort,1489388
48342137,Neoteleostei,clade,123365
48342137,Eurypterygia,clade,123366
48342137,Ctenosquamata,clade,123367
48342137,Acanthomorphata,clade,123368
48342137,Euacanthomorphacea,clade,123369
48342137,Percomorphaceae,clade,1489872
48342137,Ovalentaria,clade,1489908
48342137,Blenniimorphae,clade,1489920
48342137,Blenniiformes,order,1489921
48342137,Blennioidei,suborder,56717
48342137,Blenniidae,family,56718
48342137,Salariinae,subfamily,703913
48342137,Exallias,genus,1147084
48342137,Exallias brevis,species,1147085
48342142,cellular organisms,no rank,131567
48342142,Eukaryota,superkingdom,2759
48342142,Opisthokonta,clade,33154
48342142,Metazoa,kingdom,33208
48342142,Eumetazoa,clade,6072
48342142,Bilateria,clade,33213
48342142,Deuterostomia,clade,33511
48342142,Chordata,phylum,7711
48342142,Craniata,subphylum,89593
48342142,Vertebrata,clade,7742
48342142,Gnathostomata,clade,7776
48342142,Teleostomi,clade,117570
48342142,Euteleostomi,clade,117571
48342142,Actinopterygii,superclass,7898
48342142,Actinopteri,class,186623
48342142,Neopterygii,subclass,41665
48342142,Teleostei,infraclass,32443
48342142,Osteoglossocephalai,clade,1489341
48342142,Clupeocephala,no rank,186625
48342142,Euteleosteomorpha,cohort,1489388
48342142,Neoteleostei,clade,123365
48342142,Eurypterygia,clade,123366
48342142,Ctenosquamata,clade,123367
48342142,Acanthomorphata,clade,123368
48342142,Euacanthomorphacea,clade,123369
48342142,Percomorphaceae,clade,1489872
48342142,Ovalentaria,clade,1489908
48342142,Blenniimorphae,clade,1489920
48342142,Blenniiformes,order,1489921
48342142,Blennioidei,suborder,56717
48342142,Blenniidae,family,56718
48342142,Blenniinae,subfamily,703914
48342142,Omobranchus,genus,57834
48342142,Omobranchus loxozonus,species,57836
48342144,cellular organisms,no rank,131567
48342144,Eukaryota,superkingdom,2759
48342144,Opisthokonta,clade,33154
48342144,Metazoa,kingdom,33208
48342144,Eumetazoa,clade,6072
48342144,Bilateria,clade,33213
48342144,Deuterostomia,clade,33511
48342144,Chordata,phylum,7711
48342144,Craniata,subphylum,89593
48342144,Vertebrata,clade,7742
