am_sid,name,rank,id
W-Msc-156787,Bilateria,clade,33213
W-Msc-156787,Protostomia,clade,33317
W-Msc-156787,Spiralia,clade,2697495
W-Msc-156787,Lophotrochozoa,clade,1206795
W-Msc-156787,Mollusca,phylum,6447
W-Msc-156787,Bivalvia,class,6544
W-Msc-156787,Pteriomorphia,subclass,6545
W-Msc-156787,Arcoida,order,6552
W-Msc-156787,Limopsoidea,superfamily,182732
W-Msc-156787,Limopsidae,family,182733
W-Msc-156787,Limopsis,genus,182168
W-Msc-156787,Limopsis tenella,species,246281
W-Mer-150514,cellular organisms,no rank,131567
W-Mer-150514,Eukaryota,superkingdom,2759
W-Mer-150514,Opisthokonta,clade,33154
W-Mer-150514,Metazoa,kingdom,33208
W-Mer-150514,Eumetazoa,clade,6072
W-Mer-150514,Bilateria,clade,33213
W-Mer-150514,Protostomia,clade,33317
W-Mer-150514,Ecdysozoa,clade,1206794
W-Mer-150514,Panarthropoda,clade,88770
W-Mer-150514,Arthropoda,phylum,6656
W-Mer-150514,Chelicerata,subphylum,6843
W-Mer-150514,Merostomata,class,6844
W-Mer-150514,Xiphosura,order,6845
W-Mer-150514,Limulidae,family,6846
W-Mer-150514,Limulus,genus,6849
W-Mer-150514,Limulus polyphemus,species,6850
W-Ase-378630,cellular organisms,no rank,131567
W-Ase-378630,Eukaryota,superkingdom,2759
W-Ase-378630,Opisthokonta,clade,33154
W-Ase-378630,Metazoa,kingdom,33208
W-Ase-378630,Eumetazoa,clade,6072
W-Ase-378630,Bilateria,clade,33213
W-Ase-378630,Deuterostomia,clade,33511
W-Ase-378630,Echinodermata,phylum,7586
W-Ase-378630,Eleutherozoa,clade,133551
W-Ase-378630,Asterozoa,superclass,7587
W-Ase-378630,Asteroidea,class,7588
W-Ase-378630,Valvatacea,superorder,41243
W-Ase-378630,Valvatida,order,41166
W-Ase-378630,Ophidiasteridae,family,60561
W-Ase-378630,Linckia,genus,109181
W-Ase-378630,Linckia columbiae,species,109183
W-Ase-178188,cellular organisms,no rank,131567
W-Ase-178188,Eukaryota,superkingdom,2759
W-Ase-178188,Opisthokonta,clade,33154
W-Ase-178188,Metazoa,kingdom,33208
W-Ase-178188,Eumetazoa,clade,6072
W-Ase-178188,Bilateria,clade,33213
W-Ase-178188,Deuterostomia,clade,33511
W-Ase-178188,Echinodermata,phylum,7586
W-Ase-178188,Eleutherozoa,clade,133551
W-Ase-178188,Asterozoa,superclass,7587
W-Ase-178188,Asteroidea,class,7588
W-Ase-178188,Valvatacea,superorder,41243
W-Ase-178188,Valvatida,order,41166
W-Ase-178188,Ophidiasteridae,family,60561
W-Ase-178188,Linckia,genus,109181
W-Ase-178188,Linckia guildingi,species,109184
W-Ase-207610,cellular organisms,no rank,131567
W-Ase-207610,Eukaryota,superkingdom,2759
W-Ase-207610,Opisthokonta,clade,33154
W-Ase-207610,Metazoa,kingdom,33208
W-Ase-207610,Eumetazoa,clade,6072
W-Ase-207610,Bilateria,clade,33213
W-Ase-207610,Deuterostomia,clade,33511
W-Ase-207610,Echinodermata,phylum,7586
W-Ase-207610,Eleutherozoa,clade,133551
W-Ase-207610,Asterozoa,superclass,7587
W-Ase-207610,Asteroidea,class,7588
W-Ase-207610,Valvatacea,superorder,41243
W-Ase-207610,Valvatida,order,41166
W-Ase-207610,Ophidiasteridae,family,60561
W-Ase-207610,Linckia,genus,109181
W-Ase-207610,Linckia laevigata,species,109185
W-Ase-207607,cellular organisms,no rank,131567
W-Ase-207607,Eukaryota,superkingdom,2759
W-Ase-207607,Opisthokonta,clade,33154
W-Ase-207607,Metazoa,kingdom,33208
W-Ase-207607,Eumetazoa,clade,6072
W-Ase-207607,Bilateria,clade,33213
W-Ase-207607,Deuterostomia,clade,33511
W-Ase-207607,Echinodermata,phylum,7586
W-Ase-207607,Eleutherozoa,clade,133551
W-Ase-207607,Asterozoa,superclass,7587
W-Ase-207607,Asteroidea,class,7588
W-Ase-207607,Valvatacea,superorder,41243
W-Ase-207607,Valvatida,order,41166
W-Ase-207607,Ophidiasteridae,family,60561
W-Ase-207607,Linckia,genus,109181
W-Ase-207607,Linckia multifora,species,109186
Fis-121626,cellular organisms,no rank,131567
Fis-121626,Eukaryota,superkingdom,2759
Fis-121626,Opisthokonta,clade,33154
Fis-121626,Metazoa,kingdom,33208
Fis-121626,Eumetazoa,clade,6072
Fis-121626,Bilateria,clade,33213
Fis-121626,Deuterostomia,clade,33511
Fis-121626,Chordata,phylum,7711
Fis-121626,Craniata,subphylum,89593
Fis-121626,Vertebrata,clade,7742
Fis-121626,Gnathostomata,clade,7776
Fis-121626,Teleostomi,clade,117570
Fis-121626,Euteleostomi,clade,117571
Fis-121626,Actinopterygii,superclass,7898
Fis-121626,Actinopteri,class,186623
Fis-121626,Neopterygii,subclass,41665
Fis-121626,Teleostei,infraclass,32443
Fis-121626,Osteoglossocephalai,clade,1489341
Fis-121626,Clupeocephala,no rank,186625
Fis-121626,Euteleosteomorpha,cohort,1489388
Fis-121626,Neoteleostei,clade,123365
Fis-121626,Eurypterygia,clade,123366
Fis-121626,Ctenosquamata,clade,123367
Fis-121626,Acanthomorphata,clade,123368
Fis-121626,Euacanthomorphacea,clade,123369
Fis-121626,Percomorphaceae,clade,1489872
Fis-121626,Eupercaria,clade,1489922
Fis-121626,Perciformes,order,8111
Fis-121626,Notothenioidei,suborder,8205
Fis-121626,Nototheniidae,family,8206
Fis-121626,Lepidonotothen,genus,83202
Fis-121626,Lepidonotothen mizops,species,384679
Fis-143831,cellular organisms,no rank,131567
Fis-143831,Eukaryota,superkingdom,2759
Fis-143831,Opisthokonta,clade,33154
Fis-143831,Metazoa,kingdom,33208
Fis-143831,Eumetazoa,clade,6072
Fis-143831,Bilateria,clade,33213
Fis-143831,Deuterostomia,clade,33511
Fis-143831,Chordata,phylum,7711
Fis-143831,Craniata,subphylum,89593
Fis-143831,Vertebrata,clade,7742
Fis-143831,Gnathostomata,clade,7776
Fis-143831,Teleostomi,clade,117570
Fis-143831,Euteleostomi,clade,117571
Fis-143831,Actinopterygii,superclass,7898
Fis-143831,Actinopteri,class,186623
Fis-143831,Neopterygii,subclass,41665
Fis-143831,Teleostei,infraclass,32443
Fis-143831,Osteoglossocephalai,clade,1489341
Fis-143831,Clupeocephala,no rank,186625
Fis-143831,Euteleosteomorpha,cohort,1489388
Fis-143831,Neoteleostei,clade,123365
Fis-143831,Eurypterygia,clade,123366
Fis-143831,Ctenosquamata,clade,123367
Fis-143831,Acanthomorphata,clade,123368
Fis-143831,Euacanthomorphacea,clade,123369
Fis-143831,Percomorphaceae,clade,1489872
Fis-143831,Eupercaria,clade,1489922
Fis-143831,Perciformes,order,8111
Fis-143831,Notothenioidei,suborder,8205
Fis-143831,Nototheniidae,family,8206
Fis-143831,Lepidonotothen,genus,83202
Fis-143831,Lepidonotothen nudifrons,species,83203
W-Bra-235365,cellular organisms,no rank,131567
W-Bra-235365,Eukaryota,superkingdom,2759
W-Bra-235365,Opisthokonta,clade,33154
W-Bra-235365,Metazoa,kingdom,33208
W-Bra-235365,Eumetazoa,clade,6072
W-Bra-235365,Bilateria,clade,33213
W-Bra-235365,Protostomia,clade,33317
W-Bra-235365,Spiralia,clade,2697495
W-Bra-235365,Lophotrochozoa,clade,1206795
W-Bra-235365,Brachiopoda,phylum,7568
W-Bra-235365,Linguliformea,subphylum,115360
W-Bra-235365,Lingulata,class,115361
W-Bra-235365,Lingulida,order,7570
W-Bra-235365,Linguloidea,superfamily,115362
W-Bra-235365,Lingulidae,family,33491
W-Bra-235365,Lingula,genus,7571
W-Bra-235365,Lingula adamsi,species,33492
W-Bra-235362,cellular organisms,no rank,131567
W-Bra-235362,Eukaryota,superkingdom,2759
W-Bra-235362,Opisthokonta,clade,33154
W-Bra-235362,Metazoa,kingdom,33208
W-Bra-235362,Eumetazoa,clade,6072
W-Bra-235362,Bilateria,clade,33213
W-Bra-235362,Protostomia,clade,33317
W-Bra-235362,Spiralia,clade,2697495
W-Bra-235362,Lophotrochozoa,clade,1206795
W-Bra-235362,Brachiopoda,phylum,7568
W-Bra-235362,Linguliformea,subphylum,115360
W-Bra-235362,Lingulata,class,115361
W-Bra-235362,Lingulida,order,7570
W-Bra-235362,Linguloidea,superfamily,115362
W-Bra-235362,Lingulidae,family,33491
W-Bra-235362,Lingula,genus,7571
W-Bra-235362,Lingula anatina,species,7574
Fis-159060,cellular organisms,no rank,131567
Fis-159060,Eukaryota,superkingdom,2759
Fis-159060,Opisthokonta,clade,33154
Fis-159060,Metazoa,kingdom,33208
Fis-159060,Eumetazoa,clade,6072
Fis-159060,Bilateria,clade,33213
Fis-159060,Deuterostomia,clade,33511
Fis-159060,Chordata,phylum,7711
Fis-159060,Craniata,subphylum,89593
Fis-159060,Vertebrata,clade,7742
Fis-159060,Gnathostomata,clade,7776
Fis-159060,Teleostomi,clade,117570
Fis-159060,Euteleostomi,clade,117571
Fis-159060,Actinopterygii,superclass,7898
Fis-159060,Actinopteri,class,186623
Fis-159060,Neopterygii,subclass,41665
Fis-159060,Teleostei,infraclass,32443
Fis-159060,Osteoglossocephalai,clade,1489341
Fis-159060,Clupeocephala,no rank,186625
Fis-159060,Euteleosteomorpha,cohort,1489388
Fis-159060,Neoteleostei,clade,123365
Fis-159060,Eurypterygia,clade,123366
Fis-159060,Ctenosquamata,clade,123367
Fis-159060,Acanthomorphata,clade,123368
Fis-159060,Euacanthomorphacea,clade,123369
Fis-159060,Percomorphaceae,clade,1489872
Fis-159060,Eupercaria,clade,1489922
Fis-159060,Lophiiformes,order,8070
Fis-159060,Ceratioidei,suborder,206105
Fis-159060,Linophrynidae,family,242963
Fis-159060,Linophryne,genus,242965
Fis-159060,Linophryne bicornis,species,242966
Fis-139490,cellular organisms,no rank,131567
Fis-139490,Eukaryota,superkingdom,2759
Fis-139490,Opisthokonta,clade,33154
Fis-139490,Metazoa,kingdom,33208
Fis-139490,Eumetazoa,clade,6072
Fis-139490,Bilateria,clade,33213
Fis-139490,Deuterostomia,clade,33511
Fis-139490,Chordata,phylum,7711
Fis-139490,Craniata,subphylum,89593
Fis-139490,Vertebrata,clade,7742
Fis-139490,Gnathostomata,clade,7776
Fis-139490,Teleostomi,clade,117570
Fis-139490,Euteleostomi,clade,117571
Fis-139490,Actinopterygii,superclass,7898
Fis-139490,Actinopteri,class,186623
Fis-139490,Neopterygii,subclass,41665
Fis-139490,Teleostei,infraclass,32443
Fis-139490,Osteoglossocephalai,clade,1489341
Fis-139490,Clupeocephala,no rank,186625
Fis-139490,Euteleosteomorpha,cohort,1489388
Fis-139490,Neoteleostei,clade,123365
Fis-139490,Eurypterygia,clade,123366
Fis-139490,Ctenosquamata,clade,123367
Fis-139490,Acanthomorphata,clade,123368
Fis-139490,Euacanthomorphacea,clade,123369
Fis-139490,Percomorphaceae,clade,1489872
Fis-139490,Eupercaria,clade,1489922
Fis-139490,Lophiiformes,order,8070
Fis-139490,Ceratioidei,suborder,206105
Fis-139490,Linophrynidae,family,242963
Fis-139490,Linophryne,genus,242965
Fis-139490,Linophryne brevibarbata,species,1738867
Fis-144634,cellular organisms,no rank,131567
Fis-144634,Eukaryota,superkingdom,2759
Fis-144634,Opisthokonta,clade,33154
Fis-144634,Metazoa,kingdom,33208
Fis-144634,Eumetazoa,clade,6072
Fis-144634,Bilateria,clade,33213
Fis-144634,Deuterostomia,clade,33511
Fis-144634,Chordata,phylum,7711
Fis-144634,Craniata,subphylum,89593
Fis-144634,Vertebrata,clade,7742
Fis-144634,Gnathostomata,clade,7776
Fis-144634,Teleostomi,clade,117570
Fis-144634,Euteleostomi,clade,117571
Fis-144634,Actinopterygii,superclass,7898
Fis-144634,Actinopteri,class,186623
Fis-144634,Neopterygii,subclass,41665
Fis-144634,Teleostei,infraclass,32443
Fis-144634,Osteoglossocephalai,clade,1489341
Fis-144634,Clupeocephala,no rank,186625
Fis-144634,Euteleosteomorpha,cohort,1489388
Fis-144634,Neoteleostei,clade,123365
Fis-144634,Eurypterygia,clade,123366
Fis-144634,Ctenosquamata,clade,123367
Fis-144634,Acanthomorphata,clade,123368
Fis-144634,Euacanthomorphacea,clade,123369
Fis-144634,Percomorphaceae,clade,1489872
Fis-144634,Eupercaria,clade,1489922
Fis-144634,Lophiiformes,order,8070
Fis-144634,Ceratioidei,suborder,206105
Fis-144634,Linophrynidae,family,242963
Fis-144634,Linophryne,genus,242965
Fis-144634,Linophryne macrodon,species,1738868
URM-Cn-10110,cellular organisms,no rank,131567
URM-Cn-10110,Eukaryota,superkingdom,2759
URM-Cn-10110,Opisthokonta,clade,33154
URM-Cn-10110,Metazoa,kingdom,33208
URM-Cn-10110,Eumetazoa,clade,6072
URM-Cn-10110,Cnidaria,phylum,6073
URM-Cn-10110,Scyphozoa,class,6142
URM-Cn-10110,Coronatae,order,86058
URM-Cn-10110,Linuchidae,family,880249
URM-Cn-10110,Linuche,genus,880231
URM-Cn-10110,Linuche unguiculata,species,880233
ITS-552960,cellular organisms,no rank,131567
ITS-552960,Eukaryota,superkingdom,2759
ITS-552960,Opisthokonta,clade,33154
ITS-552960,Metazoa,kingdom,33208
ITS-552960,Eumetazoa,clade,6072
ITS-552960,Bilateria,clade,33213
ITS-552960,Protostomia,clade,33317
ITS-552960,Ecdysozoa,clade,1206794
ITS-552960,Panarthropoda,clade,88770
ITS-552960,Arthropoda,phylum,6656
ITS-552960,Mandibulata,clade,197563
ITS-552960,Pancrustacea,clade,197562
ITS-552960,Crustacea,subphylum,6657
ITS-552960,Multicrustacea,superclass,2172821
ITS-552960,Malacostraca,class,6681
ITS-552960,Eumalacostraca,subclass,72041
ITS-552960,Eucarida,superorder,6682
ITS-552960,Decapoda,order,6683
ITS-552960,Pleocyemata,suborder,6692
ITS-552960,Achelata,infraorder,6730
ITS-552960,Palinuroidea,superfamily,115587
ITS-552960,Palinuridae,family,6731
ITS-552960,Linuparus,genus,198217
ITS-552960,Linuparus somniosus,species,754775
ITS-552961,cellular organisms,no rank,131567
ITS-552961,Eukaryota,superkingdom,2759
ITS-552961,Opisthokonta,clade,33154
ITS-552961,Metazoa,kingdom,33208
ITS-552961,Eumetazoa,clade,6072
ITS-552961,Bilateria,clade,33213
ITS-552961,Protostomia,clade,33317
ITS-552961,Ecdysozoa,clade,1206794
ITS-552961,Panarthropoda,clade,88770
ITS-552961,Arthropoda,phylum,6656
ITS-552961,Mandibulata,clade,197563
ITS-552961,Pancrustacea,clade,197562
ITS-552961,Crustacea,subphylum,6657
ITS-552961,Multicrustacea,superclass,2172821
ITS-552961,Malacostraca,class,6681
ITS-552961,Eumalacostraca,subclass,72041
ITS-552961,Eucarida,superorder,6682
ITS-552961,Decapoda,order,6683
ITS-552961,Pleocyemata,suborder,6692
ITS-552961,Achelata,infraorder,6730
ITS-552961,Palinuroidea,superfamily,115587
ITS-552961,Palinuridae,family,6731
ITS-552961,Linuparus,genus,198217
ITS-552961,Linuparus sordidus,species,643253
ITS-552962,cellular organisms,no rank,131567
ITS-552962,Eukaryota,superkingdom,2759
ITS-552962,Opisthokonta,clade,33154
ITS-552962,Metazoa,kingdom,33208
ITS-552962,Eumetazoa,clade,6072
ITS-552962,Bilateria,clade,33213
ITS-552962,Protostomia,clade,33317
ITS-552962,Ecdysozoa,clade,1206794
ITS-552962,Panarthropoda,clade,88770
