iucn_sid,name,rank,id
173369,Mesangiospermae,clade,1437183
173369,Liliopsida,clade,4447
173369,Alismatales,order,16360
173369,Posidoniaceae,family,55435
173369,Posidonia,genus,55487
173369,Posidonia coriacea,species,889006
173370,cellular organisms,no rank,131567
173370,Eukaryota,superkingdom,2759
173370,Viridiplantae,kingdom,33090
173370,Streptophyta,phylum,35493
173370,Streptophytina,subphylum,131221
173370,Embryophyta,clade,3193
173370,Tracheophyta,clade,58023
173370,Euphyllophyta,clade,78536
173370,Spermatophyta,clade,58024
173370,Magnoliopsida,class,3398
173370,Mesangiospermae,clade,1437183
173370,Liliopsida,clade,4447
173370,Alismatales,order,16360
173370,Zosteraceae,family,27254
173370,Zostera,genus,27257
173370,Zostera capensis,species,214524
173371,cellular organisms,no rank,131567
173371,Eukaryota,superkingdom,2759
173371,Viridiplantae,kingdom,33090
173371,Streptophyta,phylum,35493
173371,Streptophytina,subphylum,131221
173371,Embryophyta,clade,3193
173371,Tracheophyta,clade,58023
173371,Euphyllophyta,clade,78536
173371,Spermatophyta,clade,58024
173371,Magnoliopsida,class,3398
173371,Mesangiospermae,clade,1437183
173371,Liliopsida,clade,4447
173371,Alismatales,order,16360
173371,Hydrocharitaceae,family,26319
173371,Halophila,genus,55458
173371,Halophila australis,species,180122
173372,cellular organisms,no rank,131567
173372,Eukaryota,superkingdom,2759
173372,Viridiplantae,kingdom,33090
173372,Streptophyta,phylum,35493
173372,Streptophytina,subphylum,131221
173372,Embryophyta,clade,3193
173372,Tracheophyta,clade,58023
173372,Euphyllophyta,clade,78536
173372,Spermatophyta,clade,58024
173372,Magnoliopsida,class,3398
173372,Mesangiospermae,clade,1437183
173372,Liliopsida,clade,4447
173372,Alismatales,order,16360
173372,Cymodoceaceae,family,25926
173372,Halodule,genus,13077
173372,Halodule wrightii,species,13078
173373,cellular organisms,no rank,131567
173373,Eukaryota,superkingdom,2759
173373,Viridiplantae,kingdom,33090
173373,Streptophyta,phylum,35493
173373,Streptophytina,subphylum,131221
173373,Embryophyta,clade,3193
173373,Tracheophyta,clade,58023
173373,Euphyllophyta,clade,78536
173373,Spermatophyta,clade,58024
173373,Magnoliopsida,class,3398
173373,Mesangiospermae,clade,1437183
173373,Liliopsida,clade,4447
173373,Alismatales,order,16360
173373,Zosteraceae,family,27254
173373,Zostera,genus,27257
173373,Zostera pacifica,species,419131
173375,cellular organisms,no rank,131567
173375,Eukaryota,superkingdom,2759
173375,Viridiplantae,kingdom,33090
173375,Streptophyta,phylum,35493
173375,Streptophytina,subphylum,131221
173375,Embryophyta,clade,3193
173375,Tracheophyta,clade,58023
173375,Euphyllophyta,clade,78536
173375,Spermatophyta,clade,58024
173375,Magnoliopsida,class,3398
173375,Mesangiospermae,clade,1437183
173375,Liliopsida,clade,4447
173375,Alismatales,order,16360
173375,Cymodoceaceae,family,25926
173375,Thalassodendron,genus,55498
173375,Thalassodendron ciliatum,species,1522122
173376,cellular organisms,no rank,131567
173376,Eukaryota,superkingdom,2759
173376,Viridiplantae,kingdom,33090
173376,Streptophyta,phylum,35493
173376,Streptophytina,subphylum,131221
173376,Embryophyta,clade,3193
173376,Tracheophyta,clade,58023
173376,Euphyllophyta,clade,78536
173376,Spermatophyta,clade,58024
173376,Magnoliopsida,class,3398
173376,Mesangiospermae,clade,1437183
173376,Liliopsida,clade,4447
173376,Alismatales,order,16360
173376,Hydrocharitaceae,family,26319
173376,Halophila,genus,55458
173376,Halophila minor,species,180126
173378,cellular organisms,no rank,131567
173378,Eukaryota,superkingdom,2759
173378,Viridiplantae,kingdom,33090
173378,Streptophyta,phylum,35493
173378,Streptophytina,subphylum,131221
173378,Embryophyta,clade,3193
173378,Tracheophyta,clade,58023
173378,Euphyllophyta,clade,78536
173378,Spermatophyta,clade,58024
173378,Magnoliopsida,class,3398
173378,Mesangiospermae,clade,1437183
173378,Liliopsida,clade,4447
173378,Alismatales,order,16360
173378,Cymodoceaceae,family,25926
173378,Syringodium,genus,25929
173378,Syringodium filiforme,species,29648
173379,cellular organisms,no rank,131567
173379,Eukaryota,superkingdom,2759
173379,Viridiplantae,kingdom,33090
173379,Streptophyta,phylum,35493
173379,Streptophytina,subphylum,131221
173379,Embryophyta,clade,3193
173379,Tracheophyta,clade,58023
173379,Euphyllophyta,clade,78536
173379,Spermatophyta,clade,58024
173379,Magnoliopsida,class,3398
173379,Mesangiospermae,clade,1437183
173379,Liliopsida,clade,4447
173379,Alismatales,order,16360
173379,Posidoniaceae,family,55435
173379,Posidonia,genus,55487
173379,Posidonia ostenfeldii,species,889009
173380,cellular organisms,no rank,131567
173380,Eukaryota,superkingdom,2759
173380,Viridiplantae,kingdom,33090
173380,Streptophyta,phylum,35493
173380,Streptophytina,subphylum,131221
173380,Embryophyta,clade,3193
173380,Tracheophyta,clade,58023
173380,Euphyllophyta,clade,78536
173380,Spermatophyta,clade,58024
173380,Magnoliopsida,class,3398
173380,Mesangiospermae,clade,1437183
173380,Liliopsida,clade,4447
173380,Alismatales,order,16360
173380,Zosteraceae,family,27254
173380,Zostera,genus,27257
173380,Zostera polychlamys,species,1276868
173381,cellular organisms,no rank,131567
173381,Eukaryota,superkingdom,2759
173381,Viridiplantae,kingdom,33090
173381,Streptophyta,phylum,35493
173381,Streptophytina,subphylum,131221
173381,Embryophyta,clade,3193
173381,Tracheophyta,clade,58023
173381,Euphyllophyta,clade,78536
173381,Spermatophyta,clade,58024
173381,Magnoliopsida,class,3398
173381,Mesangiospermae,clade,1437183
173381,Liliopsida,clade,4447
173381,Alismatales,order,16360
173381,Hydrocharitaceae,family,26319
173381,Halophila,genus,55458
173381,Halophila nipponica,species,529003
173383,cellular organisms,no rank,131567
173383,Eukaryota,superkingdom,2759
173383,Viridiplantae,kingdom,33090
173383,Streptophyta,phylum,35493
173383,Streptophytina,subphylum,131221
173383,Embryophyta,clade,3193
173383,Tracheophyta,clade,58023
173383,Euphyllophyta,clade,78536
173383,Spermatophyta,clade,58024
173383,Magnoliopsida,class,3398
173383,Mesangiospermae,clade,1437183
173383,Liliopsida,clade,4447
173383,Alismatales,order,16360
173383,Cymodoceaceae,family,25926
173383,Thalassodendron,genus,55498
173383,Thalassodendron pachyrhizum,species,55499
173384,cellular organisms,no rank,131567
173384,Eukaryota,superkingdom,2759
173384,Viridiplantae,kingdom,33090
173384,Streptophyta,phylum,35493
173384,Streptophytina,subphylum,131221
173384,Embryophyta,clade,3193
173384,Tracheophyta,clade,58023
173384,Euphyllophyta,clade,78536
173384,Spermatophyta,clade,58024
173384,Magnoliopsida,class,3398
173384,Mesangiospermae,clade,1437183
173384,Liliopsida,clade,4447
173384,Alismatales,order,16360
173384,Zosteraceae,family,27254
173384,Zostera,genus,27257
173384,Zostera muelleri,species,187284
176670,cellular organisms,no rank,131567
176670,Eukaryota,superkingdom,2759
176670,Opisthokonta,clade,33154
176670,Metazoa,kingdom,33208
176670,Eumetazoa,clade,6072
176670,Bilateria,clade,33213
176670,Deuterostomia,clade,33511
176670,Chordata,phylum,7711
176670,Craniata,subphylum,89593
176670,Vertebrata,clade,7742
176670,Gnathostomata,clade,7776
176670,Teleostomi,clade,117570
176670,Euteleostomi,clade,117571
176670,Sarcopterygii,superclass,8287
176670,Dipnotetrapodomorpha,clade,1338369
176670,Tetrapoda,clade,32523
176670,Amniota,clade,32524
176670,Sauropsida,clade,8457
176670,Sauria,clade,32561
176670,Lepidosauria,class,8504
176670,Squamata,order,8509
176670,Bifurcata,clade,1329961
176670,Unidentata,clade,1329950
176670,Episquamata,clade,1329912
176670,Toxicofera,clade,1329911
176670,Serpentes,infraorder,8570
176670,Colubroidea,superfamily,34989
176670,Homalopsidae,family,184169
176670,Gerarda,genus,192596
176670,Gerarda prevostiana,species,192597
176672,cellular organisms,no rank,131567
176672,Eukaryota,superkingdom,2759
176672,Opisthokonta,clade,33154
176672,Metazoa,kingdom,33208
176672,Eumetazoa,clade,6072
176672,Bilateria,clade,33213
176672,Deuterostomia,clade,33511
176672,Chordata,phylum,7711
176672,Craniata,subphylum,89593
176672,Vertebrata,clade,7742
176672,Gnathostomata,clade,7776
176672,Teleostomi,clade,117570
176672,Euteleostomi,clade,117571
176672,Sarcopterygii,superclass,8287
176672,Dipnotetrapodomorpha,clade,1338369
176672,Tetrapoda,clade,32523
176672,Amniota,clade,32524
176672,Sauropsida,clade,8457
176672,Sauria,clade,32561
176672,Lepidosauria,class,8504
176672,Squamata,order,8509
176672,Bifurcata,clade,1329961
176672,Unidentata,clade,1329950
176672,Episquamata,clade,1329912
176672,Toxicofera,clade,1329911
176672,Serpentes,infraorder,8570
176672,Colubroidea,superfamily,34989
176672,Homalopsidae,family,184169
176672,Bitia,genus,445404
176672,Bitia hydroides,species,445405
176677,cellular organisms,no rank,131567
176677,Eukaryota,superkingdom,2759
176677,Opisthokonta,clade,33154
176677,Metazoa,kingdom,33208
176677,Eumetazoa,clade,6072
176677,Bilateria,clade,33213
176677,Deuterostomia,clade,33511
176677,Chordata,phylum,7711
176677,Craniata,subphylum,89593
176677,Vertebrata,clade,7742
176677,Gnathostomata,clade,7776
176677,Teleostomi,clade,117570
176677,Euteleostomi,clade,117571
176677,Sarcopterygii,superclass,8287
176677,Dipnotetrapodomorpha,clade,1338369
176677,Tetrapoda,clade,32523
176677,Amniota,clade,32524
176677,Sauropsida,clade,8457
176677,Sauria,clade,32561
176677,Lepidosauria,class,8504
176677,Squamata,order,8509
176677,Bifurcata,clade,1329961
176677,Unidentata,clade,1329950
176677,Episquamata,clade,1329912
176677,Toxicofera,clade,1329911
176677,Serpentes,infraorder,8570
176677,Colubroidea,superfamily,34989
176677,Homalopsidae,family,184169
176677,Myron,genus,192600
176677,Myron richardsonii,species,192601
176678,cellular organisms,no rank,131567
176678,Eukaryota,superkingdom,2759
176678,Opisthokonta,clade,33154
176678,Metazoa,kingdom,33208
176678,Eumetazoa,clade,6072
176678,Bilateria,clade,33213
176678,Deuterostomia,clade,33511
176678,Chordata,phylum,7711
176678,Craniata,subphylum,89593
176678,Vertebrata,clade,7742
176678,Gnathostomata,clade,7776
176678,Teleostomi,clade,117570
176678,Euteleostomi,clade,117571
176678,Sarcopterygii,superclass,8287
176678,Dipnotetrapodomorpha,clade,1338369
176678,Tetrapoda,clade,32523
176678,Amniota,clade,32524
176678,Sauropsida,clade,8457
176678,Sauria,clade,32561
176678,Lepidosauria,class,8504
176678,Squamata,order,8509
176678,Bifurcata,clade,1329961
176678,Unidentata,clade,1329950
176678,Episquamata,clade,1329912
176678,Toxicofera,clade,1329911
176678,Serpentes,infraorder,8570
176678,Colubroidea,superfamily,34989
176678,Homalopsidae,family,184169
176678,Cantoria,genus,192585
176678,Cantoria violacea,species,192586
176680,cellular organisms,no rank,131567
176680,Eukaryota,superkingdom,2759
176680,Opisthokonta,clade,33154
176680,Metazoa,kingdom,33208
176680,Eumetazoa,clade,6072
176680,Bilateria,clade,33213
176680,Deuterostomia,clade,33511
176680,Chordata,phylum,7711
176680,Craniata,subphylum,89593
176680,Vertebrata,clade,7742
176680,Gnathostomata,clade,7776
176680,Teleostomi,clade,117570
176680,Euteleostomi,clade,117571
176680,Sarcopterygii,superclass,8287
176680,Dipnotetrapodomorpha,clade,1338369
176680,Tetrapoda,clade,32523
176680,Amniota,clade,32524
176680,Sauropsida,clade,8457
176680,Sauria,clade,32561
176680,Lepidosauria,class,8504
176680,Squamata,order,8509
176680,Bifurcata,clade,1329961
176680,Unidentata,clade,1329950
176680,Episquamata,clade,1329912
176680,Toxicofera,clade,1329911
176680,Serpentes,infraorder,8570
176680,Colubroidea,superfamily,34989
176680,Homalopsidae,family,184169
176680,Cerberus,genus,46266
176680,Cerberus rynchops,species,46267
176683,cellular organisms,no rank,131567
176683,Eukaryota,superkingdom,2759
176683,Opisthokonta,clade,33154
176683,Metazoa,kingdom,33208
176683,Eumetazoa,clade,6072
176683,Bilateria,clade,33213
176683,Deuterostomia,clade,33511
176683,Chordata,phylum,7711
176683,Craniata,subphylum,89593
176683,Vertebrata,clade,7742
176683,Gnathostomata,clade,7776
176683,Teleostomi,clade,117570
176683,Euteleostomi,clade,117571
176683,Sarcopterygii,superclass,8287
176683,Dipnotetrapodomorpha,clade,1338369
176683,Tetrapoda,clade,32523
176683,Amniota,clade,32524
176683,Sauropsida,clade,8457
176683,Sauria,clade,32561
176683,Lepidosauria,class,8504
176683,Squamata,order,8509
176683,Bifurcata,clade,1329961
176683,Unidentata,clade,1329950
176683,Episquamata,clade,1329912
176683,Toxicofera,clade,1329911
176683,Serpentes,infraorder,8570
176683,Colubroidea,superfamily,34989
176683,Homalopsidae,family,184169
176683,Myrrophis,genus,1401514
176683,Myrrophis bennettii,species,1401518
176694,cellular organisms,no rank,131567
176694,Eukaryota,superkingdom,2759
176694,Opisthokonta,clade,33154
176694,Metazoa,kingdom,33208
176694,Eumetazoa,clade,6072
176694,Bilateria,clade,33213
176694,Deuterostomia,clade,33511
176694,Chordata,phylum,7711
176694,Craniata,subphylum,89593
176694,Vertebrata,clade,7742
176694,Gnathostomata,clade,7776
176694,Teleostomi,clade,117570
176694,Euteleostomi,clade,117571
176694,Sarcopterygii,superclass,8287
176694,Dipnotetrapodomorpha,clade,1338369
176694,Tetrapoda,clade,32523
176694,Amniota,clade,32524
176694,Sauropsida,clade,8457
176694,Sauria,clade,32561
176694,Lepidosauria,class,8504
176694,Squamata,order,8509
176694,Bifurcata,clade,1329961
176694,Unidentata,clade,1329950
176694,Episquamata,clade,1329912
176694,Toxicofera,clade,1329911
176694,Serpentes,infraorder,8570
176694,Colubroidea,superfamily,34989
176694,Homalopsidae,family,184169
176694,Fordonia,genus,192594
176694,Fordonia leucobalia,species,192595
176703,cellular organisms,no rank,131567
176703,Eukaryota,superkingdom,2759
176703,Opisthokonta,clade,33154
176703,Metazoa,kingdom,33208
176703,Eumetazoa,clade,6072
176703,Bilateria,clade,33213
176703,Deuterostomia,clade,33511
176703,Chordata,phylum,7711
176703,Craniata,subphylum,89593
176703,Vertebrata,clade,7742
176703,Gnathostomata,clade,7776
176703,Teleostomi,clade,117570
176703,Euteleostomi,clade,117571
176703,Sarcopterygii,superclass,8287
176703,Dipnotetrapodomorpha,clade,1338369
176703,Tetrapoda,clade,32523
176703,Amniota,clade,32524
176703,Sauropsida,clade,8457
176703,Sauria,clade,32561
176703,Lepidosauria,class,8504
176703,Squamata,order,8509
176703,Bifurcata,clade,1329961
176703,Unidentata,clade,1329950
176703,Episquamata,clade,1329912
176703,Toxicofera,clade,1329911
176703,Serpentes,infraorder,8570
176703,Colubroidea,superfamily,34989
176703,Homalopsidae,family,184169
176703,Cerberus,genus,46266
176703,Cerberus australis,species,445406
176704,cellular organisms,no rank,131567
176704,Eukaryota,superkingdom,2759
176704,Opisthokonta,clade,33154
176704,Metazoa,kingdom,33208
176704,Eumetazoa,clade,6072
176704,Bilateria,clade,33213
176704,Deuterostomia,clade,33511
176704,Chordata,phylum,7711
176704,Craniata,subphylum,89593
176704,Vertebrata,clade,7742
176704,Gnathostomata,clade,7776
176704,Teleostomi,clade,117570
176704,Euteleostomi,clade,117571
176704,Sarcopterygii,superclass,8287
176704,Dipnotetrapodomorpha,clade,1338369
176704,Tetrapoda,clade,32523
176704,Amniota,clade,32524
176704,Sauropsida,clade,8457
176704,Sauria,clade,32561
176704,Lepidosauria,class,8504
176704,Squamata,order,8509
176704,Bifurcata,clade,1329961
176704,Unidentata,clade,1329950
176704,Episquamata,clade,1329912
176704,Toxicofera,clade,1329911
176704,Serpentes,infraorder,8570
176704,Colubroidea,superfamily,34989
176704,Hydrophiidae,family,292440
176704,Aipysurus,genus,8677
176704,Aipysurus laevis,species,8678
176706,cellular organisms,no rank,131567
176706,Eukaryota,superkingdom,2759
176706,Opisthokonta,clade,33154
176706,Metazoa,kingdom,33208
176706,Eumetazoa,clade,6072
176706,Bilateria,clade,33213
176706,Deuterostomia,clade,33511
176706,Chordata,phylum,7711
176706,Craniata,subphylum,89593
176706,Vertebrata,clade,7742
176706,Gnathostomata,clade,7776
176706,Teleostomi,clade,117570
176706,Euteleostomi,clade,117571
176706,Sarcopterygii,superclass,8287
176706,Dipnotetrapodomorpha,clade,1338369
176706,Tetrapoda,clade,32523
176706,Amniota,clade,32524
176706,Sauropsida,clade,8457
176706,Sauria,clade,32561
176706,Lepidosauria,class,8504
176706,Squamata,order,8509
176706,Bifurcata,clade,1329961
176706,Unidentata,clade,1329950
176706,Episquamata,clade,1329912
176706,Toxicofera,clade,1329911
176706,Serpentes,infraorder,8570
176706,Colubroidea,superfamily,34989
176706,Hydrophiidae,family,292440
176706,Emydocephalus,genus,34995
176706,Emydocephalus ijimae,species,34996
176707,cellular organisms,no rank,131567
176707,Eukaryota,superkingdom,2759
176707,Opisthokonta,clade,33154
176707,Metazoa,kingdom,33208
176707,Eumetazoa,clade,6072
176707,Bilateria,clade,33213
176707,Deuterostomia,clade,33511
176707,Chordata,phylum,7711
176707,Craniata,subphylum,89593
176707,Vertebrata,clade,7742
176707,Gnathostomata,clade,7776
176707,Teleostomi,clade,117570
176707,Euteleostomi,clade,117571
176707,Sarcopterygii,superclass,8287
176707,Dipnotetrapodomorpha,clade,1338369
176707,Tetrapoda,clade,32523
176707,Amniota,clade,32524
176707,Sauropsida,clade,8457
176707,Sauria,clade,32561
176707,Lepidosauria,class,8504
176707,Squamata,order,8509
176707,Bifurcata,clade,1329961
176707,Unidentata,clade,1329950
176707,Episquamata,clade,1329912
176707,Toxicofera,clade,1329911
176707,Serpentes,infraorder,8570
176707,Colubroidea,superfamily,34989
176707,Hydrophiidae,family,292440
176707,Hydrophis,genus,8683
176707,Hydrophis pachycercos,species,1264966
176708,cellular organisms,no rank,131567
176708,Eukaryota,superkingdom,2759
176708,Opisthokonta,clade,33154
176708,Metazoa,kingdom,33208
176708,Eumetazoa,clade,6072
176708,Bilateria,clade,33213
176708,Deuterostomia,clade,33511
176708,Chordata,phylum,7711
176708,Craniata,subphylum,89593
176708,Vertebrata,clade,7742
176708,Gnathostomata,clade,7776
176708,Teleostomi,clade,117570
176708,Euteleostomi,clade,117571
176708,Sarcopterygii,superclass,8287
176708,Dipnotetrapodomorpha,clade,1338369
176708,Tetrapoda,clade,32523
176708,Amniota,clade,32524
176708,Sauropsida,clade,8457
176708,Sauria,clade,32561
176708,Lepidosauria,class,8504
176708,Squamata,order,8509
176708,Bifurcata,clade,1329961
176708,Unidentata,clade,1329950
176708,Episquamata,clade,1329912
176708,Toxicofera,clade,1329911
176708,Serpentes,infraorder,8570
176708,Colubroidea,superfamily,34989
176708,Hydrophiidae,family,292440
176708,Hydrophis,genus,8683
176708,Hydrophis stokesii,species,355677
176709,cellular organisms,no rank,131567
176709,Eukaryota,superkingdom,2759
176709,Opisthokonta,clade,33154
176709,Metazoa,kingdom,33208
176709,Eumetazoa,clade,6072
176709,Bilateria,clade,33213
176709,Deuterostomia,clade,33511
176709,Chordata,phylum,7711
176709,Craniata,subphylum,89593
176709,Vertebrata,clade,7742
176709,Gnathostomata,clade,7776
176709,Teleostomi,clade,117570
176709,Euteleostomi,clade,117571
176709,Sarcopterygii,superclass,8287
176709,Dipnotetrapodomorpha,clade,1338369
176709,Tetrapoda,clade,32523
176709,Amniota,clade,32524
176709,Sauropsida,clade,8457
176709,Sauria,clade,32561
176709,Lepidosauria,class,8504
176709,Squamata,order,8509
176709,Bifurcata,clade,1329961
176709,Unidentata,clade,1329950
176709,Episquamata,clade,1329912
176709,Toxicofera,clade,1329911
176709,Serpentes,infraorder,8570
176709,Colubroidea,superfamily,34989
176709,Hydrophiidae,family,292440
176709,Hydrophis,genus,8683
176709,Hydrophis brookii,species,355679
176711,cellular organisms,no rank,131567
176711,Eukaryota,superkingdom,2759
176711,Opisthokonta,clade,33154
176711,Metazoa,kingdom,33208
176711,Eumetazoa,clade,6072
176711,Bilateria,clade,33213
176711,Deuterostomia,clade,33511
176711,Chordata,phylum,7711
176711,Craniata,subphylum,89593
176711,Vertebrata,clade,7742
176711,Gnathostomata,clade,7776
176711,Teleostomi,clade,117570
176711,Euteleostomi,clade,117571
176711,Sarcopterygii,superclass,8287
176711,Dipnotetrapodomorpha,clade,1338369
176711,Tetrapoda,clade,32523
176711,Amniota,clade,32524
176711,Sauropsida,clade,8457
176711,Sauria,clade,32561
176711,Lepidosauria,class,8504
176711,Squamata,order,8509
176711,Bifurcata,clade,1329961
176711,Unidentata,clade,1329950
176711,Episquamata,clade,1329912
176711,Toxicofera,clade,1329911
176711,Serpentes,infraorder,8570
176711,Colubroidea,superfamily,34989
176711,Hydrophiidae,family,292440
176711,Hydrophis,genus,8683
176711,Hydrophis viperinus,species,1195611
176712,cellular organisms,no rank,131567
176712,Eukaryota,superkingdom,2759
176712,Opisthokonta,clade,33154
176712,Metazoa,kingdom,33208
176712,Eumetazoa,clade,6072
176712,Bilateria,clade,33213
176712,Deuterostomia,clade,33511
176712,Chordata,phylum,7711
176712,Craniata,subphylum,89593
176712,Vertebrata,clade,7742
176712,Gnathostomata,clade,7776
176712,Teleostomi,clade,117570
176712,Euteleostomi,clade,117571
176712,Sarcopterygii,superclass,8287
176712,Dipnotetrapodomorpha,clade,1338369
176712,Tetrapoda,clade,32523
176712,Amniota,clade,32524
176712,Sauropsida,clade,8457
176712,Sauria,clade,32561
176712,Lepidosauria,class,8504
176712,Squamata,order,8509
176712,Bifurcata,clade,1329961
176712,Unidentata,clade,1329950
176712,Episquamata,clade,1329912
176712,Toxicofera,clade,1329911
176712,Serpentes,infraorder,8570
176712,Colubroidea,superfamily,34989
176712,Hydrophiidae,family,292440
176712,Hydrophis,genus,8683
176712,Hydrophis pacificus,species,355683
176714,cellular organisms,no rank,131567
176714,Eukaryota,superkingdom,2759
176714,Opisthokonta,clade,33154
176714,Metazoa,kingdom,33208
176714,Eumetazoa,clade,6072
176714,Bilateria,clade,33213
176714,Deuterostomia,clade,33511
176714,Chordata,phylum,7711
176714,Craniata,subphylum,89593
176714,Vertebrata,clade,7742
176714,Gnathostomata,clade,7776
176714,Teleostomi,clade,117570
176714,Euteleostomi,clade,117571
176714,Sarcopterygii,superclass,8287
176714,Dipnotetrapodomorpha,clade,1338369
176714,Tetrapoda,clade,32523
176714,Amniota,clade,32524
176714,Sauropsida,clade,8457
176714,Sauria,clade,32561
176714,Lepidosauria,class,8504
176714,Squamata,order,8509
176714,Bifurcata,clade,1329961
176714,Unidentata,clade,1329950
176714,Episquamata,clade,1329912
176714,Toxicofera,clade,1329911
176714,Serpentes,infraorder,8570
176714,Colubroidea,superfamily,34989
176714,Hydrophiidae,family,292440
176714,Aipysurus,genus,8677
176714,Aipysurus foliosquama,species,1577777
176715,cellular organisms,no rank,131567
176715,Eukaryota,superkingdom,2759
176715,Opisthokonta,clade,33154
176715,Metazoa,kingdom,33208
176715,Eumetazoa,clade,6072
176715,Bilateria,clade,33213
176715,Deuterostomia,clade,33511
176715,Chordata,phylum,7711
176715,Craniata,subphylum,89593
176715,Vertebrata,clade,7742
176715,Gnathostomata,clade,7776
176715,Teleostomi,clade,117570
176715,Euteleostomi,clade,117571
176715,Sarcopterygii,superclass,8287
176715,Dipnotetrapodomorpha,clade,1338369
176715,Tetrapoda,clade,32523
176715,Amniota,clade,32524
176715,Sauropsida,clade,8457
176715,Sauria,clade,32561
176715,Lepidosauria,class,8504
176715,Squamata,order,8509
176715,Bifurcata,clade,1329961
176715,Unidentata,clade,1329950
176715,Episquamata,clade,1329912
176715,Toxicofera,clade,1329911
176715,Serpentes,infraorder,8570
176715,Colubroidea,superfamily,34989
176715,Hydrophiidae,family,292440
176715,Hydrophis,genus,8683
176715,Hydrophis caerulescens,species,1162982
176716,cellular organisms,no rank,131567
176716,Eukaryota,superkingdom,2759
176716,Opisthokonta,clade,33154
176716,Metazoa,kingdom,33208
176716,Eumetazoa,clade,6072
176716,Bilateria,clade,33213
176716,Deuterostomia,clade,33511
176716,Chordata,phylum,7711
176716,Craniata,subphylum,89593
176716,Vertebrata,clade,7742
176716,Gnathostomata,clade,7776
176716,Teleostomi,clade,117570
176716,Euteleostomi,clade,117571
176716,Sarcopterygii,superclass,8287
176716,Dipnotetrapodomorpha,clade,1338369
176716,Tetrapoda,clade,32523
176716,Amniota,clade,32524
176716,Sauropsida,clade,8457
176716,Sauria,clade,32561
176716,Lepidosauria,class,8504
176716,Squamata,order,8509
176716,Bifurcata,clade,1329961
176716,Unidentata,clade,1329950
176716,Episquamata,clade,1329912
176716,Toxicofera,clade,1329911
176716,Serpentes,infraorder,8570
176716,Colubroidea,superfamily,34989
176716,Hydrophiidae,family,292440
176716,Hydrophis,genus,8683
176716,Hydrophis zweifeli,species,1262543
176717,cellular organisms,no rank,131567
176717,Eukaryota,superkingdom,2759
176717,Opisthokonta,clade,33154
176717,Metazoa,kingdom,33208
176717,Eumetazoa,clade,6072
176717,Bilateria,clade,33213
176717,Deuterostomia,clade,33511
176717,Chordata,phylum,7711
176717,Craniata,subphylum,89593
176717,Vertebrata,clade,7742
176717,Gnathostomata,clade,7776
176717,Teleostomi,clade,117570
176717,Euteleostomi,clade,117571
176717,Sarcopterygii,superclass,8287
176717,Dipnotetrapodomorpha,clade,1338369
176717,Tetrapoda,clade,32523
