am_sid,name,rank,id
Fis-25412,Gnathostomata,clade,7776
Fis-25412,Chondrichthyes,class,7777
Fis-25412,Elasmobranchii,subclass,7778
Fis-25412,Selachii,infraclass,119203
Fis-25412,Galeomorphii,clade,119197
Fis-25412,Galeoidea,superorder,119195
Fis-25412,Carcharhiniformes,order,30483
Fis-25412,Triakidae,family,7839
Fis-25412,Mustelus,genus,7811
Fis-25412,Mustelus mustelus,species,112230
Fis-30325,cellular organisms,no rank,131567
Fis-30325,Eukaryota,superkingdom,2759
Fis-30325,Opisthokonta,clade,33154
Fis-30325,Metazoa,kingdom,33208
Fis-30325,Eumetazoa,clade,6072
Fis-30325,Bilateria,clade,33213
Fis-30325,Deuterostomia,clade,33511
Fis-30325,Chordata,phylum,7711
Fis-30325,Craniata,subphylum,89593
Fis-30325,Vertebrata,clade,7742
Fis-30325,Gnathostomata,clade,7776
Fis-30325,Chondrichthyes,class,7777
Fis-30325,Elasmobranchii,subclass,7778
Fis-30325,Selachii,infraclass,119203
Fis-30325,Galeomorphii,clade,119197
Fis-30325,Galeoidea,superorder,119195
Fis-30325,Carcharhiniformes,order,30483
Fis-30325,Triakidae,family,7839
Fis-30325,Mustelus,genus,7811
Fis-30325,Mustelus norrisi,species,303944
Fis-31594,cellular organisms,no rank,131567
Fis-31594,Eukaryota,superkingdom,2759
Fis-31594,Opisthokonta,clade,33154
Fis-31594,Metazoa,kingdom,33208
Fis-31594,Eumetazoa,clade,6072
Fis-31594,Bilateria,clade,33213
Fis-31594,Deuterostomia,clade,33511
Fis-31594,Chordata,phylum,7711
Fis-31594,Craniata,subphylum,89593
Fis-31594,Vertebrata,clade,7742
Fis-31594,Gnathostomata,clade,7776
Fis-31594,Chondrichthyes,class,7777
Fis-31594,Elasmobranchii,subclass,7778
Fis-31594,Selachii,infraclass,119203
Fis-31594,Galeomorphii,clade,119197
Fis-31594,Galeoidea,superorder,119195
Fis-31594,Carcharhiniformes,order,30483
Fis-31594,Triakidae,family,7839
Fis-31594,Mustelus,genus,7811
Fis-31594,Mustelus palumbes,species,1003758
Fis-31595,cellular organisms,no rank,131567
Fis-31595,Eukaryota,superkingdom,2759
Fis-31595,Opisthokonta,clade,33154
Fis-31595,Metazoa,kingdom,33208
Fis-31595,Eumetazoa,clade,6072
Fis-31595,Bilateria,clade,33213
Fis-31595,Deuterostomia,clade,33511
Fis-31595,Chordata,phylum,7711
Fis-31595,Craniata,subphylum,89593
Fis-31595,Vertebrata,clade,7742
Fis-31595,Gnathostomata,clade,7776
Fis-31595,Chondrichthyes,class,7777
Fis-31595,Elasmobranchii,subclass,7778
Fis-31595,Selachii,infraclass,119203
Fis-31595,Galeomorphii,clade,119197
Fis-31595,Galeoidea,superorder,119195
Fis-31595,Carcharhiniformes,order,30483
Fis-31595,Triakidae,family,7839
Fis-31595,Mustelus,genus,7811
Fis-31595,Mustelus punctulatus,species,112233
Fis-160464,cellular organisms,no rank,131567
Fis-160464,Eukaryota,superkingdom,2759
Fis-160464,Opisthokonta,clade,33154
Fis-160464,Metazoa,kingdom,33208
Fis-160464,Eumetazoa,clade,6072
Fis-160464,Bilateria,clade,33213
Fis-160464,Deuterostomia,clade,33511
Fis-160464,Chordata,phylum,7711
Fis-160464,Craniata,subphylum,89593
Fis-160464,Vertebrata,clade,7742
Fis-160464,Gnathostomata,clade,7776
Fis-160464,Chondrichthyes,class,7777
Fis-160464,Elasmobranchii,subclass,7778
Fis-160464,Selachii,infraclass,119203
Fis-160464,Galeomorphii,clade,119197
Fis-160464,Galeoidea,superorder,119195
Fis-160464,Carcharhiniformes,order,30483
Fis-160464,Triakidae,family,7839
Fis-160464,Mustelus,genus,7811
Fis-160464,Mustelus ravidus,species,1213695
Fis-31596,cellular organisms,no rank,131567
Fis-31596,Eukaryota,superkingdom,2759
Fis-31596,Opisthokonta,clade,33154
Fis-31596,Metazoa,kingdom,33208
Fis-31596,Eumetazoa,clade,6072
Fis-31596,Bilateria,clade,33213
Fis-31596,Deuterostomia,clade,33511
Fis-31596,Chordata,phylum,7711
Fis-31596,Craniata,subphylum,89593
Fis-31596,Vertebrata,clade,7742
Fis-31596,Gnathostomata,clade,7776
Fis-31596,Chondrichthyes,class,7777
Fis-31596,Elasmobranchii,subclass,7778
Fis-31596,Selachii,infraclass,119203
Fis-31596,Galeomorphii,clade,119197
Fis-31596,Galeoidea,superorder,119195
Fis-31596,Carcharhiniformes,order,30483
Fis-31596,Triakidae,family,7839
Fis-31596,Mustelus,genus,7811
Fis-31596,Mustelus schmitti,species,376657
Fis-124368,cellular organisms,no rank,131567
Fis-124368,Eukaryota,superkingdom,2759
Fis-124368,Opisthokonta,clade,33154
Fis-124368,Metazoa,kingdom,33208
Fis-124368,Eumetazoa,clade,6072
Fis-124368,Bilateria,clade,33213
Fis-124368,Deuterostomia,clade,33511
Fis-124368,Chordata,phylum,7711
Fis-124368,Craniata,subphylum,89593
Fis-124368,Vertebrata,clade,7742
Fis-124368,Gnathostomata,clade,7776
Fis-124368,Chondrichthyes,class,7777
Fis-124368,Elasmobranchii,subclass,7778
Fis-124368,Selachii,infraclass,119203
Fis-124368,Galeomorphii,clade,119197
Fis-124368,Galeoidea,superorder,119195
Fis-124368,Carcharhiniformes,order,30483
Fis-124368,Triakidae,family,7839
Fis-124368,Mustelus,genus,7811
Fis-124368,Mustelus sinusmexicanus,species,1053754
Fis-161402,cellular organisms,no rank,131567
Fis-161402,Eukaryota,superkingdom,2759
Fis-161402,Opisthokonta,clade,33154
Fis-161402,Metazoa,kingdom,33208
Fis-161402,Eumetazoa,clade,6072
Fis-161402,Bilateria,clade,33213
Fis-161402,Deuterostomia,clade,33511
Fis-161402,Chordata,phylum,7711
Fis-161402,Craniata,subphylum,89593
Fis-161402,Vertebrata,clade,7742
Fis-161402,Gnathostomata,clade,7776
Fis-161402,Chondrichthyes,class,7777
Fis-161402,Elasmobranchii,subclass,7778
Fis-161402,Selachii,infraclass,119203
Fis-161402,Galeomorphii,clade,119197
Fis-161402,Galeoidea,superorder,119195
Fis-161402,Carcharhiniformes,order,30483
Fis-161402,Triakidae,family,7839
Fis-161402,Mustelus,genus,7811
Fis-161402,Mustelus stevensi,species,1208715
W-Msc-140430,cellular organisms,no rank,131567
W-Msc-140430,Eukaryota,superkingdom,2759
W-Msc-140430,Opisthokonta,clade,33154
W-Msc-140430,Metazoa,kingdom,33208
W-Msc-140430,Eumetazoa,clade,6072
W-Msc-140430,Bilateria,clade,33213
W-Msc-140430,Protostomia,clade,33317
W-Msc-140430,Spiralia,clade,2697495
W-Msc-140430,Lophotrochozoa,clade,1206795
W-Msc-140430,Mollusca,phylum,6447
W-Msc-140430,Bivalvia,class,6544
W-Msc-140430,Heterodonta,subclass,6599
W-Msc-140430,Euheterodonta,infraclass,735337
W-Msc-140430,Myoida,order,278205
W-Msc-140430,Myoidea,superfamily,6601
W-Msc-140430,Myidae,family,6602
W-Msc-140430,Mya,genus,6603
W-Msc-140430,Mya arenaria,species,6604
W-Msc-140431,cellular organisms,no rank,131567
W-Msc-140431,Eukaryota,superkingdom,2759
W-Msc-140431,Opisthokonta,clade,33154
W-Msc-140431,Metazoa,kingdom,33208
W-Msc-140431,Eumetazoa,clade,6072
W-Msc-140431,Bilateria,clade,33213
W-Msc-140431,Protostomia,clade,33317
W-Msc-140431,Spiralia,clade,2697495
W-Msc-140431,Lophotrochozoa,clade,1206795
W-Msc-140431,Mollusca,phylum,6447
W-Msc-140431,Bivalvia,class,6544
W-Msc-140431,Heterodonta,subclass,6599
W-Msc-140431,Euheterodonta,infraclass,735337
W-Msc-140431,Myoida,order,278205
W-Msc-140431,Myoidea,superfamily,6601
W-Msc-140431,Myidae,family,6602
W-Msc-140431,Mya,genus,6603
W-Msc-140431,Mya truncata,species,156761
W-Por-168638,cellular organisms,no rank,131567
W-Por-168638,Eukaryota,superkingdom,2759
W-Por-168638,Opisthokonta,clade,33154
W-Por-168638,Metazoa,kingdom,33208
W-Por-168638,Porifera,phylum,6040
W-Por-168638,Demospongiae,class,6042
W-Por-168638,Heteroscleromorpha,subclass,1779146
W-Por-168638,Poecilosclerida,order,27925
W-Por-168638,Mycalidae,family,86014
W-Por-168638,Mycale,genus,86015
W-Por-168638,Mycale laevis,species,698782
W-Por-168561,cellular organisms,no rank,131567
W-Por-168561,Eukaryota,superkingdom,2759
W-Por-168561,Opisthokonta,clade,33154
W-Por-168561,Metazoa,kingdom,33208
W-Por-168561,Porifera,phylum,6040
W-Por-168561,Demospongiae,class,6042
W-Por-168561,Heteroscleromorpha,subclass,1779146
W-Por-168561,Poecilosclerida,order,27925
W-Por-168561,Mycalidae,family,86014
W-Por-168561,Mycale,genus,86015
W-Por-168561,Mycale laxissima,species,458504
W-Por-168588,cellular organisms,no rank,131567
W-Por-168588,Eukaryota,superkingdom,2759
W-Por-168588,Opisthokonta,clade,33154
W-Por-168588,Metazoa,kingdom,33208
W-Por-168588,Porifera,phylum,6040
W-Por-168588,Demospongiae,class,6042
W-Por-168588,Heteroscleromorpha,subclass,1779146
W-Por-168588,Poecilosclerida,order,27925
W-Por-168588,Mycalidae,family,86014
W-Por-168588,Mycale,genus,86015
W-Por-168588,Mycale magnirhaphidifera,species,858574
W-Por-168590,cellular organisms,no rank,131567
W-Por-168590,Eukaryota,superkingdom,2759
W-Por-168590,Opisthokonta,clade,33154
W-Por-168590,Metazoa,kingdom,33208
W-Por-168590,Porifera,phylum,6040
W-Por-168590,Demospongiae,class,6042
W-Por-168590,Heteroscleromorpha,subclass,1779146
W-Por-168590,Poecilosclerida,order,27925
W-Por-168590,Mycalidae,family,86014
W-Por-168590,Mycale,genus,86015
W-Por-168590,Mycale microsigmatosa,species,698784
W-Por-168544,cellular organisms,no rank,131567
W-Por-168544,Eukaryota,superkingdom,2759
W-Por-168544,Opisthokonta,clade,33154
W-Por-168544,Metazoa,kingdom,33208
W-Por-168544,Porifera,phylum,6040
W-Por-168544,Demospongiae,class,6042
W-Por-168544,Heteroscleromorpha,subclass,1779146
W-Por-168544,Poecilosclerida,order,27925
W-Por-168544,Mycalidae,family,86014
W-Por-168544,Mycale,genus,86015
W-Por-168544,Mycale rotalis,species,942647
W-Por-168659,cellular organisms,no rank,131567
W-Por-168659,Eukaryota,superkingdom,2759
W-Por-168659,Opisthokonta,clade,33154
W-Por-168659,Metazoa,kingdom,33208
W-Por-168659,Porifera,phylum,6040
W-Por-168659,Demospongiae,class,6042
W-Por-168659,Heteroscleromorpha,subclass,1779146
W-Por-168659,Poecilosclerida,order,27925
W-Por-168659,Mycalidae,family,86014
W-Por-168659,Mycale,genus,86015
W-Por-168659,Mycale thielei,species,1325609
URM-Cn-5939,cellular organisms,no rank,131567
URM-Cn-5939,Eukaryota,superkingdom,2759
URM-Cn-5939,Opisthokonta,clade,33154
URM-Cn-5939,Metazoa,kingdom,33208
URM-Cn-5939,Eumetazoa,clade,6072
URM-Cn-5939,Cnidaria,phylum,6073
URM-Cn-5939,Anthozoa,class,6101
URM-Cn-5939,Hexacorallia,subclass,6102
URM-Cn-5939,Scleractinia,order,6125
URM-Cn-5939,Faviina,suborder,123760
URM-Cn-5939,Merulinidae,family,46736
URM-Cn-5939,Mycedium,genus,51059
URM-Cn-5939,Mycedium elephantotus,species,51060
URM-Cn-5940,cellular organisms,no rank,131567
URM-Cn-5940,Eukaryota,superkingdom,2759
URM-Cn-5940,Opisthokonta,clade,33154
URM-Cn-5940,Metazoa,kingdom,33208
URM-Cn-5940,Eumetazoa,clade,6072
URM-Cn-5940,Cnidaria,phylum,6073
URM-Cn-5940,Anthozoa,class,6101
URM-Cn-5940,Hexacorallia,subclass,6102
URM-Cn-5940,Scleractinia,order,6125
URM-Cn-5940,Faviina,suborder,123760
URM-Cn-5940,Merulinidae,family,46736
URM-Cn-5940,Mycedium,genus,51059
URM-Cn-5940,Mycedium robokaki,species,983577
URM-Cn-5881,cellular organisms,no rank,131567
URM-Cn-5881,Eukaryota,superkingdom,2759
URM-Cn-5881,Opisthokonta,clade,33154
URM-Cn-5881,Metazoa,kingdom,33208
URM-Cn-5881,Eumetazoa,clade,6072
URM-Cn-5881,Cnidaria,phylum,6073
URM-Cn-5881,Anthozoa,class,6101
URM-Cn-5881,Hexacorallia,subclass,6102
URM-Cn-5881,Scleractinia,order,6125
URM-Cn-5881,Faviina,suborder,123760
URM-Cn-5881,Mussidae,family,46756
URM-Cn-5881,Mussinae,subfamily,1328293
URM-Cn-5881,Mycetophyllia,genus,214983
URM-Cn-5881,Mycetophyllia aliciae,species,242734
URM-Cn-5883,cellular organisms,no rank,131567
URM-Cn-5883,Eukaryota,superkingdom,2759
URM-Cn-5883,Opisthokonta,clade,33154
URM-Cn-5883,Metazoa,kingdom,33208
URM-Cn-5883,Eumetazoa,clade,6072
URM-Cn-5883,Cnidaria,phylum,6073
URM-Cn-5883,Anthozoa,class,6101
URM-Cn-5883,Hexacorallia,subclass,6102
URM-Cn-5883,Scleractinia,order,6125
URM-Cn-5883,Faviina,suborder,123760
URM-Cn-5883,Mussidae,family,46756
URM-Cn-5883,Mussinae,subfamily,1328293
URM-Cn-5883,Mycetophyllia,genus,214983
URM-Cn-5883,Mycetophyllia ferox,species,1428005
URM-Cn-5884,cellular organisms,no rank,131567
URM-Cn-5884,Eukaryota,superkingdom,2759
URM-Cn-5884,Opisthokonta,clade,33154
URM-Cn-5884,Metazoa,kingdom,33208
URM-Cn-5884,Eumetazoa,clade,6072
URM-Cn-5884,Cnidaria,phylum,6073
URM-Cn-5884,Anthozoa,class,6101
URM-Cn-5884,Hexacorallia,subclass,6102
URM-Cn-5884,Scleractinia,order,6125
URM-Cn-5884,Faviina,suborder,123760
URM-Cn-5884,Mussidae,family,46756
URM-Cn-5884,Mussinae,subfamily,1328293
URM-Cn-5884,Mycetophyllia,genus,214983
URM-Cn-5884,Mycetophyllia lamarckiana,species,214984
Fis-27382,cellular organisms,no rank,131567
Fis-27382,Eukaryota,superkingdom,2759
Fis-27382,Opisthokonta,clade,33154
Fis-27382,Metazoa,kingdom,33208
Fis-27382,Eumetazoa,clade,6072
Fis-27382,Bilateria,clade,33213
Fis-27382,Deuterostomia,clade,33511
Fis-27382,Chordata,phylum,7711
Fis-27382,Craniata,subphylum,89593
Fis-27382,Vertebrata,clade,7742
Fis-27382,Gnathostomata,clade,7776
Fis-27382,Teleostomi,clade,117570
Fis-27382,Euteleostomi,clade,117571
Fis-27382,Actinopterygii,superclass,7898
Fis-27382,Actinopteri,class,186623
Fis-27382,Neopterygii,subclass,41665
Fis-27382,Teleostei,infraclass,32443
Fis-27382,Osteoglossocephalai,clade,1489341
Fis-27382,Clupeocephala,no rank,186625
Fis-27382,Euteleosteomorpha,cohort,1489388
Fis-27382,Neoteleostei,clade,123365
Fis-27382,Eurypterygia,clade,123366
Fis-27382,Ctenosquamata,clade,123367
Fis-27382,Acanthomorphata,clade,123368
Fis-27382,Euacanthomorphacea,clade,123369
Fis-27382,Percomorphaceae,clade,1489872
Fis-27382,Eupercaria,clade,1489922
Fis-27382,Perciformes,order,8111
Fis-27382,Serranoidei,suborder,1489943
Fis-27382,Serranidae,family,30871
Fis-27382,Epinephelinae,subfamily,274794
Fis-27382,Epinephelini,tribe,1505891
Fis-27382,Mycteroperca,genus,103819
Fis-27382,Mycteroperca acutirostris,species,327803
Fis-27387,cellular organisms,no rank,131567
Fis-27387,Eukaryota,superkingdom,2759
Fis-27387,Opisthokonta,clade,33154
Fis-27387,Metazoa,kingdom,33208
Fis-27387,Eumetazoa,clade,6072
Fis-27387,Bilateria,clade,33213
Fis-27387,Deuterostomia,clade,33511
Fis-27387,Chordata,phylum,7711
Fis-27387,Craniata,subphylum,89593
Fis-27387,Vertebrata,clade,7742
Fis-27387,Gnathostomata,clade,7776
Fis-27387,Teleostomi,clade,117570
Fis-27387,Euteleostomi,clade,117571
Fis-27387,Actinopterygii,superclass,7898
Fis-27387,Actinopteri,class,186623
Fis-27387,Neopterygii,subclass,41665
Fis-27387,Teleostei,infraclass,32443
Fis-27387,Osteoglossocephalai,clade,1489341
Fis-27387,Clupeocephala,no rank,186625
Fis-27387,Euteleosteomorpha,cohort,1489388
Fis-27387,Neoteleostei,clade,123365
Fis-27387,Eurypterygia,clade,123366
Fis-27387,Ctenosquamata,clade,123367
Fis-27387,Acanthomorphata,clade,123368
Fis-27387,Euacanthomorphacea,clade,123369
Fis-27387,Percomorphaceae,clade,1489872
Fis-27387,Eupercaria,clade,1489922
Fis-27387,Perciformes,order,8111
Fis-27387,Serranoidei,suborder,1489943
Fis-27387,Serranidae,family,30871
Fis-27387,Epinephelinae,subfamily,274794
Fis-27387,Epinephelini,tribe,1505891
Fis-27387,Mycteroperca,genus,103819
Fis-27387,Mycteroperca fusca,species,327806
Fis-23648,cellular organisms,no rank,131567
Fis-23648,Eukaryota,superkingdom,2759
Fis-23648,Opisthokonta,clade,33154
Fis-23648,Metazoa,kingdom,33208
Fis-23648,Eumetazoa,clade,6072
Fis-23648,Bilateria,clade,33213
Fis-23648,Deuterostomia,clade,33511
Fis-23648,Chordata,phylum,7711
Fis-23648,Craniata,subphylum,89593
Fis-23648,Vertebrata,clade,7742
Fis-23648,Gnathostomata,clade,7776
Fis-23648,Teleostomi,clade,117570
Fis-23648,Euteleostomi,clade,117571
Fis-23648,Actinopterygii,superclass,7898
Fis-23648,Actinopteri,class,186623
Fis-23648,Neopterygii,subclass,41665
Fis-23648,Teleostei,infraclass,32443
Fis-23648,Osteoglossocephalai,clade,1489341
Fis-23648,Clupeocephala,no rank,186625
Fis-23648,Euteleosteomorpha,cohort,1489388
Fis-23648,Neoteleostei,clade,123365
Fis-23648,Eurypterygia,clade,123366
Fis-23648,Ctenosquamata,clade,123367
Fis-23648,Acanthomorphata,clade,123368
Fis-23648,Euacanthomorphacea,clade,123369
Fis-23648,Percomorphaceae,clade,1489872
Fis-23648,Eupercaria,clade,1489922
Fis-23648,Perciformes,order,8111
Fis-23648,Serranoidei,suborder,1489943
Fis-23648,Serranidae,family,30871
Fis-23648,Epinephelinae,subfamily,274794
Fis-23648,Epinephelini,tribe,1505891
Fis-23648,Mycteroperca,genus,103819
Fis-23648,Mycteroperca interstitialis,species,327941
Fis-24803,cellular organisms,no rank,131567
Fis-24803,Eukaryota,superkingdom,2759
Fis-24803,Opisthokonta,clade,33154
Fis-24803,Metazoa,kingdom,33208
Fis-24803,Eumetazoa,clade,6072
Fis-24803,Bilateria,clade,33213
Fis-24803,Deuterostomia,clade,33511
Fis-24803,Chordata,phylum,7711
Fis-24803,Craniata,subphylum,89593
Fis-24803,Vertebrata,clade,7742
Fis-24803,Gnathostomata,clade,7776
Fis-24803,Teleostomi,clade,117570
Fis-24803,Euteleostomi,clade,117571
Fis-24803,Actinopterygii,superclass,7898
Fis-24803,Actinopteri,class,186623
Fis-24803,Neopterygii,subclass,41665
Fis-24803,Teleostei,infraclass,32443
Fis-24803,Osteoglossocephalai,clade,1489341
Fis-24803,Clupeocephala,no rank,186625
Fis-24803,Euteleosteomorpha,cohort,1489388
Fis-24803,Neoteleostei,clade,123365
Fis-24803,Eurypterygia,clade,123366
Fis-24803,Ctenosquamata,clade,123367
Fis-24803,Acanthomorphata,clade,123368
Fis-24803,Euacanthomorphacea,clade,123369
Fis-24803,Percomorphaceae,clade,1489872
Fis-24803,Eupercaria,clade,1489922
Fis-24803,Perciformes,order,8111
Fis-24803,Serranoidei,suborder,1489943
Fis-24803,Serranidae,family,30871
Fis-24803,Epinephelinae,subfamily,274794
Fis-24803,Epinephelini,tribe,1505891
Fis-24803,Mycteroperca,genus,103819
Fis-24803,Mycteroperca jordani,species,160729
Fis-23649,cellular organisms,no rank,131567
Fis-23649,Eukaryota,superkingdom,2759
Fis-23649,Opisthokonta,clade,33154
Fis-23649,Metazoa,kingdom,33208
Fis-23649,Eumetazoa,clade,6072
Fis-23649,Bilateria,clade,33213
Fis-23649,Deuterostomia,clade,33511
Fis-23649,Chordata,phylum,7711
Fis-23649,Craniata,subphylum,89593
Fis-23649,Vertebrata,clade,7742
Fis-23649,Gnathostomata,clade,7776
Fis-23649,Teleostomi,clade,117570
Fis-23649,Euteleostomi,clade,117571
Fis-23649,Actinopterygii,superclass,7898
Fis-23649,Actinopteri,class,186623
Fis-23649,Neopterygii,subclass,41665
Fis-23649,Teleostei,infraclass,32443
Fis-23649,Osteoglossocephalai,clade,1489341
Fis-23649,Clupeocephala,no rank,186625
Fis-23649,Euteleosteomorpha,cohort,1489388
Fis-23649,Neoteleostei,clade,123365
Fis-23649,Eurypterygia,clade,123366
Fis-23649,Ctenosquamata,clade,123367
Fis-23649,Acanthomorphata,clade,123368
Fis-23649,Euacanthomorphacea,clade,123369
Fis-23649,Percomorphaceae,clade,1489872
Fis-23649,Eupercaria,clade,1489922
Fis-23649,Perciformes,order,8111
Fis-23649,Serranoidei,suborder,1489943
Fis-23649,Serranidae,family,30871
Fis-23649,Epinephelinae,subfamily,274794
Fis-23649,Epinephelini,tribe,1505891
Fis-23649,Mycteroperca,genus,103819
Fis-23649,Mycteroperca microlepis,species,103820
Fis-26901,cellular organisms,no rank,131567
Fis-26901,Eukaryota,superkingdom,2759
Fis-26901,Opisthokonta,clade,33154
Fis-26901,Metazoa,kingdom,33208
Fis-26901,Eumetazoa,clade,6072
Fis-26901,Bilateria,clade,33213
Fis-26901,Deuterostomia,clade,33511
Fis-26901,Chordata,phylum,7711
Fis-26901,Craniata,subphylum,89593
Fis-26901,Vertebrata,clade,7742
Fis-26901,Gnathostomata,clade,7776
Fis-26901,Teleostomi,clade,117570
Fis-26901,Euteleostomi,clade,117571
Fis-26901,Actinopterygii,superclass,7898
Fis-26901,Actinopteri,class,186623
Fis-26901,Neopterygii,subclass,41665
Fis-26901,Teleostei,infraclass,32443
Fis-26901,Osteoglossocephalai,clade,1489341
Fis-26901,Clupeocephala,no rank,186625
Fis-26901,Euteleosteomorpha,cohort,1489388
Fis-26901,Neoteleostei,clade,123365
Fis-26901,Eurypterygia,clade,123366
Fis-26901,Ctenosquamata,clade,123367
Fis-26901,Acanthomorphata,clade,123368
Fis-26901,Euacanthomorphacea,clade,123369
Fis-26901,Percomorphaceae,clade,1489872
Fis-26901,Eupercaria,clade,1489922
Fis-26901,Perciformes,order,8111
Fis-26901,Serranoidei,suborder,1489943
Fis-26901,Serranidae,family,30871
Fis-26901,Epinephelinae,subfamily,274794
Fis-26901,Epinephelini,tribe,1505891
Fis-26901,Mycteroperca,genus,103819
Fis-26901,Mycteroperca olfax,species,161132
Fis-30327,cellular organisms,no rank,131567
Fis-30327,Eukaryota,superkingdom,2759
Fis-30327,Opisthokonta,clade,33154
Fis-30327,Metazoa,kingdom,33208
Fis-30327,Eumetazoa,clade,6072
Fis-30327,Bilateria,clade,33213
Fis-30327,Deuterostomia,clade,33511
Fis-30327,Chordata,phylum,7711
Fis-30327,Craniata,subphylum,89593
Fis-30327,Vertebrata,clade,7742
Fis-30327,Gnathostomata,clade,7776
Fis-30327,Teleostomi,clade,117570
Fis-30327,Euteleostomi,clade,117571
Fis-30327,Actinopterygii,superclass,7898
Fis-30327,Actinopteri,class,186623
Fis-30327,Neopterygii,subclass,41665
Fis-30327,Teleostei,infraclass,32443
