am_sid,name,rank,id
W-Msc-386437,cellular organisms,no rank,131567
W-Msc-386437,Eukaryota,superkingdom,2759
W-Msc-386437,Opisthokonta,clade,33154
W-Msc-386437,Metazoa,kingdom,33208
W-Msc-386437,Eumetazoa,clade,6072
W-Msc-386437,Bilateria,clade,33213
W-Msc-386437,Protostomia,clade,33317
W-Msc-386437,Spiralia,clade,2697495
W-Msc-386437,Lophotrochozoa,clade,1206795
W-Msc-386437,Mollusca,phylum,6447
W-Msc-386437,Polyplacophora,class,6650
W-Msc-386437,Neoloricata,subclass,6651
W-Msc-386437,Chitonida,order,6652
W-Msc-386437,Acanthochitonina,suborder,291892
W-Msc-386437,Lepidochitonidae,family,413412
W-Msc-386437,Lepidochitoninae,subfamily,418435
W-Msc-386437,Nuttallina,genus,291897
W-Msc-386437,Nuttallina californica,species,413430
WBD-Eup-61,cellular organisms,no rank,131567
WBD-Eup-61,Eukaryota,superkingdom,2759
WBD-Eup-61,Opisthokonta,clade,33154
WBD-Eup-61,Metazoa,kingdom,33208
WBD-Eup-61,Eumetazoa,clade,6072
WBD-Eup-61,Bilateria,clade,33213
WBD-Eup-61,Protostomia,clade,33317
WBD-Eup-61,Ecdysozoa,clade,1206794
WBD-Eup-61,Panarthropoda,clade,88770
WBD-Eup-61,Arthropoda,phylum,6656
WBD-Eup-61,Mandibulata,clade,197563
WBD-Eup-61,Pancrustacea,clade,197562
WBD-Eup-61,Crustacea,subphylum,6657
WBD-Eup-61,Multicrustacea,superclass,2172821
WBD-Eup-61,Malacostraca,class,6681
WBD-Eup-61,Eumalacostraca,subclass,72041
WBD-Eup-61,Eucarida,superorder,6682
WBD-Eup-61,Euphausiacea,order,6816
WBD-Eup-61,Euphausiidae,family,6817
WBD-Eup-61,Nyctiphanes,genus,102972
WBD-Eup-61,Nyctiphanes simplex,species,209423
W-Ase-124048,cellular organisms,no rank,131567
W-Ase-124048,Eukaryota,superkingdom,2759
W-Ase-124048,Opisthokonta,clade,33154
W-Ase-124048,Metazoa,kingdom,33208
W-Ase-124048,Eumetazoa,clade,6072
W-Ase-124048,Bilateria,clade,33213
W-Ase-124048,Deuterostomia,clade,33511
W-Ase-124048,Echinodermata,phylum,7586
W-Ase-124048,Eleutherozoa,clade,133551
W-Ase-124048,Asterozoa,superclass,7587
W-Ase-124048,Asteroidea,class,7588
W-Ase-124048,Valvatacea,superorder,41243
W-Ase-124048,Valvatida,order,41166
W-Ase-124048,Goniasteridae,family,106737
W-Ase-124048,Nymphaster,genus,466996
W-Ase-124048,Nymphaster arenatus,species,466997
URM-2-701,cellular organisms,no rank,131567
URM-2-701,Eukaryota,superkingdom,2759
URM-2-701,Opisthokonta,clade,33154
URM-2-701,Metazoa,kingdom,33208
URM-2-701,Eumetazoa,clade,6072
URM-2-701,Bilateria,clade,33213
URM-2-701,Protostomia,clade,33317
URM-2-701,Ecdysozoa,clade,1206794
URM-2-701,Panarthropoda,clade,88770
URM-2-701,Arthropoda,phylum,6656
URM-2-701,Chelicerata,subphylum,6843
URM-2-701,Pycnogonida,class,57294
URM-2-701,Pantopoda,order,373319
URM-2-701,Nymphonidae,family,72048
URM-2-701,Nymphon,genus,57295
URM-2-701,Nymphon aemulum,species,2654038
URM-2-718,cellular organisms,no rank,131567
URM-2-718,Eukaryota,superkingdom,2759
URM-2-718,Opisthokonta,clade,33154
URM-2-718,Metazoa,kingdom,33208
URM-2-718,Eumetazoa,clade,6072
URM-2-718,Bilateria,clade,33213
URM-2-718,Protostomia,clade,33317
URM-2-718,Ecdysozoa,clade,1206794
URM-2-718,Panarthropoda,clade,88770
URM-2-718,Arthropoda,phylum,6656
URM-2-718,Chelicerata,subphylum,6843
URM-2-718,Pycnogonida,class,57294
URM-2-718,Pantopoda,order,373319
URM-2-718,Nymphonidae,family,72048
URM-2-718,Nymphon,genus,57295
URM-2-718,Nymphon articulare,species,1969617
URM-2-719,cellular organisms,no rank,131567
URM-2-719,Eukaryota,superkingdom,2759
URM-2-719,Opisthokonta,clade,33154
URM-2-719,Metazoa,kingdom,33208
URM-2-719,Eumetazoa,clade,6072
URM-2-719,Bilateria,clade,33213
URM-2-719,Protostomia,clade,33317
URM-2-719,Ecdysozoa,clade,1206794
URM-2-719,Panarthropoda,clade,88770
URM-2-719,Arthropoda,phylum,6656
URM-2-719,Chelicerata,subphylum,6843
URM-2-719,Pycnogonida,class,57294
URM-2-719,Pantopoda,order,373319
URM-2-719,Nymphonidae,family,72048
URM-2-719,Nymphon,genus,57295
URM-2-719,Nymphon australe,species,136201
URM-2-735,cellular organisms,no rank,131567
URM-2-735,Eukaryota,superkingdom,2759
URM-2-735,Opisthokonta,clade,33154
URM-2-735,Metazoa,kingdom,33208
URM-2-735,Eumetazoa,clade,6072
URM-2-735,Bilateria,clade,33213
URM-2-735,Protostomia,clade,33317
URM-2-735,Ecdysozoa,clade,1206794
URM-2-735,Panarthropoda,clade,88770
URM-2-735,Arthropoda,phylum,6656
URM-2-735,Chelicerata,subphylum,6843
URM-2-735,Pycnogonida,class,57294
URM-2-735,Pantopoda,order,373319
URM-2-735,Nymphonidae,family,72048
URM-2-735,Nymphon,genus,57295
URM-2-735,Nymphon brevicaudatum,species,373287
URM-2-736,cellular organisms,no rank,131567
URM-2-736,Eukaryota,superkingdom,2759
URM-2-736,Opisthokonta,clade,33154
URM-2-736,Metazoa,kingdom,33208
URM-2-736,Eumetazoa,clade,6072
URM-2-736,Bilateria,clade,33213
URM-2-736,Protostomia,clade,33317
URM-2-736,Ecdysozoa,clade,1206794
URM-2-736,Panarthropoda,clade,88770
URM-2-736,Arthropoda,phylum,6656
URM-2-736,Chelicerata,subphylum,6843
URM-2-736,Pycnogonida,class,57294
URM-2-736,Pantopoda,order,373319
URM-2-736,Nymphonidae,family,72048
URM-2-736,Nymphon,genus,57295
URM-2-736,Nymphon brevirostre,species,2268670
URM-2-738,cellular organisms,no rank,131567
URM-2-738,Eukaryota,superkingdom,2759
URM-2-738,Opisthokonta,clade,33154
URM-2-738,Metazoa,kingdom,33208
URM-2-738,Eumetazoa,clade,6072
URM-2-738,Bilateria,clade,33213
URM-2-738,Protostomia,clade,33317
URM-2-738,Ecdysozoa,clade,1206794
URM-2-738,Panarthropoda,clade,88770
URM-2-738,Arthropoda,phylum,6656
URM-2-738,Chelicerata,subphylum,6843
URM-2-738,Pycnogonida,class,57294
URM-2-738,Pantopoda,order,373319
URM-2-738,Nymphonidae,family,72048
URM-2-738,Nymphon,genus,57295
URM-2-738,Nymphon brevitarse,species,2571220
URM-2-750,cellular organisms,no rank,131567
URM-2-750,Eukaryota,superkingdom,2759
URM-2-750,Opisthokonta,clade,33154
URM-2-750,Metazoa,kingdom,33208
URM-2-750,Eumetazoa,clade,6072
URM-2-750,Bilateria,clade,33213
URM-2-750,Protostomia,clade,33317
URM-2-750,Ecdysozoa,clade,1206794
URM-2-750,Panarthropoda,clade,88770
URM-2-750,Arthropoda,phylum,6656
URM-2-750,Chelicerata,subphylum,6843
URM-2-750,Pycnogonida,class,57294
URM-2-750,Pantopoda,order,373319
URM-2-750,Nymphonidae,family,72048
URM-2-750,Nymphon,genus,57295
URM-2-750,Nymphon clarencei,species,468366
URM-2-774,cellular organisms,no rank,131567
URM-2-774,Eukaryota,superkingdom,2759
URM-2-774,Opisthokonta,clade,33154
URM-2-774,Metazoa,kingdom,33208
URM-2-774,Eumetazoa,clade,6072
URM-2-774,Bilateria,clade,33213
URM-2-774,Protostomia,clade,33317
URM-2-774,Ecdysozoa,clade,1206794
URM-2-774,Panarthropoda,clade,88770
URM-2-774,Arthropoda,phylum,6656
URM-2-774,Chelicerata,subphylum,6843
URM-2-774,Pycnogonida,class,57294
URM-2-774,Pantopoda,order,373319
URM-2-774,Nymphonidae,family,72048
URM-2-774,Nymphon,genus,57295
URM-2-774,Nymphon floridanum,species,373288
URM-2-785,cellular organisms,no rank,131567
URM-2-785,Eukaryota,superkingdom,2759
URM-2-785,Opisthokonta,clade,33154
URM-2-785,Metazoa,kingdom,33208
URM-2-785,Eumetazoa,clade,6072
URM-2-785,Bilateria,clade,33213
URM-2-785,Protostomia,clade,33317
URM-2-785,Ecdysozoa,clade,1206794
URM-2-785,Panarthropoda,clade,88770
URM-2-785,Arthropoda,phylum,6656
URM-2-785,Chelicerata,subphylum,6843
URM-2-785,Pycnogonida,class,57294
URM-2-785,Pantopoda,order,373319
URM-2-785,Nymphonidae,family,72048
URM-2-785,Nymphon,genus,57295
URM-2-785,Nymphon gracile,species,136195
URM-2-794,cellular organisms,no rank,131567
URM-2-794,Eukaryota,superkingdom,2759
URM-2-794,Opisthokonta,clade,33154
URM-2-794,Metazoa,kingdom,33208
URM-2-794,Eumetazoa,clade,6072
URM-2-794,Bilateria,clade,33213
URM-2-794,Protostomia,clade,33317
URM-2-794,Ecdysozoa,clade,1206794
URM-2-794,Panarthropoda,clade,88770
URM-2-794,Arthropoda,phylum,6656
URM-2-794,Chelicerata,subphylum,6843
URM-2-794,Pycnogonida,class,57294
URM-2-794,Pantopoda,order,373319
URM-2-794,Nymphonidae,family,72048
URM-2-794,Nymphon,genus,57295
URM-2-794,Nymphon hamatum,species,373289
URM-2-815,cellular organisms,no rank,131567
URM-2-815,Eukaryota,superkingdom,2759
URM-2-815,Opisthokonta,clade,33154
URM-2-815,Metazoa,kingdom,33208
URM-2-815,Eumetazoa,clade,6072
URM-2-815,Bilateria,clade,33213
URM-2-815,Protostomia,clade,33317
URM-2-815,Ecdysozoa,clade,1206794
URM-2-815,Panarthropoda,clade,88770
URM-2-815,Arthropoda,phylum,6656
URM-2-815,Chelicerata,subphylum,6843
URM-2-815,Pycnogonida,class,57294
URM-2-815,Pantopoda,order,373319
URM-2-815,Nymphonidae,family,72048
URM-2-815,Nymphon,genus,57295
URM-2-815,Nymphon kodanii,species,424467
URM-2-827,cellular organisms,no rank,131567
URM-2-827,Eukaryota,superkingdom,2759
URM-2-827,Opisthokonta,clade,33154
URM-2-827,Metazoa,kingdom,33208
URM-2-827,Eumetazoa,clade,6072
URM-2-827,Bilateria,clade,33213
URM-2-827,Protostomia,clade,33317
URM-2-827,Ecdysozoa,clade,1206794
URM-2-827,Panarthropoda,clade,88770
URM-2-827,Arthropoda,phylum,6656
URM-2-827,Chelicerata,subphylum,6843
URM-2-827,Pycnogonida,class,57294
URM-2-827,Pantopoda,order,373319
URM-2-827,Nymphonidae,family,72048
URM-2-827,Nymphon,genus,57295
URM-2-827,Nymphon longicoxa,species,648474
URM-2-846,cellular organisms,no rank,131567
URM-2-846,Eukaryota,superkingdom,2759
URM-2-846,Opisthokonta,clade,33154
URM-2-846,Metazoa,kingdom,33208
URM-2-846,Eumetazoa,clade,6072
URM-2-846,Bilateria,clade,33213
URM-2-846,Protostomia,clade,33317
URM-2-846,Ecdysozoa,clade,1206794
URM-2-846,Panarthropoda,clade,88770
URM-2-846,Arthropoda,phylum,6656
URM-2-846,Chelicerata,subphylum,6843
URM-2-846,Pycnogonida,class,57294
URM-2-846,Pantopoda,order,373319
URM-2-846,Nymphonidae,family,72048
URM-2-846,Nymphon,genus,57295
URM-2-846,Nymphon mendosum,species,716699
URM-2-872,cellular organisms,no rank,131567
URM-2-872,Eukaryota,superkingdom,2759
URM-2-872,Opisthokonta,clade,33154
URM-2-872,Metazoa,kingdom,33208
URM-2-872,Eumetazoa,clade,6072
URM-2-872,Bilateria,clade,33213
URM-2-872,Protostomia,clade,33317
URM-2-872,Ecdysozoa,clade,1206794
URM-2-872,Panarthropoda,clade,88770
URM-2-872,Arthropoda,phylum,6656
URM-2-872,Chelicerata,subphylum,6843
URM-2-872,Pycnogonida,class,57294
URM-2-872,Pantopoda,order,373319
URM-2-872,Nymphonidae,family,72048
URM-2-872,Nymphon,genus,57295
URM-2-872,Nymphon ortmanni,species,424469
URM-2-873,cellular organisms,no rank,131567
URM-2-873,Eukaryota,superkingdom,2759
URM-2-873,Opisthokonta,clade,33154
URM-2-873,Metazoa,kingdom,33208
URM-2-873,Eumetazoa,clade,6072
URM-2-873,Bilateria,clade,33213
URM-2-873,Protostomia,clade,33317
URM-2-873,Ecdysozoa,clade,1206794
URM-2-873,Panarthropoda,clade,88770
URM-2-873,Arthropoda,phylum,6656
URM-2-873,Chelicerata,subphylum,6843
URM-2-873,Pycnogonida,class,57294
URM-2-873,Pantopoda,order,373319
URM-2-873,Nymphonidae,family,72048
URM-2-873,Nymphon,genus,57295
URM-2-873,Nymphon pagophilum,species,468367
URM-2-903,cellular organisms,no rank,131567
URM-2-903,Eukaryota,superkingdom,2759
URM-2-903,Opisthokonta,clade,33154
URM-2-903,Metazoa,kingdom,33208
URM-2-903,Eumetazoa,clade,6072
URM-2-903,Bilateria,clade,33213
URM-2-903,Protostomia,clade,33317
URM-2-903,Ecdysozoa,clade,1206794
URM-2-903,Panarthropoda,clade,88770
URM-2-903,Arthropoda,phylum,6656
URM-2-903,Chelicerata,subphylum,6843
URM-2-903,Pycnogonida,class,57294
URM-2-903,Pantopoda,order,373319
URM-2-903,Nymphonidae,family,72048
URM-2-903,Nymphon,genus,57295
URM-2-903,Nymphon brevirostre,species,2268670
URM-2-940,cellular organisms,no rank,131567
URM-2-940,Eukaryota,superkingdom,2759
URM-2-940,Opisthokonta,clade,33154
URM-2-940,Metazoa,kingdom,33208
URM-2-940,Eumetazoa,clade,6072
URM-2-940,Bilateria,clade,33213
URM-2-940,Protostomia,clade,33317
URM-2-940,Ecdysozoa,clade,1206794
URM-2-940,Panarthropoda,clade,88770
URM-2-940,Arthropoda,phylum,6656
URM-2-940,Chelicerata,subphylum,6843
URM-2-940,Pycnogonida,class,57294
URM-2-940,Pantopoda,order,373319
URM-2-940,Nymphonidae,family,72048
URM-2-940,Nymphon,genus,57295
URM-2-940,Nymphon unguiculatum,species,460365
URM-2-311,cellular organisms,no rank,131567
URM-2-311,Eukaryota,superkingdom,2759
URM-2-311,Opisthokonta,clade,33154
URM-2-311,Metazoa,kingdom,33208
URM-2-311,Eumetazoa,clade,6072
URM-2-311,Bilateria,clade,33213
URM-2-311,Protostomia,clade,33317
URM-2-311,Ecdysozoa,clade,1206794
URM-2-311,Panarthropoda,clade,88770
URM-2-311,Arthropoda,phylum,6656
URM-2-311,Chelicerata,subphylum,6843
URM-2-311,Pycnogonida,class,57294
URM-2-311,Pantopoda,order,373319
URM-2-311,Ammotheidae,family,61893
URM-2-311,Nymphopsis,genus,373291
URM-2-311,Nymphopsis duodorsospinosa,species,373292
W-Pol-265973,cellular organisms,no rank,131567
W-Pol-265973,Eukaryota,superkingdom,2759
W-Pol-265973,Opisthokonta,clade,33154
W-Pol-265973,Metazoa,kingdom,33208
W-Pol-265973,Eumetazoa,clade,6072
W-Pol-265973,Bilateria,clade,33213
W-Pol-265973,Protostomia,clade,33317
W-Pol-265973,Spiralia,clade,2697495
W-Pol-265973,Lophotrochozoa,clade,1206795
W-Pol-265973,Annelida,phylum,6340
W-Pol-265973,Polychaeta,class,6341
W-Pol-265973,Palpata,subclass,105389
W-Pol-265973,Canalipalpata,infraclass,105391
W-Pol-265973,Sabellida,order,6362
W-Pol-265973,Siboglinidae,family,41324
W-Pol-265973,Oasisia,genus,53618
W-Pol-265973,Oasisia alvinae,species,53619
W-Hyd-117385,cellular organisms,no rank,131567
W-Hyd-117385,Eukaryota,superkingdom,2759
W-Hyd-117385,Opisthokonta,clade,33154
W-Hyd-117385,Metazoa,kingdom,33208
W-Hyd-117385,Eumetazoa,clade,6072
W-Hyd-117385,Cnidaria,phylum,6073
W-Hyd-117385,Hydrozoa,class,6074
W-Hyd-117385,Hydroidolina,subclass,37516
W-Hyd-117385,Leptothecata,order,500008
W-Hyd-117385,Obeliida,clade,2750049
W-Hyd-117385,Obeliidae,family,2750047
W-Hyd-117385,Obelia,genus,32569
W-Hyd-117385,Obelia bidentata,species,314517
W-Hyd-117386,cellular organisms,no rank,131567
W-Hyd-117386,Eukaryota,superkingdom,2759
W-Hyd-117386,Opisthokonta,clade,33154
W-Hyd-117386,Metazoa,kingdom,33208
W-Hyd-117386,Eumetazoa,clade,6072
W-Hyd-117386,Cnidaria,phylum,6073
W-Hyd-117386,Hydrozoa,class,6074
W-Hyd-117386,Hydroidolina,subclass,37516
W-Hyd-117386,Leptothecata,order,500008
W-Hyd-117386,Obeliida,clade,2750049
W-Hyd-117386,Obeliidae,family,2750047
W-Hyd-117386,Obelia,genus,32569
W-Hyd-117386,Obelia dichotoma,species,37520
W-Hyd-117388,cellular organisms,no rank,131567
W-Hyd-117388,Eukaryota,superkingdom,2759
W-Hyd-117388,Opisthokonta,clade,33154
W-Hyd-117388,Metazoa,kingdom,33208
W-Hyd-117388,Eumetazoa,clade,6072
W-Hyd-117388,Cnidaria,phylum,6073
W-Hyd-117388,Hydrozoa,class,6074
W-Hyd-117388,Hydroidolina,subclass,37516
W-Hyd-117388,Leptothecata,order,500008
W-Hyd-117388,Obeliida,clade,2750049
W-Hyd-117388,Obeliidae,family,2750047
W-Hyd-117388,Obelia,genus,32569
W-Hyd-117388,Obelia geniculata,species,185004
Fis-23197,cellular organisms,no rank,131567
Fis-23197,Eukaryota,superkingdom,2759
Fis-23197,Opisthokonta,clade,33154
Fis-23197,Metazoa,kingdom,33208
Fis-23197,Eumetazoa,clade,6072
Fis-23197,Bilateria,clade,33213
Fis-23197,Deuterostomia,clade,33511
Fis-23197,Chordata,phylum,7711
Fis-23197,Craniata,subphylum,89593
Fis-23197,Vertebrata,clade,7742
Fis-23197,Gnathostomata,clade,7776
Fis-23197,Teleostomi,clade,117570
Fis-23197,Euteleostomi,clade,117571
Fis-23197,Actinopterygii,superclass,7898
Fis-23197,Actinopteri,class,186623
Fis-23197,Neopterygii,subclass,41665
Fis-23197,Teleostei,infraclass,32443
Fis-23197,Osteoglossocephalai,clade,1489341
Fis-23197,Clupeocephala,no rank,186625
Fis-23197,Euteleosteomorpha,cohort,1489388
Fis-23197,Neoteleostei,clade,123365
Fis-23197,Eurypterygia,clade,123366
Fis-23197,Ctenosquamata,clade,123367
Fis-23197,Acanthomorphata,clade,123368
Fis-23197,Euacanthomorphacea,clade,123369
Fis-23197,Percomorphaceae,clade,1489872
Fis-23197,Eupercaria,clade,1489922
Fis-23197,Spariformes,order,1489931
Fis-23197,Sparidae,family,8169
Fis-23197,Oblada,genus,98824
Fis-23197,Oblada melanura,species,98825
Fis-24821,cellular organisms,no rank,131567
Fis-24821,Eukaryota,superkingdom,2759
Fis-24821,Opisthokonta,clade,33154
Fis-24821,Metazoa,kingdom,33208
Fis-24821,Eumetazoa,clade,6072
Fis-24821,Bilateria,clade,33213
Fis-24821,Deuterostomia,clade,33511
Fis-24821,Chordata,phylum,7711
Fis-24821,Craniata,subphylum,89593
Fis-24821,Vertebrata,clade,7742
Fis-24821,Gnathostomata,clade,7776
Fis-24821,Teleostomi,clade,117570
Fis-24821,Euteleostomi,clade,117571
Fis-24821,Actinopterygii,superclass,7898
Fis-24821,Actinopteri,class,186623
Fis-24821,Neopterygii,subclass,41665
Fis-24821,Teleostei,infraclass,32443
Fis-24821,Osteoglossocephalai,clade,1489341
Fis-24821,Clupeocephala,no rank,186625
Fis-24821,Euteleosteomorpha,cohort,1489388
Fis-24821,Neoteleostei,clade,123365
Fis-24821,Eurypterygia,clade,123366
Fis-24821,Ctenosquamata,clade,123367
Fis-24821,Acanthomorphata,clade,123368
Fis-24821,Euacanthomorphacea,clade,123369
Fis-24821,Percomorphaceae,clade,1489872
