iucn_sid,name,rank,id
187511,Euteleostomi,clade,117571
187511,Actinopterygii,superclass,7898
187511,Actinopteri,class,186623
187511,Neopterygii,subclass,41665
187511,Teleostei,infraclass,32443
187511,Osteoglossocephalai,clade,1489341
187511,Clupeocephala,no rank,186625
187511,Euteleosteomorpha,cohort,1489388
187511,Neoteleostei,clade,123365
187511,Eurypterygia,clade,123366
187511,Ctenosquamata,clade,123367
187511,Acanthomorphata,clade,123368
187511,Euacanthomorphacea,clade,123369
187511,Percomorphaceae,clade,1489872
187511,Eupercaria,clade,1489922
187511,Labriformes,order,1489928
187511,Labridae,family,8247
187511,Choerodon,genus,91744
187511,Choerodon fasciatus,species,188117
187512,cellular organisms,no rank,131567
187512,Eukaryota,superkingdom,2759
187512,Opisthokonta,clade,33154
187512,Metazoa,kingdom,33208
187512,Eumetazoa,clade,6072
187512,Bilateria,clade,33213
187512,Deuterostomia,clade,33511
187512,Chordata,phylum,7711
187512,Craniata,subphylum,89593
187512,Vertebrata,clade,7742
187512,Gnathostomata,clade,7776
187512,Teleostomi,clade,117570
187512,Euteleostomi,clade,117571
187512,Actinopterygii,superclass,7898
187512,Actinopteri,class,186623
187512,Neopterygii,subclass,41665
187512,Teleostei,infraclass,32443
187512,Osteoglossocephalai,clade,1489341
187512,Clupeocephala,no rank,186625
187512,Euteleosteomorpha,cohort,1489388
187512,Neoteleostei,clade,123365
187512,Eurypterygia,clade,123366
187512,Ctenosquamata,clade,123367
187512,Acanthomorphata,clade,123368
187512,Euacanthomorphacea,clade,123369
187512,Percomorphaceae,clade,1489872
187512,Eupercaria,clade,1489922
187512,Labriformes,order,1489928
187512,Labridae,family,8247
187512,Halichoeres,genus,51788
187512,Halichoeres cyanocephalus,species,288138
187513,cellular organisms,no rank,131567
187513,Eukaryota,superkingdom,2759
187513,Opisthokonta,clade,33154
187513,Metazoa,kingdom,33208
187513,Eumetazoa,clade,6072
187513,Bilateria,clade,33213
187513,Deuterostomia,clade,33511
187513,Chordata,phylum,7711
187513,Craniata,subphylum,89593
187513,Vertebrata,clade,7742
187513,Gnathostomata,clade,7776
187513,Teleostomi,clade,117570
187513,Euteleostomi,clade,117571
187513,Actinopterygii,superclass,7898
187513,Actinopteri,class,186623
187513,Neopterygii,subclass,41665
187513,Teleostei,infraclass,32443
187513,Osteoglossocephalai,clade,1489341
187513,Clupeocephala,no rank,186625
187513,Euteleosteomorpha,cohort,1489388
187513,Neoteleostei,clade,123365
187513,Eurypterygia,clade,123366
187513,Ctenosquamata,clade,123367
187513,Acanthomorphata,clade,123368
187513,Euacanthomorphacea,clade,123369
187513,Percomorphaceae,clade,1489872
187513,Eupercaria,clade,1489922
187513,Labriformes,order,1489928
187513,Labridae,family,8247
187513,Anchichoerops,genus,990926
187513,Anchichoerops natalensis,species,990927
187514,cellular organisms,no rank,131567
187514,Eukaryota,superkingdom,2759
187514,Opisthokonta,clade,33154
187514,Metazoa,kingdom,33208
187514,Eumetazoa,clade,6072
187514,Bilateria,clade,33213
187514,Deuterostomia,clade,33511
187514,Chordata,phylum,7711
187514,Craniata,subphylum,89593
187514,Vertebrata,clade,7742
187514,Gnathostomata,clade,7776
187514,Teleostomi,clade,117570
187514,Euteleostomi,clade,117571
187514,Actinopterygii,superclass,7898
187514,Actinopteri,class,186623
187514,Neopterygii,subclass,41665
187514,Teleostei,infraclass,32443
187514,Osteoglossocephalai,clade,1489341
187514,Clupeocephala,no rank,186625
187514,Euteleosteomorpha,cohort,1489388
187514,Neoteleostei,clade,123365
187514,Eurypterygia,clade,123366
187514,Ctenosquamata,clade,123367
187514,Acanthomorphata,clade,123368
187514,Euacanthomorphacea,clade,123369
187514,Percomorphaceae,clade,1489872
187514,Eupercaria,clade,1489922
187514,Labriformes,order,1489928
187514,Labridae,family,8247
187514,Paracheilinus,genus,587060
187514,Paracheilinus carpenteri,species,587061
187515,cellular organisms,no rank,131567
187515,Eukaryota,superkingdom,2759
187515,Opisthokonta,clade,33154
187515,Metazoa,kingdom,33208
187515,Eumetazoa,clade,6072
187515,Bilateria,clade,33213
187515,Deuterostomia,clade,33511
187515,Chordata,phylum,7711
187515,Craniata,subphylum,89593
187515,Vertebrata,clade,7742
187515,Gnathostomata,clade,7776
187515,Teleostomi,clade,117570
187515,Euteleostomi,clade,117571
187515,Actinopterygii,superclass,7898
187515,Actinopteri,class,186623
187515,Neopterygii,subclass,41665
187515,Teleostei,infraclass,32443
187515,Osteoglossocephalai,clade,1489341
187515,Clupeocephala,no rank,186625
187515,Euteleosteomorpha,cohort,1489388
187515,Neoteleostei,clade,123365
187515,Eurypterygia,clade,123366
187515,Ctenosquamata,clade,123367
187515,Acanthomorphata,clade,123368
187515,Euacanthomorphacea,clade,123369
187515,Percomorphaceae,clade,1489872
187515,Eupercaria,clade,1489922
187515,Labriformes,order,1489928
187515,Labridae,family,8247
187515,Halichoeres,genus,51788
187515,Halichoeres podostigma,species,317496
187516,cellular organisms,no rank,131567
187516,Eukaryota,superkingdom,2759
187516,Opisthokonta,clade,33154
187516,Metazoa,kingdom,33208
187516,Eumetazoa,clade,6072
187516,Bilateria,clade,33213
187516,Deuterostomia,clade,33511
187516,Chordata,phylum,7711
187516,Craniata,subphylum,89593
187516,Vertebrata,clade,7742
187516,Gnathostomata,clade,7776
187516,Teleostomi,clade,117570
187516,Euteleostomi,clade,117571
187516,Actinopterygii,superclass,7898
187516,Actinopteri,class,186623
187516,Neopterygii,subclass,41665
187516,Teleostei,infraclass,32443
187516,Osteoglossocephalai,clade,1489341
187516,Clupeocephala,no rank,186625
187516,Euteleosteomorpha,cohort,1489388
187516,Neoteleostei,clade,123365
187516,Eurypterygia,clade,123366
187516,Ctenosquamata,clade,123367
187516,Acanthomorphata,clade,123368
187516,Euacanthomorphacea,clade,123369
187516,Percomorphaceae,clade,1489872
187516,Eupercaria,clade,1489922
187516,Labriformes,order,1489928
187516,Labridae,family,8247
187516,Bodianus,genus,241267
187516,Bodianus axillaris,species,242809
187517,cellular organisms,no rank,131567
187517,Eukaryota,superkingdom,2759
187517,Opisthokonta,clade,33154
187517,Metazoa,kingdom,33208
187517,Eumetazoa,clade,6072
187517,Bilateria,clade,33213
187517,Deuterostomia,clade,33511
187517,Chordata,phylum,7711
187517,Craniata,subphylum,89593
187517,Vertebrata,clade,7742
187517,Gnathostomata,clade,7776
187517,Teleostomi,clade,117570
187517,Euteleostomi,clade,117571
187517,Actinopterygii,superclass,7898
187517,Actinopteri,class,186623
187517,Neopterygii,subclass,41665
187517,Teleostei,infraclass,32443
187517,Osteoglossocephalai,clade,1489341
187517,Clupeocephala,no rank,186625
187517,Euteleosteomorpha,cohort,1489388
187517,Neoteleostei,clade,123365
187517,Eurypterygia,clade,123366
187517,Ctenosquamata,clade,123367
187517,Acanthomorphata,clade,123368
187517,Euacanthomorphacea,clade,123369
187517,Percomorphaceae,clade,1489872
187517,Eupercaria,clade,1489922
187517,Labriformes,order,1489928
187517,Labridae,family,8247
187517,Diproctacanthus,genus,241286
187517,Diproctacanthus xanthurus,species,241287
187519,cellular organisms,no rank,131567
187519,Eukaryota,superkingdom,2759
187519,Opisthokonta,clade,33154
187519,Metazoa,kingdom,33208
187519,Eumetazoa,clade,6072
187519,Bilateria,clade,33213
187519,Deuterostomia,clade,33511
187519,Chordata,phylum,7711
187519,Craniata,subphylum,89593
187519,Vertebrata,clade,7742
187519,Gnathostomata,clade,7776
187519,Teleostomi,clade,117570
187519,Euteleostomi,clade,117571
187519,Actinopterygii,superclass,7898
187519,Actinopteri,class,186623
187519,Neopterygii,subclass,41665
187519,Teleostei,infraclass,32443
187519,Osteoglossocephalai,clade,1489341
187519,Clupeocephala,no rank,186625
187519,Euteleosteomorpha,cohort,1489388
187519,Neoteleostei,clade,123365
187519,Eurypterygia,clade,123366
187519,Ctenosquamata,clade,123367
187519,Acanthomorphata,clade,123368
187519,Euacanthomorphacea,clade,123369
187519,Percomorphaceae,clade,1489872
187519,Eupercaria,clade,1489922
187519,Labriformes,order,1489928
187519,Labridae,family,8247
187519,Pictilabrus,genus,241332
187519,Pictilabrus laticlavius,species,241333
187521,cellular organisms,no rank,131567
187521,Eukaryota,superkingdom,2759
187521,Opisthokonta,clade,33154
187521,Metazoa,kingdom,33208
187521,Eumetazoa,clade,6072
187521,Bilateria,clade,33213
187521,Deuterostomia,clade,33511
187521,Chordata,phylum,7711
187521,Craniata,subphylum,89593
187521,Vertebrata,clade,7742
187521,Gnathostomata,clade,7776
187521,Teleostomi,clade,117570
187521,Euteleostomi,clade,117571
187521,Actinopterygii,superclass,7898
187521,Actinopteri,class,186623
187521,Neopterygii,subclass,41665
187521,Teleostei,infraclass,32443
187521,Osteoglossocephalai,clade,1489341
187521,Clupeocephala,no rank,186625
187521,Euteleosteomorpha,cohort,1489388
187521,Neoteleostei,clade,123365
187521,Eurypterygia,clade,123366
187521,Ctenosquamata,clade,123367
187521,Acanthomorphata,clade,123368
187521,Euacanthomorphacea,clade,123369
187521,Percomorphaceae,clade,1489872
187521,Eupercaria,clade,1489922
187521,Labriformes,order,1489928
187521,Labridae,family,8247
187521,Paracheilinus,genus,587060
187521,Paracheilinus hemitaeniatus,species,1414480
187522,cellular organisms,no rank,131567
187522,Eukaryota,superkingdom,2759
187522,Opisthokonta,clade,33154
187522,Metazoa,kingdom,33208
187522,Eumetazoa,clade,6072
187522,Bilateria,clade,33213
187522,Deuterostomia,clade,33511
187522,Chordata,phylum,7711
187522,Craniata,subphylum,89593
187522,Vertebrata,clade,7742
187522,Gnathostomata,clade,7776
187522,Teleostomi,clade,117570
187522,Euteleostomi,clade,117571
187522,Actinopterygii,superclass,7898
187522,Actinopteri,class,186623
187522,Neopterygii,subclass,41665
187522,Teleostei,infraclass,32443
187522,Osteoglossocephalai,clade,1489341
187522,Clupeocephala,no rank,186625
187522,Euteleosteomorpha,cohort,1489388
187522,Neoteleostei,clade,123365
187522,Eurypterygia,clade,123366
187522,Ctenosquamata,clade,123367
187522,Acanthomorphata,clade,123368
187522,Euacanthomorphacea,clade,123369
187522,Percomorphaceae,clade,1489872
187522,Eupercaria,clade,1489922
187522,Labriformes,order,1489928
187522,Labridae,family,8247
187522,Symphodus,genus,130471
187522,Symphodus bailloni,species,191725
187523,cellular organisms,no rank,131567
187523,Eukaryota,superkingdom,2759
187523,Opisthokonta,clade,33154
187523,Metazoa,kingdom,33208
187523,Eumetazoa,clade,6072
187523,Bilateria,clade,33213
187523,Deuterostomia,clade,33511
187523,Chordata,phylum,7711
187523,Craniata,subphylum,89593
187523,Vertebrata,clade,7742
187523,Gnathostomata,clade,7776
187523,Teleostomi,clade,117570
187523,Euteleostomi,clade,117571
187523,Actinopterygii,superclass,7898
187523,Actinopteri,class,186623
187523,Neopterygii,subclass,41665
187523,Teleostei,infraclass,32443
187523,Osteoglossocephalai,clade,1489341
187523,Clupeocephala,no rank,186625
187523,Euteleosteomorpha,cohort,1489388
187523,Neoteleostei,clade,123365
187523,Eurypterygia,clade,123366
187523,Ctenosquamata,clade,123367
187523,Acanthomorphata,clade,123368
187523,Euacanthomorphacea,clade,123369
187523,Percomorphaceae,clade,1489872
187523,Eupercaria,clade,1489922
187523,Labriformes,order,1489928
187523,Labridae,family,8247
187523,Oxycheilinus,genus,241326
187523,Oxycheilinus bimaculatus,species,241327
187524,cellular organisms,no rank,131567
187524,Eukaryota,superkingdom,2759
187524,Opisthokonta,clade,33154
187524,Metazoa,kingdom,33208
187524,Eumetazoa,clade,6072
187524,Bilateria,clade,33213
187524,Deuterostomia,clade,33511
187524,Chordata,phylum,7711
187524,Craniata,subphylum,89593
187524,Vertebrata,clade,7742
187524,Gnathostomata,clade,7776
187524,Teleostomi,clade,117570
187524,Euteleostomi,clade,117571
187524,Actinopterygii,superclass,7898
187524,Actinopteri,class,186623
187524,Neopterygii,subclass,41665
187524,Teleostei,infraclass,32443
187524,Osteoglossocephalai,clade,1489341
187524,Clupeocephala,no rank,186625
187524,Euteleosteomorpha,cohort,1489388
187524,Neoteleostei,clade,123365
187524,Eurypterygia,clade,123366
187524,Ctenosquamata,clade,123367
187524,Acanthomorphata,clade,123368
187524,Euacanthomorphacea,clade,123369
187524,Percomorphaceae,clade,1489872
187524,Eupercaria,clade,1489922
187524,Labriformes,order,1489928
187524,Labridae,family,8247
187524,Thalassoma,genus,76337
187524,Thalassoma rueppellii,species,239057
187525,cellular organisms,no rank,131567
187525,Eukaryota,superkingdom,2759
187525,Opisthokonta,clade,33154
187525,Metazoa,kingdom,33208
187525,Eumetazoa,clade,6072
187525,Bilateria,clade,33213
187525,Deuterostomia,clade,33511
187525,Chordata,phylum,7711
187525,Craniata,subphylum,89593
187525,Vertebrata,clade,7742
187525,Gnathostomata,clade,7776
187525,Teleostomi,clade,117570
187525,Euteleostomi,clade,117571
187525,Actinopterygii,superclass,7898
187525,Actinopteri,class,186623
187525,Neopterygii,subclass,41665
187525,Teleostei,infraclass,32443
187525,Osteoglossocephalai,clade,1489341
187525,Clupeocephala,no rank,186625
187525,Euteleosteomorpha,cohort,1489388
187525,Neoteleostei,clade,123365
187525,Eurypterygia,clade,123366
187525,Ctenosquamata,clade,123367
187525,Acanthomorphata,clade,123368
187525,Euacanthomorphacea,clade,123369
187525,Percomorphaceae,clade,1489872
187525,Eupercaria,clade,1489922
187525,Labriformes,order,1489928
187525,Labridae,family,8247
187525,Terelabrus,genus,1984849
187525,Terelabrus rubrovittatus,species,1984851
187526,cellular organisms,no rank,131567
187526,Eukaryota,superkingdom,2759
187526,Opisthokonta,clade,33154
187526,Metazoa,kingdom,33208
187526,Eumetazoa,clade,6072
187526,Bilateria,clade,33213
187526,Deuterostomia,clade,33511
187526,Chordata,phylum,7711
187526,Craniata,subphylum,89593
187526,Vertebrata,clade,7742
187526,Gnathostomata,clade,7776
187526,Teleostomi,clade,117570
187526,Euteleostomi,clade,117571
187526,Actinopterygii,superclass,7898
187526,Actinopteri,class,186623
187526,Neopterygii,subclass,41665
187526,Teleostei,infraclass,32443
187526,Osteoglossocephalai,clade,1489341
187526,Clupeocephala,no rank,186625
187526,Euteleosteomorpha,cohort,1489388
187526,Neoteleostei,clade,123365
187526,Eurypterygia,clade,123366
187526,Ctenosquamata,clade,123367
187526,Acanthomorphata,clade,123368
187526,Euacanthomorphacea,clade,123369
187526,Percomorphaceae,clade,1489872
187526,Eupercaria,clade,1489922
187526,Labriformes,order,1489928
187526,Labridae,family,8247
187526,Larabicus,genus,241313
187526,Larabicus quadrilineatus,species,241314
187527,cellular organisms,no rank,131567
187527,Eukaryota,superkingdom,2759
187527,Opisthokonta,clade,33154
187527,Metazoa,kingdom,33208
187527,Eumetazoa,clade,6072
187527,Bilateria,clade,33213
187527,Deuterostomia,clade,33511
187527,Chordata,phylum,7711
187527,Craniata,subphylum,89593
187527,Vertebrata,clade,7742
187527,Gnathostomata,clade,7776
187527,Teleostomi,clade,117570
187527,Euteleostomi,clade,117571
187527,Actinopterygii,superclass,7898
187527,Actinopteri,class,186623
187527,Neopterygii,subclass,41665
187527,Teleostei,infraclass,32443
187527,Osteoglossocephalai,clade,1489341
187527,Clupeocephala,no rank,186625
187527,Euteleosteomorpha,cohort,1489388
187527,Neoteleostei,clade,123365
187527,Eurypterygia,clade,123366
187527,Ctenosquamata,clade,123367
187527,Acanthomorphata,clade,123368
187527,Euacanthomorphacea,clade,123369
187527,Percomorphaceae,clade,1489872
187527,Eupercaria,clade,1489922
187527,Labriformes,order,1489928
187527,Labridae,family,8247
187527,Hologymnosus,genus,241304
187527,Hologymnosus doliatus,species,241499
187529,cellular organisms,no rank,131567
187529,Eukaryota,superkingdom,2759
187529,Opisthokonta,clade,33154
187529,Metazoa,kingdom,33208
187529,Eumetazoa,clade,6072
187529,Bilateria,clade,33213
187529,Deuterostomia,clade,33511
187529,Chordata,phylum,7711
187529,Craniata,subphylum,89593
187529,Vertebrata,clade,7742
187529,Gnathostomata,clade,7776
187529,Teleostomi,clade,117570
187529,Euteleostomi,clade,117571
187529,Actinopterygii,superclass,7898
187529,Actinopteri,class,186623
187529,Neopterygii,subclass,41665
187529,Teleostei,infraclass,32443
187529,Osteoglossocephalai,clade,1489341
187529,Clupeocephala,no rank,186625
187529,Euteleosteomorpha,cohort,1489388
187529,Neoteleostei,clade,123365
187529,Eurypterygia,clade,123366
187529,Ctenosquamata,clade,123367
187529,Acanthomorphata,clade,123368
187529,Euacanthomorphacea,clade,123369
187529,Percomorphaceae,clade,1489872
187529,Eupercaria,clade,1489922
187529,Labriformes,order,1489928
187529,Labridae,family,8247
187529,Choerodon,genus,91744
187529,Choerodon frenatus,species,1579768
187530,cellular organisms,no rank,131567
187530,Eukaryota,superkingdom,2759
187530,Opisthokonta,clade,33154
187530,Metazoa,kingdom,33208
187530,Eumetazoa,clade,6072
187530,Bilateria,clade,33213
187530,Deuterostomia,clade,33511
187530,Chordata,phylum,7711
187530,Craniata,subphylum,89593
187530,Vertebrata,clade,7742
187530,Gnathostomata,clade,7776
187530,Teleostomi,clade,117570
187530,Euteleostomi,clade,117571
187530,Actinopterygii,superclass,7898
187530,Actinopteri,class,186623
187530,Neopterygii,subclass,41665
187530,Teleostei,infraclass,32443
187530,Osteoglossocephalai,clade,1489341
187530,Clupeocephala,no rank,186625
187530,Euteleosteomorpha,cohort,1489388
187530,Neoteleostei,clade,123365
187530,Eurypterygia,clade,123366
187530,Ctenosquamata,clade,123367
187530,Acanthomorphata,clade,123368
187530,Euacanthomorphacea,clade,123369
187530,Percomorphaceae,clade,1489872
187530,Eupercaria,clade,1489922
187530,Labriformes,order,1489928
187530,Labridae,family,8247
187530,Cymolutes,genus,241283
187530,Cymolutes torquatus,species,241285
187532,cellular organisms,no rank,131567
187532,Eukaryota,superkingdom,2759
187532,Opisthokonta,clade,33154
187532,Metazoa,kingdom,33208
187532,Eumetazoa,clade,6072
187532,Bilateria,clade,33213
187532,Deuterostomia,clade,33511
187532,Chordata,phylum,7711
187532,Craniata,subphylum,89593
187532,Vertebrata,clade,7742
187532,Gnathostomata,clade,7776
187532,Teleostomi,clade,117570
187532,Euteleostomi,clade,117571
187532,Actinopterygii,superclass,7898
187532,Actinopteri,class,186623
187532,Neopterygii,subclass,41665
187532,Teleostei,infraclass,32443
187532,Osteoglossocephalai,clade,1489341
187532,Clupeocephala,no rank,186625
187532,Euteleosteomorpha,cohort,1489388
187532,Neoteleostei,clade,123365
187532,Eurypterygia,clade,123366
187532,Ctenosquamata,clade,123367
187532,Acanthomorphata,clade,123368
187532,Euacanthomorphacea,clade,123369
187532,Percomorphaceae,clade,1489872
187532,Eupercaria,clade,1489922
187532,Labriformes,order,1489928
187532,Labridae,family,8247
187532,Coris,genus,126328
187532,Coris atlantica,species,663234
187533,cellular organisms,no rank,131567
187533,Eukaryota,superkingdom,2759
187533,Opisthokonta,clade,33154
187533,Metazoa,kingdom,33208
187533,Eumetazoa,clade,6072
187533,Bilateria,clade,33213
187533,Deuterostomia,clade,33511
187533,Chordata,phylum,7711
187533,Craniata,subphylum,89593
187533,Vertebrata,clade,7742
187533,Gnathostomata,clade,7776
187533,Teleostomi,clade,117570
187533,Euteleostomi,clade,117571
187533,Actinopterygii,superclass,7898
187533,Actinopteri,class,186623
187533,Neopterygii,subclass,41665
187533,Teleostei,infraclass,32443
187533,Osteoglossocephalai,clade,1489341
187533,Clupeocephala,no rank,186625
187533,Euteleosteomorpha,cohort,1489388
187533,Neoteleostei,clade,123365
187533,Eurypterygia,clade,123366
187533,Ctenosquamata,clade,123367
187533,Acanthomorphata,clade,123368
187533,Euacanthomorphacea,clade,123369
187533,Percomorphaceae,clade,1489872
187533,Eupercaria,clade,1489922
187533,Labriformes,order,1489928
187533,Labridae,family,8247
187533,Pseudolabrus,genus,83879
187533,Pseudolabrus guentheri,species,98378
187534,cellular organisms,no rank,131567
187534,Eukaryota,superkingdom,2759
187534,Opisthokonta,clade,33154
187534,Metazoa,kingdom,33208
187534,Eumetazoa,clade,6072
187534,Bilateria,clade,33213
187534,Deuterostomia,clade,33511
187534,Chordata,phylum,7711
187534,Craniata,subphylum,89593
187534,Vertebrata,clade,7742
187534,Gnathostomata,clade,7776
187534,Teleostomi,clade,117570
187534,Euteleostomi,clade,117571
187534,Actinopterygii,superclass,7898
187534,Actinopteri,class,186623
187534,Neopterygii,subclass,41665
187534,Teleostei,infraclass,32443
187534,Osteoglossocephalai,clade,1489341
187534,Clupeocephala,no rank,186625
187534,Euteleosteomorpha,cohort,1489388
187534,Neoteleostei,clade,123365
187534,Eurypterygia,clade,123366
187534,Ctenosquamata,clade,123367
187534,Acanthomorphata,clade,123368
187534,Euacanthomorphacea,clade,123369
187534,Percomorphaceae,clade,1489872
187534,Eupercaria,clade,1489922
187534,Labriformes,order,1489928
187534,Labridae,family,8247
187534,Halichoeres,genus,51788
187534,Halichoeres zeylonicus,species,556051
187535,cellular organisms,no rank,131567
187535,Eukaryota,superkingdom,2759
187535,Opisthokonta,clade,33154
187535,Metazoa,kingdom,33208
187535,Eumetazoa,clade,6072
187535,Bilateria,clade,33213
187535,Deuterostomia,clade,33511
187535,Chordata,phylum,7711
187535,Craniata,subphylum,89593
187535,Vertebrata,clade,7742
187535,Gnathostomata,clade,7776
187535,Teleostomi,clade,117570
187535,Euteleostomi,clade,117571
187535,Actinopterygii,superclass,7898
187535,Actinopteri,class,186623
187535,Neopterygii,subclass,41665
187535,Teleostei,infraclass,32443
187535,Osteoglossocephalai,clade,1489341
187535,Clupeocephala,no rank,186625
187535,Euteleosteomorpha,cohort,1489388
187535,Neoteleostei,clade,123365
187535,Eurypterygia,clade,123366
187535,Ctenosquamata,clade,123367
187535,Acanthomorphata,clade,123368
187535,Euacanthomorphacea,clade,123369
187535,Percomorphaceae,clade,1489872
187535,Eupercaria,clade,1489922
187535,Labriformes,order,1489928
187535,Labridae,family,8247
187535,Notolabrus,genus,98381
187535,Notolabrus parilus,species,248063
187536,cellular organisms,no rank,131567
187536,Eukaryota,superkingdom,2759
187536,Opisthokonta,clade,33154
187536,Metazoa,kingdom,33208
187536,Eumetazoa,clade,6072
187536,Bilateria,clade,33213
187536,Deuterostomia,clade,33511
187536,Chordata,phylum,7711
187536,Craniata,subphylum,89593
187536,Vertebrata,clade,7742
187536,Gnathostomata,clade,7776
187536,Teleostomi,clade,117570
187536,Euteleostomi,clade,117571
187536,Actinopterygii,superclass,7898
187536,Actinopteri,class,186623
187536,Neopterygii,subclass,41665
187536,Teleostei,infraclass,32443
187536,Osteoglossocephalai,clade,1489341
187536,Clupeocephala,no rank,186625
187536,Euteleosteomorpha,cohort,1489388
187536,Neoteleostei,clade,123365
187536,Eurypterygia,clade,123366
187536,Ctenosquamata,clade,123367
187536,Acanthomorphata,clade,123368
187536,Euacanthomorphacea,clade,123369
187536,Percomorphaceae,clade,1489872
187536,Eupercaria,clade,1489922
187536,Labriformes,order,1489928
187536,Labridae,family,8247
187536,Gomphosus,genus,8248
187536,Gomphosus varius,species,8249
187538,cellular organisms,no rank,131567
187538,Eukaryota,superkingdom,2759
187538,Opisthokonta,clade,33154
187538,Metazoa,kingdom,33208
187538,Eumetazoa,clade,6072
187538,Bilateria,clade,33213
187538,Deuterostomia,clade,33511
187538,Chordata,phylum,7711
187538,Craniata,subphylum,89593
187538,Vertebrata,clade,7742
187538,Gnathostomata,clade,7776
187538,Teleostomi,clade,117570
187538,Euteleostomi,clade,117571
187538,Actinopterygii,superclass,7898
187538,Actinopteri,class,186623
187538,Neopterygii,subclass,41665
187538,Teleostei,infraclass,32443
187538,Osteoglossocephalai,clade,1489341
187538,Clupeocephala,no rank,186625
187538,Euteleosteomorpha,cohort,1489388
187538,Neoteleostei,clade,123365
187538,Eurypterygia,clade,123366
187538,Ctenosquamata,clade,123367
187538,Acanthomorphata,clade,123368
187538,Euacanthomorphacea,clade,123369
187538,Percomorphaceae,clade,1489872
187538,Eupercaria,clade,1489922
187538,Labriformes,order,1489928
187538,Labridae,family,8247
187538,Cirrhilabrus,genus,241276
187538,Cirrhilabrus roseafascia,species,1856566
187539,cellular organisms,no rank,131567
187539,Eukaryota,superkingdom,2759
187539,Opisthokonta,clade,33154
187539,Metazoa,kingdom,33208
