iucn_sid,name,rank,id
235,Opisthokonta,clade,33154
235,Metazoa,kingdom,33208
235,Eumetazoa,clade,6072
235,Bilateria,clade,33213
235,Deuterostomia,clade,33511
235,Chordata,phylum,7711
235,Craniata,subphylum,89593
235,Vertebrata,clade,7742
235,Gnathostomata,clade,7776
235,Teleostomi,clade,117570
235,Euteleostomi,clade,117571
235,Actinopterygii,superclass,7898
235,Actinopteri,class,186623
235,Chondrostei,subclass,32440
235,Acipenseriformes,order,7899
235,Acipenseroidei,suborder,186622
235,Acipenseridae,family,7900
235,Acipenserinae,subfamily,124129
235,Acipenserini,tribe,124130
235,Acipenser,genus,7901
235,Acipenser persicus,species,61968
236,cellular organisms,no rank,131567
236,Eukaryota,superkingdom,2759
236,Opisthokonta,clade,33154
236,Metazoa,kingdom,33208
236,Eumetazoa,clade,6072
236,Bilateria,clade,33213
236,Deuterostomia,clade,33511
236,Chordata,phylum,7711
236,Craniata,subphylum,89593
236,Vertebrata,clade,7742
236,Gnathostomata,clade,7776
236,Teleostomi,clade,117570
236,Euteleostomi,clade,117571
236,Actinopterygii,superclass,7898
236,Actinopteri,class,186623
236,Chondrostei,subclass,32440
236,Acipenseriformes,order,7899
236,Acipenseroidei,suborder,186622
236,Acipenseridae,family,7900
236,Acipenserinae,subfamily,124129
236,Acipenserini,tribe,124130
236,Acipenser,genus,7901
236,Acipenser sinensis,species,61970
241,cellular organisms,no rank,131567
241,Eukaryota,superkingdom,2759
241,Opisthokonta,clade,33154
241,Metazoa,kingdom,33208
241,Eumetazoa,clade,6072
241,Bilateria,clade,33213
241,Deuterostomia,clade,33511
241,Chordata,phylum,7711
241,Craniata,subphylum,89593
241,Vertebrata,clade,7742
241,Gnathostomata,clade,7776
241,Teleostomi,clade,117570
241,Euteleostomi,clade,117571
241,Actinopterygii,superclass,7898
241,Actinopteri,class,186623
241,Chondrostei,subclass,32440
241,Acipenseriformes,order,7899
241,Acipenseroidei,suborder,186622
241,Acipenseridae,family,7900
241,Acipenserinae,subfamily,124129
241,Acipenserini,tribe,124130
241,Acipenser,genus,7901
241,Acipenser mikadoi,species,61966
245,cellular organisms,no rank,131567
245,Eukaryota,superkingdom,2759
245,Opisthokonta,clade,33154
245,Metazoa,kingdom,33208
245,Eumetazoa,clade,6072
245,Bilateria,clade,33213
245,Deuterostomia,clade,33511
245,Chordata,phylum,7711
245,Craniata,subphylum,89593
245,Vertebrata,clade,7742
245,Gnathostomata,clade,7776
245,Teleostomi,clade,117570
245,Euteleostomi,clade,117571
245,Actinopterygii,superclass,7898
245,Actinopteri,class,186623
245,Chondrostei,subclass,32440
245,Acipenseriformes,order,7899
245,Acipenseroidei,suborder,186622
245,Acipenseridae,family,7900
245,Acipenserinae,subfamily,124129
245,Acipenserini,tribe,124130
245,Acipenser,genus,7901
245,Acipenser oxyrinchus,species,36177
907,cellular organisms,no rank,131567
907,Eukaryota,superkingdom,2759
907,Opisthokonta,clade,33154
907,Metazoa,kingdom,33208
907,Eumetazoa,clade,6072
907,Bilateria,clade,33213
907,Deuterostomia,clade,33511
907,Chordata,phylum,7711
907,Craniata,subphylum,89593
907,Vertebrata,clade,7742
907,Gnathostomata,clade,7776
907,Teleostomi,clade,117570
907,Euteleostomi,clade,117571
907,Actinopterygii,superclass,7898
907,Actinopteri,class,186623
907,Neopterygii,subclass,41665
907,Teleostei,infraclass,32443
907,Osteoglossocephalai,clade,1489341
907,Clupeocephala,no rank,186625
907,Otomorpha,cohort,186634
907,Clupei,subcohort,282425
907,Clupeiformes,order,32446
907,Clupeoidei,suborder,1489460
907,Clupeidae,family,55118
907,Alosinae,subfamily,55119
907,Alosa,genus,34772
907,Alosa immaculata,species,379818
908,cellular organisms,no rank,131567
908,Eukaryota,superkingdom,2759
908,Opisthokonta,clade,33154
908,Metazoa,kingdom,33208
908,Eumetazoa,clade,6072
908,Bilateria,clade,33213
908,Deuterostomia,clade,33511
908,Chordata,phylum,7711
908,Craniata,subphylum,89593
908,Vertebrata,clade,7742
908,Gnathostomata,clade,7776
908,Teleostomi,clade,117570
908,Euteleostomi,clade,117571
908,Actinopterygii,superclass,7898
908,Actinopteri,class,186623
908,Neopterygii,subclass,41665
908,Teleostei,infraclass,32443
908,Osteoglossocephalai,clade,1489341
908,Clupeocephala,no rank,186625
908,Otomorpha,cohort,186634
908,Clupei,subcohort,282425
908,Clupeiformes,order,32446
908,Clupeoidei,suborder,1489460
908,Clupeidae,family,55118
908,Alosinae,subfamily,55119
908,Alosa,genus,34772
908,Alosa alabamae,species,469658
1793,cellular organisms,no rank,131567
1793,Eukaryota,superkingdom,2759
1793,Opisthokonta,clade,33154
1793,Metazoa,kingdom,33208
1793,Eumetazoa,clade,6072
1793,Bilateria,clade,33213
1793,Deuterostomia,clade,33511
1793,Chordata,phylum,7711
1793,Craniata,subphylum,89593
1793,Vertebrata,clade,7742
1793,Gnathostomata,clade,7776
1793,Teleostomi,clade,117570
1793,Euteleostomi,clade,117571
1793,Sarcopterygii,superclass,8287
1793,Dipnotetrapodomorpha,clade,1338369
1793,Tetrapoda,clade,32523
1793,Amniota,clade,32524
1793,Mammalia,class,40674
1793,Theria,clade,32525
1793,Eutheria,clade,9347
1793,Boreoeutheria,clade,1437010
1793,Laurasiatheria,superorder,314145
1793,Carnivora,order,33554
1793,Caniformia,suborder,379584
1793,Mustelidae,family,9655
1793,Lutrinae,subfamily,169417
1793,Aonyx,genus,76721
1793,Aonyx capensis,species,76722
2055,cellular organisms,no rank,131567
2055,Eukaryota,superkingdom,2759
2055,Opisthokonta,clade,33154
2055,Metazoa,kingdom,33208
2055,Eumetazoa,clade,6072
2055,Bilateria,clade,33213
2055,Deuterostomia,clade,33511
2055,Chordata,phylum,7711
2055,Craniata,subphylum,89593
2055,Vertebrata,clade,7742
2055,Gnathostomata,clade,7776
2055,Teleostomi,clade,117570
2055,Euteleostomi,clade,117571
2055,Sarcopterygii,superclass,8287
2055,Dipnotetrapodomorpha,clade,1338369
2055,Tetrapoda,clade,32523
2055,Amniota,clade,32524
2055,Mammalia,class,40674
2055,Theria,clade,32525
2055,Eutheria,clade,9347
2055,Boreoeutheria,clade,1437010
2055,Laurasiatheria,superorder,314145
2055,Carnivora,order,33554
2055,Caniformia,suborder,379584
2055,Otariidae,family,9702
2055,Arctocephalus,genus,29083
2055,Arctocephalus australis,species,161928
2057,cellular organisms,no rank,131567
2057,Eukaryota,superkingdom,2759
2057,Opisthokonta,clade,33154
2057,Metazoa,kingdom,33208
2057,Eumetazoa,clade,6072
2057,Bilateria,clade,33213
2057,Deuterostomia,clade,33511
2057,Chordata,phylum,7711
2057,Craniata,subphylum,89593
2057,Vertebrata,clade,7742
2057,Gnathostomata,clade,7776
2057,Teleostomi,clade,117570
2057,Euteleostomi,clade,117571
2057,Sarcopterygii,superclass,8287
2057,Dipnotetrapodomorpha,clade,1338369
2057,Tetrapoda,clade,32523
2057,Amniota,clade,32524
2057,Mammalia,class,40674
2057,Theria,clade,32525
2057,Eutheria,clade,9347
2057,Boreoeutheria,clade,1437010
2057,Laurasiatheria,superorder,314145
2057,Carnivora,order,33554
2057,Caniformia,suborder,379584
2057,Otariidae,family,9702
2057,Arctocephalus,genus,29083
2057,Arctocephalus galapagoensis,species,30584
2058,cellular organisms,no rank,131567
2058,Eukaryota,superkingdom,2759
2058,Opisthokonta,clade,33154
2058,Metazoa,kingdom,33208
2058,Eumetazoa,clade,6072
2058,Bilateria,clade,33213
2058,Deuterostomia,clade,33511
2058,Chordata,phylum,7711
2058,Craniata,subphylum,89593
2058,Vertebrata,clade,7742
2058,Gnathostomata,clade,7776
2058,Teleostomi,clade,117570
2058,Euteleostomi,clade,117571
2058,Sarcopterygii,superclass,8287
2058,Dipnotetrapodomorpha,clade,1338369
2058,Tetrapoda,clade,32523
2058,Amniota,clade,32524
2058,Mammalia,class,40674
2058,Theria,clade,32525
2058,Eutheria,clade,9347
2058,Boreoeutheria,clade,1437010
2058,Laurasiatheria,superorder,314145
2058,Carnivora,order,33554
2058,Caniformia,suborder,379584
2058,Otariidae,family,9702
2058,Arctocephalus,genus,29083
2058,Arctocephalus gazella,species,37190
2059,cellular organisms,no rank,131567
2059,Eukaryota,superkingdom,2759
2059,Opisthokonta,clade,33154
2059,Metazoa,kingdom,33208
2059,Eumetazoa,clade,6072
2059,Bilateria,clade,33213
2059,Deuterostomia,clade,33511
2059,Chordata,phylum,7711
2059,Craniata,subphylum,89593
2059,Vertebrata,clade,7742
2059,Gnathostomata,clade,7776
2059,Teleostomi,clade,117570
2059,Euteleostomi,clade,117571
2059,Sarcopterygii,superclass,8287
2059,Dipnotetrapodomorpha,clade,1338369
2059,Tetrapoda,clade,32523
2059,Amniota,clade,32524
2059,Mammalia,class,40674
2059,Theria,clade,32525
2059,Eutheria,clade,9347
2059,Boreoeutheria,clade,1437010
2059,Laurasiatheria,superorder,314145
2059,Carnivora,order,33554
2059,Caniformia,suborder,379584
2059,Otariidae,family,9702
2059,Arctocephalus,genus,29083
2059,Arctocephalus philippii,species,161927
2060,cellular organisms,no rank,131567
2060,Eukaryota,superkingdom,2759
2060,Opisthokonta,clade,33154
2060,Metazoa,kingdom,33208
2060,Eumetazoa,clade,6072
2060,Bilateria,clade,33213
2060,Deuterostomia,clade,33511
2060,Chordata,phylum,7711
2060,Craniata,subphylum,89593
2060,Vertebrata,clade,7742
2060,Gnathostomata,clade,7776
2060,Teleostomi,clade,117570
2060,Euteleostomi,clade,117571
2060,Sarcopterygii,superclass,8287
2060,Dipnotetrapodomorpha,clade,1338369
2060,Tetrapoda,clade,32523
2060,Amniota,clade,32524
2060,Mammalia,class,40674
2060,Theria,clade,32525
2060,Eutheria,clade,9347
2060,Boreoeutheria,clade,1437010
2060,Laurasiatheria,superorder,314145
2060,Carnivora,order,33554
2060,Caniformia,suborder,379584
2060,Otariidae,family,9702
2060,Arctocephalus,genus,29083
2060,Arctocephalus pusillus,species,37191
2061,cellular organisms,no rank,131567
2061,Eukaryota,superkingdom,2759
2061,Opisthokonta,clade,33154
2061,Metazoa,kingdom,33208
2061,Eumetazoa,clade,6072
2061,Bilateria,clade,33213
2061,Deuterostomia,clade,33511
2061,Chordata,phylum,7711
2061,Craniata,subphylum,89593
2061,Vertebrata,clade,7742
2061,Gnathostomata,clade,7776
2061,Teleostomi,clade,117570
2061,Euteleostomi,clade,117571
2061,Sarcopterygii,superclass,8287
2061,Dipnotetrapodomorpha,clade,1338369
2061,Tetrapoda,clade,32523
2061,Amniota,clade,32524
2061,Mammalia,class,40674
2061,Theria,clade,32525
2061,Eutheria,clade,9347
2061,Boreoeutheria,clade,1437010
2061,Laurasiatheria,superorder,314145
2061,Carnivora,order,33554
2061,Caniformia,suborder,379584
2061,Otariidae,family,9702
2061,Arctocephalus,genus,29083
2061,Arctocephalus townsendi,species,161921
2062,cellular organisms,no rank,131567
2062,Eukaryota,superkingdom,2759
2062,Opisthokonta,clade,33154
2062,Metazoa,kingdom,33208
2062,Eumetazoa,clade,6072
2062,Bilateria,clade,33213
2062,Deuterostomia,clade,33511
2062,Chordata,phylum,7711
2062,Craniata,subphylum,89593
2062,Vertebrata,clade,7742
2062,Gnathostomata,clade,7776
2062,Teleostomi,clade,117570
2062,Euteleostomi,clade,117571
2062,Sarcopterygii,superclass,8287
2062,Dipnotetrapodomorpha,clade,1338369
2062,Tetrapoda,clade,32523
2062,Amniota,clade,32524
2062,Mammalia,class,40674
2062,Theria,clade,32525
2062,Eutheria,clade,9347
2062,Boreoeutheria,clade,1437010
2062,Laurasiatheria,superorder,314145
2062,Carnivora,order,33554
2062,Caniformia,suborder,379584
2062,Otariidae,family,9702
2062,Arctocephalus,genus,29083
2062,Arctocephalus tropicalis,species,37194
2467,cellular organisms,no rank,131567
2467,Eukaryota,superkingdom,2759
2467,Opisthokonta,clade,33154
2467,Metazoa,kingdom,33208
2467,Eumetazoa,clade,6072
2467,Bilateria,clade,33213
2467,Deuterostomia,clade,33511
2467,Chordata,phylum,7711
2467,Craniata,subphylum,89593
2467,Vertebrata,clade,7742
2467,Gnathostomata,clade,7776
2467,Teleostomi,clade,117570
2467,Euteleostomi,clade,117571
2467,Sarcopterygii,superclass,8287
2467,Dipnotetrapodomorpha,clade,1338369
2467,Tetrapoda,clade,32523
2467,Amniota,clade,32524
2467,Mammalia,class,40674
2467,Theria,clade,32525
2467,Eutheria,clade,9347
2467,Boreoeutheria,clade,1437010
2467,Laurasiatheria,superorder,314145
2467,Artiodactyla,order,91561
2467,Whippomorpha,suborder,2653789
2467,Cetacea,infraorder,9721
2467,Mysticeti,parvorder,9761
2467,Balaenidae,family,30558
2467,Balaena,genus,27601
2467,Balaena mysticetus,species,27602
2468,cellular organisms,no rank,131567
2468,Eukaryota,superkingdom,2759
2468,Opisthokonta,clade,33154
2468,Metazoa,kingdom,33208
2468,Eumetazoa,clade,6072
2468,Bilateria,clade,33213
2468,Deuterostomia,clade,33511
2468,Chordata,phylum,7711
2468,Craniata,subphylum,89593
2468,Vertebrata,clade,7742
2468,Gnathostomata,clade,7776
2468,Teleostomi,clade,117570
2468,Euteleostomi,clade,117571
2468,Sarcopterygii,superclass,8287
2468,Dipnotetrapodomorpha,clade,1338369
2468,Tetrapoda,clade,32523
2468,Amniota,clade,32524
2468,Mammalia,class,40674
2468,Theria,clade,32525
2468,Eutheria,clade,9347
2468,Boreoeutheria,clade,1437010
2468,Laurasiatheria,superorder,314145
2468,Artiodactyla,order,91561
2468,Whippomorpha,suborder,2653789
2468,Cetacea,infraorder,9721
2468,Mysticeti,parvorder,9761
2468,Balaenidae,family,30558
2468,Balaena,genus,27601
2468,Balaena mysticetus,species,27602
2469,cellular organisms,no rank,131567
2469,Eukaryota,superkingdom,2759
2469,Opisthokonta,clade,33154
2469,Metazoa,kingdom,33208
2469,Eumetazoa,clade,6072
2469,Bilateria,clade,33213
2469,Deuterostomia,clade,33511
2469,Chordata,phylum,7711
2469,Craniata,subphylum,89593
2469,Vertebrata,clade,7742
2469,Gnathostomata,clade,7776
2469,Teleostomi,clade,117570
2469,Euteleostomi,clade,117571
2469,Sarcopterygii,superclass,8287
2469,Dipnotetrapodomorpha,clade,1338369
2469,Tetrapoda,clade,32523
2469,Amniota,clade,32524
2469,Mammalia,class,40674
2469,Theria,clade,32525
2469,Eutheria,clade,9347
2469,Boreoeutheria,clade,1437010
2469,Laurasiatheria,superorder,314145
2469,Artiodactyla,order,91561
2469,Whippomorpha,suborder,2653789
2469,Cetacea,infraorder,9721
2469,Mysticeti,parvorder,9761
2469,Balaenidae,family,30558
2469,Balaena,genus,27601
2469,Balaena mysticetus,species,27602
2472,cellular organisms,no rank,131567
2472,Eukaryota,superkingdom,2759
2472,Opisthokonta,clade,33154
2472,Metazoa,kingdom,33208
2472,Eumetazoa,clade,6072
2472,Bilateria,clade,33213
2472,Deuterostomia,clade,33511
2472,Chordata,phylum,7711
2472,Craniata,subphylum,89593
2472,Vertebrata,clade,7742
2472,Gnathostomata,clade,7776
2472,Teleostomi,clade,117570
2472,Euteleostomi,clade,117571
2472,Sarcopterygii,superclass,8287
2472,Dipnotetrapodomorpha,clade,1338369
2472,Tetrapoda,clade,32523
2472,Amniota,clade,32524
2472,Mammalia,class,40674
2472,Theria,clade,32525
2472,Eutheria,clade,9347
2472,Boreoeutheria,clade,1437010
2472,Laurasiatheria,superorder,314145
2472,Artiodactyla,order,91561
2472,Whippomorpha,suborder,2653789
2472,Cetacea,infraorder,9721
2472,Mysticeti,parvorder,9761
2472,Balaenidae,family,30558
2472,Balaena,genus,27601
2472,Balaena mysticetus,species,27602
2474,cellular organisms,no rank,131567
2474,Eukaryota,superkingdom,2759
2474,Opisthokonta,clade,33154
2474,Metazoa,kingdom,33208
2474,Eumetazoa,clade,6072
2474,Bilateria,clade,33213
2474,Deuterostomia,clade,33511
2474,Chordata,phylum,7711
2474,Craniata,subphylum,89593
2474,Vertebrata,clade,7742
2474,Gnathostomata,clade,7776
2474,Teleostomi,clade,117570
2474,Euteleostomi,clade,117571
2474,Sarcopterygii,superclass,8287
2474,Dipnotetrapodomorpha,clade,1338369
2474,Tetrapoda,clade,32523
2474,Amniota,clade,32524
2474,Mammalia,class,40674
2474,Theria,clade,32525
2474,Eutheria,clade,9347
2474,Boreoeutheria,clade,1437010
2474,Laurasiatheria,superorder,314145
2474,Artiodactyla,order,91561
2474,Whippomorpha,suborder,2653789
2474,Cetacea,infraorder,9721
2474,Mysticeti,parvorder,9761
2474,Balaenopteridae,family,9765
2474,Balaenoptera,genus,9766
2474,Balaenoptera acutorostrata,species,9767
2475,cellular organisms,no rank,131567
2475,Eukaryota,superkingdom,2759
2475,Opisthokonta,clade,33154
2475,Metazoa,kingdom,33208
2475,Eumetazoa,clade,6072
2475,Bilateria,clade,33213
2475,Deuterostomia,clade,33511
2475,Chordata,phylum,7711
2475,Craniata,subphylum,89593
2475,Vertebrata,clade,7742
2475,Gnathostomata,clade,7776
2475,Teleostomi,clade,117570
2475,Euteleostomi,clade,117571
2475,Sarcopterygii,superclass,8287
2475,Dipnotetrapodomorpha,clade,1338369
2475,Tetrapoda,clade,32523
2475,Amniota,clade,32524
2475,Mammalia,class,40674
2475,Theria,clade,32525
2475,Eutheria,clade,9347
2475,Boreoeutheria,clade,1437010
2475,Laurasiatheria,superorder,314145
2475,Artiodactyla,order,91561
2475,Whippomorpha,suborder,2653789
2475,Cetacea,infraorder,9721
2475,Mysticeti,parvorder,9761
2475,Balaenopteridae,family,9765
2475,Balaenoptera,genus,9766
2475,Balaenoptera borealis,species,9768
2476,cellular organisms,no rank,131567
2476,Eukaryota,superkingdom,2759
2476,Opisthokonta,clade,33154
2476,Metazoa,kingdom,33208
2476,Eumetazoa,clade,6072
2476,Bilateria,clade,33213
2476,Deuterostomia,clade,33511
2476,Chordata,phylum,7711
2476,Craniata,subphylum,89593
2476,Vertebrata,clade,7742
2476,Gnathostomata,clade,7776
2476,Teleostomi,clade,117570
2476,Euteleostomi,clade,117571
2476,Sarcopterygii,superclass,8287
2476,Dipnotetrapodomorpha,clade,1338369
2476,Tetrapoda,clade,32523
2476,Amniota,clade,32524
2476,Mammalia,class,40674
2476,Theria,clade,32525
2476,Eutheria,clade,9347
2476,Boreoeutheria,clade,1437010
2476,Laurasiatheria,superorder,314145
2476,Artiodactyla,order,91561
2476,Whippomorpha,suborder,2653789
2476,Cetacea,infraorder,9721
2476,Mysticeti,parvorder,9761
2476,Balaenopteridae,family,9765
2476,Balaenoptera,genus,9766
2476,Balaenoptera edeni,species,9769
2477,cellular organisms,no rank,131567
2477,Eukaryota,superkingdom,2759
2477,Opisthokonta,clade,33154
2477,Metazoa,kingdom,33208
2477,Eumetazoa,clade,6072
2477,Bilateria,clade,33213
2477,Deuterostomia,clade,33511
2477,Chordata,phylum,7711
2477,Craniata,subphylum,89593
2477,Vertebrata,clade,7742
2477,Gnathostomata,clade,7776
2477,Teleostomi,clade,117570
2477,Euteleostomi,clade,117571
2477,Sarcopterygii,superclass,8287
2477,Dipnotetrapodomorpha,clade,1338369
2477,Tetrapoda,clade,32523
2477,Amniota,clade,32524
2477,Mammalia,class,40674
2477,Theria,clade,32525
2477,Eutheria,clade,9347
2477,Boreoeutheria,clade,1437010
2477,Laurasiatheria,superorder,314145
2477,Artiodactyla,order,91561
2477,Whippomorpha,suborder,2653789
2477,Cetacea,infraorder,9721
2477,Mysticeti,parvorder,9761
2477,Balaenopteridae,family,9765
2477,Balaenoptera,genus,9766
2477,Balaenoptera musculus,species,9771
2478,cellular organisms,no rank,131567
2478,Eukaryota,superkingdom,2759
2478,Opisthokonta,clade,33154
2478,Metazoa,kingdom,33208
2478,Eumetazoa,clade,6072
2478,Bilateria,clade,33213
2478,Deuterostomia,clade,33511
2478,Chordata,phylum,7711
2478,Craniata,subphylum,89593
2478,Vertebrata,clade,7742
2478,Gnathostomata,clade,7776
2478,Teleostomi,clade,117570
2478,Euteleostomi,clade,117571
2478,Sarcopterygii,superclass,8287
2478,Dipnotetrapodomorpha,clade,1338369
2478,Tetrapoda,clade,32523
2478,Amniota,clade,32524
2478,Mammalia,class,40674
2478,Theria,clade,32525
2478,Eutheria,clade,9347
2478,Boreoeutheria,clade,1437010
2478,Laurasiatheria,superorder,314145
2478,Artiodactyla,order,91561
2478,Whippomorpha,suborder,2653789
2478,Cetacea,infraorder,9721
2478,Mysticeti,parvorder,9761
2478,Balaenopteridae,family,9765
2478,Balaenoptera,genus,9766
2478,Balaenoptera physalus,species,9770
2480,cellular organisms,no rank,131567
2480,Eukaryota,superkingdom,2759
2480,Opisthokonta,clade,33154
2480,Metazoa,kingdom,33208
2480,Eumetazoa,clade,6072
2480,Bilateria,clade,33213
2480,Deuterostomia,clade,33511
2480,Chordata,phylum,7711
2480,Craniata,subphylum,89593
2480,Vertebrata,clade,7742
2480,Gnathostomata,clade,7776
2480,Teleostomi,clade,117570
2480,Euteleostomi,clade,117571
2480,Sarcopterygii,superclass,8287
2480,Dipnotetrapodomorpha,clade,1338369
2480,Tetrapoda,clade,32523
2480,Amniota,clade,32524
2480,Mammalia,class,40674
2480,Theria,clade,32525
2480,Eutheria,clade,9347
2480,Boreoeutheria,clade,1437010
2480,Laurasiatheria,superorder,314145
2480,Artiodactyla,order,91561
2480,Whippomorpha,suborder,2653789
2480,Cetacea,infraorder,9721
2480,Mysticeti,parvorder,9761
2480,Balaenopteridae,family,9765
2480,Balaenoptera,genus,9766
2480,Balaenoptera bonaerensis,species,33556
2636,cellular organisms,no rank,131567
2636,Eukaryota,superkingdom,2759
2636,Opisthokonta,clade,33154
2636,Metazoa,kingdom,33208
2636,Eumetazoa,clade,6072
2636,Bilateria,clade,33213
2636,Deuterostomia,clade,33511
2636,Chordata,phylum,7711
2636,Craniata,subphylum,89593
2636,Vertebrata,clade,7742
2636,Gnathostomata,clade,7776
2636,Chondrichthyes,class,7777
