class,order,family,genus,species,taxon,gapfill,match_rank,vuln_gf_id
demospongiae,suberitida,suberitidae,aaptos,aaptos aaptos,sponges,none,class,1
demospongiae,suberitida,suberitidae,aaptos,aaptos alphiensis,sponges,none,class,2
demospongiae,suberitida,suberitidae,aaptos,aaptos bergmanni,sponges,none,class,3
demospongiae,suberitida,suberitidae,aaptos,aaptos ciliata,sponges,none,class,4
demospongiae,suberitida,suberitidae,aaptos,aaptos conferta,sponges,none,class,5
demospongiae,suberitida,suberitidae,aaptos,aaptos duchassaingi,sponges,none,class,6
demospongiae,suberitida,suberitidae,aaptos,aaptos durissima,sponges,none,class,7
demospongiae,suberitida,suberitidae,aaptos,aaptos globosa,sponges,none,class,8
demospongiae,suberitida,suberitidae,aaptos,aaptos glutinans,sponges,none,class,9
demospongiae,suberitida,suberitidae,aaptos,aaptos hajdui,sponges,none,class,10
demospongiae,suberitida,suberitidae,aaptos,aaptos horrida,sponges,none,class,11
demospongiae,suberitida,suberitidae,aaptos,aaptos kanuux,sponges,none,class,12
demospongiae,suberitida,suberitidae,aaptos,aaptos laxosuberites,sponges,none,class,13
demospongiae,suberitida,suberitidae,aaptos,aaptos lobata,sponges,none,class,14
demospongiae,suberitida,suberitidae,aaptos,aaptos nigra,sponges,none,class,15
demospongiae,suberitida,suberitidae,aaptos,aaptos nuda,sponges,none,class,16
demospongiae,suberitida,suberitidae,aaptos,aaptos papillata,sponges,none,class,17
demospongiae,suberitida,suberitidae,aaptos,aaptos pernucleata,sponges,none,class,18
demospongiae,suberitida,suberitidae,aaptos,aaptos potiguarensis,sponges,none,class,19
demospongiae,suberitida,suberitidae,aaptos,aaptos robustus,sponges,none,class,20
demospongiae,suberitida,suberitidae,aaptos,aaptos rosacea,sponges,none,class,21
demospongiae,suberitida,suberitidae,aaptos,aaptos simplex,sponges,none,class,22
demospongiae,suberitida,suberitidae,aaptos,aaptos suberitoides,sponges,none,class,23
demospongiae,suberitida,suberitidae,aaptos,aaptos tenta,sponges,none,class,24
demospongiae,suberitida,suberitidae,aaptos,aaptos vannamei,sponges,none,class,25
actinopterygii,tetraodontiformes,balistidae,abalistes,abalistes filamentosus,fish,family,NA,26
actinopterygii,tetraodontiformes,balistidae,abalistes,abalistes stellaris,fish,family,NA,27
actinopterygii,tetraodontiformes,balistidae,abalistes,abalistes stellatus,fish,family,NA,28
echinoidea,spatangoida,schizasteridae,abatus,abatus agassizii,echinoderms,none,order,29
echinoidea,spatangoida,schizasteridae,abatus,abatus beatriceae,echinoderms,none,order,30
echinoidea,spatangoida,schizasteridae,abatus,abatus cavernosus,echinoderms,none,order,31
echinoidea,spatangoida,schizasteridae,abatus,abatus cordatus,echinoderms,none,order,32
echinoidea,spatangoida,schizasteridae,abatus,abatus curvidens,echinoderms,none,order,33
echinoidea,spatangoida,schizasteridae,abatus,abatus ingens,echinoderms,none,order,34
echinoidea,spatangoida,schizasteridae,abatus,abatus kieri,echinoderms,none,order,35
echinoidea,spatangoida,schizasteridae,abatus,abatus koehleri,echinoderms,none,order,36
echinoidea,spatangoida,schizasteridae,abatus,abatus nimrodi,echinoderms,none,order,37
echinoidea,spatangoida,schizasteridae,abatus,abatus philippii,echinoderms,none,order,38
echinoidea,spatangoida,schizasteridae,abatus,abatus shackletoni,echinoderms,none,order,39
cephalopoda,octopoda,octopodidae,abdopus,abdopus abaculus,cephalopods,none,species,40
cephalopoda,octopoda,octopodidae,abdopus,abdopus aculeatus,cephalopods,none,species,41
cephalopoda,octopoda,octopodidae,abdopus,abdopus capricornicus,cephalopods,none,genus,42
cephalopoda,octopoda,octopodidae,abdopus,abdopus horridus,cephalopods,none,species,43
cephalopoda,octopoda,octopodidae,abdopus,abdopus tenebricus,cephalopods,none,species,44
cephalopoda,octopoda,octopodidae,abdopus,abdopus tonganus,cephalopods,none,species,45
cephalopoda,octopoda,octopodidae,abdopus,abdopus undulatus,cephalopods,none,species,46
echinoidea,clypeasteroida,abertellidae,abertella,abertella aberti,echinoderms,none,order,47
echinoidea,clypeasteroida,abertellidae,abertella,abertella cazonesensis,echinoderms,none,order,48
echinoidea,clypeasteroida,abertellidae,abertella,abertella dengleri,echinoderms,none,order,49
echinoidea,clypeasteroida,abertellidae,abertella,abertella gualichensis,echinoderms,none,order,50
echinoidea,clypeasteroida,abertellidae,abertella,abertella habanensis,echinoderms,none,order,51
echinoidea,clypeasteroida,abertellidae,abertella,abertella kewi,echinoderms,none,order,52
echinoidea,clypeasteroida,abertellidae,abertella,abertella miskellyi,echinoderms,none,order,53
echinoidea,clypeasteroida,abertellidae,abertella,abertella palmeri,echinoderms,none,order,54
echinoidea,clypeasteroida,abertellidae,abertella,abertella pirabensis,echinoderms,none,order,55
actinopterygii,perciformes,tetrarogidae,ablabys,ablabys binotatus,fish,none,order,56
actinopterygii,perciformes,tetrarogidae,ablabys,ablabys gymnothorax,fish,none,order,57
actinopterygii,perciformes,tetrarogidae,ablabys,ablabys macracanthus,fish,none,order,58
actinopterygii,perciformes,tetrarogidae,ablabys,ablabys pauciporus,fish,none,order,59
actinopterygii,perciformes,tetrarogidae,ablabys,ablabys taenianotus,fish,none,order,60
actinopterygii,gobiiformes,gobiidae,aboma,aboma etheostoma,fish,family,NA,61
cephalopoda,oegopsida,enoploteuthidae,abralia,abralia andamanica,cephalopods,none,genus,62
cephalopoda,oegopsida,enoploteuthidae,abralia,abralia armata,cephalopods,none,genus,63
cephalopoda,oegopsida,enoploteuthidae,abralia,abralia astrolineata,cephalopods,none,genus,64
cephalopoda,oegopsida,enoploteuthidae,abralia,abralia astrosticta,cephalopods,none,genus,65
cephalopoda,oegopsida,enoploteuthidae,abralia,abralia dubia,cephalopods,none,genus,66
cephalopoda,oegopsida,enoploteuthidae,abralia,abralia fasciolata,cephalopods,none,genus,67
cephalopoda,oegopsida,enoploteuthidae,abralia,abralia grimpei,cephalopods,none,genus,68
cephalopoda,oegopsida,enoploteuthidae,abralia,abralia heminuchalis,cephalopods,none,genus,69
cephalopoda,oegopsida,enoploteuthidae,abralia,abralia marisarabica,cephalopods,none,genus,70
cephalopoda,oegopsida,enoploteuthidae,abralia,abralia multihamata,cephalopods,none,genus,71
cephalopoda,oegopsida,enoploteuthidae,abralia,abralia omiae,cephalopods,none,genus,72
cephalopoda,oegopsida,enoploteuthidae,abralia,abralia redfieldi,cephalopods,none,genus,73
cephalopoda,oegopsida,enoploteuthidae,abralia,abralia renschi,cephalopods,none,genus,74
cephalopoda,oegopsida,enoploteuthidae,abralia,abralia robsoni,cephalopods,none,genus,75
cephalopoda,oegopsida,enoploteuthidae,abralia,abralia siedleckyi,cephalopods,none,genus,76
cephalopoda,oegopsida,enoploteuthidae,abralia,abralia similis,cephalopods,none,genus,77
cephalopoda,oegopsida,enoploteuthidae,abralia,abralia spaercki,cephalopods,none,genus,78
cephalopoda,oegopsida,enoploteuthidae,abralia,abralia steindachneri,cephalopods,none,genus,79
cephalopoda,oegopsida,enoploteuthidae,abralia,abralia trigonura,cephalopods,none,genus,80
cephalopoda,oegopsida,enoploteuthidae,abralia,abralia veranyi,cephalopods,none,genus,81
cephalopoda,oegopsida,enoploteuthidae,abraliopsis,abraliopsis affinis,cephalopods,none,genus,82
cephalopoda,oegopsida,enoploteuthidae,abraliopsis,abraliopsis atlantica,cephalopods,none,genus,83
cephalopoda,oegopsida,enoploteuthidae,abraliopsis,abraliopsis chuni,cephalopods,none,genus,84
cephalopoda,oegopsida,enoploteuthidae,abraliopsis,abraliopsis falco,cephalopods,none,genus,85
cephalopoda,oegopsida,enoploteuthidae,abraliopsis,abraliopsis felis,cephalopods,none,genus,86
cephalopoda,oegopsida,enoploteuthidae,abraliopsis,abraliopsis gilchristi,cephalopods,none,genus,87
cephalopoda,oegopsida,enoploteuthidae,abraliopsis,abraliopsis hoylei,cephalopods,none,genus,88
cephalopoda,oegopsida,enoploteuthidae,abraliopsis,abraliopsis lineata,cephalopods,none,genus,89
cephalopoda,oegopsida,enoploteuthidae,abraliopsis,abraliopsis morisii,cephalopods,none,genus,90
cephalopoda,oegopsida,enoploteuthidae,abraliopsis,abraliopsis pacificus,cephalopods,none,genus,91
cephalopoda,oegopsida,enoploteuthidae,abraliopsis,abraliopsis tui,cephalopods,none,genus,92
actinopterygii,ovalentaria incertae sedis,pomacentridae,abudefduf,abudefduf abdominalis,fish,family,NA,93
actinopterygii,ovalentaria incertae sedis,pomacentridae,abudefduf,abudefduf bengalensis,fish,family,NA,94
actinopterygii,ovalentaria incertae sedis,pomacentridae,abudefduf,abudefduf concolor,fish,family,NA,95
actinopterygii,ovalentaria incertae sedis,pomacentridae,abudefduf,abudefduf conformis,fish,family,NA,96
actinopterygii,ovalentaria incertae sedis,pomacentridae,abudefduf,abudefduf declivifrons,fish,family,NA,97
actinopterygii,ovalentaria incertae sedis,pomacentridae,abudefduf,abudefduf hoefleri,fish,family,NA,98
actinopterygii,ovalentaria incertae sedis,pomacentridae,abudefduf,abudefduf lorenzi,fish,family,NA,99
actinopterygii,ovalentaria incertae sedis,pomacentridae,abudefduf,abudefduf margariteus,fish,family,NA,100
actinopterygii,ovalentaria incertae sedis,pomacentridae,abudefduf,abudefduf natalensis,fish,family,NA,101
actinopterygii,ovalentaria incertae sedis,pomacentridae,abudefduf,abudefduf nigrimargo,fish,family,NA,102
actinopterygii,ovalentaria incertae sedis,pomacentridae,abudefduf,abudefduf notatus,fish,family,NA,103
actinopterygii,ovalentaria incertae sedis,pomacentridae,abudefduf,abudefduf saxatilis,fish,family,NA,104
actinopterygii,ovalentaria incertae sedis,pomacentridae,abudefduf,abudefduf septemfasciatus,fish,family,NA,105
actinopterygii,ovalentaria incertae sedis,pomacentridae,abudefduf,abudefduf sexfasciatus,fish,family,NA,106
actinopterygii,ovalentaria incertae sedis,pomacentridae,abudefduf,abudefduf sordidus,fish,family,NA,107
actinopterygii,ovalentaria incertae sedis,pomacentridae,abudefduf,abudefduf sparoides,fish,family,NA,108
actinopterygii,ovalentaria incertae sedis,pomacentridae,abudefduf,abudefduf taurus,fish,family,NA,109
actinopterygii,ovalentaria incertae sedis,pomacentridae,abudefduf,abudefduf troschelii,fish,family,NA,110
actinopterygii,ovalentaria incertae sedis,pomacentridae,abudefduf,abudefduf vaigiensis,fish,family,NA,111
actinopterygii,ovalentaria incertae sedis,pomacentridae,abudefduf,abudefduf whitleyi,fish,family,NA,112
actinopterygii,ophidiiformes,ophidiidae,abyssobrotula,abyssobrotula galatheae,fish,none,order,113
actinopterygii,ophidiiformes,ophidiidae,abyssobrotula,abyssobrotula hadropercularis,fish,none,order,114
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia annae,sponges,none,class,115
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia antarctica,sponges,none,class,116
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia atlantica,sponges,none,class,117
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia boletiphora,sponges,none,class,118
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia bruuni,sponges,none,class,119
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia carcharias,sponges,none,class,120
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia claviformis,sponges,none,class,121
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia corniculiphora,sponges,none,class,122
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia desmophora,sponges,none,class,123
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia diegoramirezensis,sponges,none,class,124
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia dominalba,sponges,none,class,125
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia escheri,sponges,none,class,126
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia faranauti,sponges,none,class,127
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia flagrum,sponges,none,class,128
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia fryerae,sponges,none,class,129
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia gliscofila,sponges,none,class,130
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia hemiradiata,sponges,none,class,131
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia huitzilopochtli,sponges,none,class,132
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia inflata,sponges,none,class,133
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia kanaconi,sponges,none,class,134
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia kellyae,sponges,none,class,135
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia koltuni,sponges,none,class,136
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia lakwollii,sponges,none,class,137
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia leverhulmei,sponges,none,class,138
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia marianensis,sponges,none,class,139
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia microstrongylata,sponges,none,class,140
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia mucronata,sponges,none,class,141
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia myojinensis,sponges,none,class,142
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia natsushimae,sponges,none,class,143
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia naudur,sponges,none,class,144
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia oxeata,sponges,none,class,145
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia oxyasters,sponges,none,class,146
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia polycephalus,sponges,none,class,147
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia stegosaurensis,sponges,none,class,148
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia symmetrica,sponges,none,class,149
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia tecta,sponges,none,class,150
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia umbellata,sponges,none,class,151
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia vaceleti,sponges,none,class,152
demospongiae,poecilosclerida,cladorhizidae,abyssocladia,abyssocladia villosa,sponges,none,class,153
holothuroidea,dendrochirotida,cucumariidae,abyssocucumis,abyssocucumis abyssorum,echinoderms,none,order,154
holothuroidea,dendrochirotida,cucumariidae,abyssocucumis,abyssocucumis albatrossi,echinoderms,none,order,155
demospongiae,poecilosclerida,cladorhizidae,abyssosdiskos,abyssosdiskos pentaeiros,sponges,none,class,156
gastropoda,neogastropoda,muricidae,abyssotrophon,abyssotrophon christae,molluscs,family,NA,157
gastropoda,neogastropoda,muricidae,abyssotrophon,abyssotrophon crystallinus,molluscs,family,NA,158
gastropoda,neogastropoda,muricidae,abyssotrophon,abyssotrophon delicatus,molluscs,family,NA,159
gastropoda,neogastropoda,muricidae,abyssotrophon,abyssotrophon edzoevi,molluscs,family,NA,160
gastropoda,neogastropoda,muricidae,abyssotrophon,abyssotrophon fusiformis,molluscs,family,NA,161
gastropoda,neogastropoda,muricidae,abyssotrophon,abyssotrophon hadalis,molluscs,family,NA,162
gastropoda,neogastropoda,muricidae,abyssotrophon,abyssotrophon hubbsi,molluscs,family,NA,163
gastropoda,neogastropoda,muricidae,abyssotrophon,abyssotrophon ivanovi,molluscs,family,NA,164
gastropoda,neogastropoda,muricidae,abyssotrophon,abyssotrophon lorenzoensis,molluscs,family,NA,165
gastropoda,neogastropoda,muricidae,abyssotrophon,abyssotrophon minimus,molluscs,family,NA,166
gastropoda,neogastropoda,muricidae,abyssotrophon,abyssotrophon multicostatus,molluscs,family,NA,167
gastropoda,neogastropoda,muricidae,abyssotrophon,abyssotrophon newmani,molluscs,family,NA,168
gastropoda,neogastropoda,muricidae,abyssotrophon,abyssotrophon odisseyi,molluscs,family,NA,169
gastropoda,neogastropoda,muricidae,abyssotrophon,abyssotrophon panamensis,molluscs,family,NA,170
gastropoda,neogastropoda,muricidae,abyssotrophon,abyssotrophon ruthenicus,molluscs,family,NA,171
gastropoda,neogastropoda,muricidae,abyssotrophon,abyssotrophon soyoae,molluscs,family,NA,172
gastropoda,neogastropoda,muricidae,abyssotrophon,abyssotrophon teratus,molluscs,family,NA,173
gastropoda,neogastropoda,muricidae,acanthais,acanthais brevidentata,molluscs,family,NA,174
gastropoda,neogastropoda,muricidae,acanthais,acanthais callaoensis,molluscs,family,NA,175
gastropoda,neogastropoda,muricidae,acanthais,acanthais triangularis,molluscs,family,NA,176
actinopterygii,tetraodontiformes,monacanthidae,acanthaluteres,acanthaluteres brownii,fish,family,NA,177
actinopterygii,tetraodontiformes,monacanthidae,acanthaluteres,acanthaluteres spilomelanurus,fish,family,NA,178
actinopterygii,tetraodontiformes,monacanthidae,acanthaluteres,acanthaluteres vittiger,fish,family,NA,179
demospongiae,poecilosclerida,hymedesmiidae,acanthancora,acanthancora aenigma,sponges,none,class,180
demospongiae,poecilosclerida,hymedesmiidae,acanthancora,acanthancora coralliophila,sponges,none,class,181
demospongiae,poecilosclerida,hymedesmiidae,acanthancora,acanthancora cyanocrypta,sponges,none,class,182
demospongiae,poecilosclerida,hymedesmiidae,acanthancora,acanthancora equiformis,sponges,none,class,183
demospongiae,poecilosclerida,hymedesmiidae,acanthancora,acanthancora schmidti,sponges,none,class,184
demospongiae,poecilosclerida,hymedesmiidae,acanthancora,acanthancora stylifera,sponges,none,class,185
actinopterygii,blenniiformes,tripterygiidae,acanthanectes,acanthanectes hystrix,fish,family,NA,186
actinopterygii,blenniiformes,tripterygiidae,acanthanectes,acanthanectes rufus,fish,family,NA,187
actinopterygii,perciformes,percophidae,acanthaphritis,acanthaphritis barbata,fish,none,order,188
actinopterygii,perciformes,percophidae,acanthaphritis,acanthaphritis grandisquamis,fish,none,order,189
actinopterygii,perciformes,percophidae,acanthaphritis,acanthaphritis ozawai,fish,none,order,190
actinopterygii,perciformes,percophidae,acanthaphritis,acanthaphritis unoorum,fish,none,order,191
asteroidea,valvatida,acanthasteridae,acanthaster,acanthaster brevispinus,echinoderms,none,genus,192
asteroidea,valvatida,acanthasteridae,acanthaster,acanthaster planci,echinoderms,none,genus,193
demospongiae,bubarida,dictyonellidae,acanthella,acanthella aculeata,sponges,none,class,194
demospongiae,bubarida,dictyonellidae,acanthella,acanthella acuta,sponges,none,class,195
demospongiae,bubarida,dictyonellidae,acanthella,acanthella annulata,sponges,none,class,196
demospongiae,bubarida,dictyonellidae,acanthella,acanthella branchia,sponges,none,class,197
demospongiae,bubarida,dictyonellidae,acanthella,acanthella calyx,sponges,none,class,198
demospongiae,bubarida,dictyonellidae,acanthella,acanthella cavernosa,sponges,none,class,199
demospongiae,bubarida,dictyonellidae,acanthella,acanthella costata,sponges,none,class,200
demospongiae,bubarida,dictyonellidae,acanthella,acanthella cubensis,sponges,none,class,201
demospongiae,bubarida,dictyonellidae,acanthella,acanthella danerii,sponges,none,class,202
demospongiae,bubarida,dictyonellidae,acanthella,acanthella dendyi,sponges,none,class,203
demospongiae,bubarida,dictyonellidae,acanthella,acanthella erecta,sponges,none,class,204
demospongiae,bubarida,dictyonellidae,acanthella,acanthella flabellata,sponges,none,class,205
demospongiae,bubarida,dictyonellidae,acanthella,acanthella flagelliformis,sponges,none,class,206
demospongiae,bubarida,dictyonellidae,acanthella,acanthella gorgonoides,sponges,none,class,207
demospongiae,bubarida,dictyonellidae,acanthella,acanthella hispida,sponges,none,class,208
demospongiae,bubarida,dictyonellidae,acanthella,acanthella insignis,sponges,none,class,209
demospongiae,bubarida,dictyonellidae,acanthella,acanthella klethra,sponges,none,class,210
demospongiae,bubarida,dictyonellidae,acanthella,acanthella ligulata,sponges,none,class,211
demospongiae,bubarida,dictyonellidae,acanthella,acanthella mastophora,sponges,none,class,212
demospongiae,bubarida,dictyonellidae,acanthella,acanthella megaspicula,sponges,none,class,213
demospongiae,bubarida,dictyonellidae,acanthella,acanthella minuta,sponges,none,class,214
demospongiae,bubarida,dictyonellidae,acanthella,acanthella multiformis,sponges,none,class,215
demospongiae,bubarida,dictyonellidae,acanthella,acanthella oviforma,sponges,none,class,216
demospongiae,bubarida,dictyonellidae,acanthella,acanthella pulcherrima,sponges,none,class,217
demospongiae,bubarida,dictyonellidae,acanthella,acanthella ramosa,sponges,none,class,218
demospongiae,bubarida,dictyonellidae,acanthella,acanthella ramus,sponges,none,class,219
demospongiae,bubarida,dictyonellidae,acanthella,acanthella saladinorum,sponges,none,class,220
demospongiae,bubarida,dictyonellidae,acanthella,acanthella simplex,sponges,none,class,221
demospongiae,bubarida,dictyonellidae,acanthella,acanthella stanleei,sponges,none,class,222
demospongiae,bubarida,dictyonellidae,acanthella,acanthella styloida,sponges,none,class,223
demospongiae,bubarida,dictyonellidae,acanthella,acanthella tenuispiculata,sponges,none,class,224
demospongiae,bubarida,dictyonellidae,acanthella,acanthella vaceleti,sponges,none,class,225
demospongiae,bubarida,dictyonellidae,acanthella,acanthella vulgata,sponges,none,class,226
demospongiae,bubarida,dictyonellidae,acanthella,acanthella xutha,sponges,none,class,227
demospongiae,axinellida,raspailiidae,acantheurypon,acantheurypon pilosella,sponges,none,class,228
demospongiae,axinellida,raspailiidae,acantheurypon,acantheurypon spinispinosum,sponges,none,class,229
gastropoda,neogastropoda,muricidae,acanthina,acanthina monodon,molluscs,family,NA,230
gastropoda,neogastropoda,muricidae,acanthina,acanthina unicornis,molluscs,family,NA,231
gastropoda,neogastropoda,muricidae,acanthinucella,acanthinucella paucilirata,molluscs,family,NA,232
gastropoda,neogastropoda,muricidae,acanthinucella,acanthinucella punctulata,molluscs,family,NA,233
gastropoda,neogastropoda,muricidae,acanthinucella,acanthinucella spirata,molluscs,family,NA,234
actinopterygii,perciformes,serranidae,acanthistius,acanthistius brasilianus,fish,none,order,235
actinopterygii,perciformes,serranidae,acanthistius,acanthistius cinctus,fish,none,order,236
actinopterygii,perciformes,serranidae,acanthistius,acanthistius fuscus,fish,none,order,237
actinopterygii,perciformes,serranidae,acanthistius,acanthistius joanae,fish,none,order,238
actinopterygii,perciformes,serranidae,acanthistius,acanthistius ocellatus,fish,none,order,239
actinopterygii,perciformes,serranidae,acanthistius,acanthistius pardalotus,fish,none,order,240
actinopterygii,perciformes,serranidae,acanthistius,acanthistius patachonicus,fish,none,order,241
actinopterygii,perciformes,serranidae,acanthistius,acanthistius paxtoni,fish,none,order,242
actinopterygii,perciformes,serranidae,acanthistius,acanthistius pictus,fish,none,order,243
actinopterygii,perciformes,serranidae,acanthistius,acanthistius sebastoides,fish,none,order,244
actinopterygii,perciformes,serranidae,acanthistius,acanthistius serratus,fish,none,order,245
bivalvia,cardiida,cardiidae,acanthocardia,acanthocardia aculeata,molluscs,family,NA,246
bivalvia,cardiida,cardiidae,acanthocardia,acanthocardia brunettii,molluscs,family,NA,247
bivalvia,cardiida,cardiidae,acanthocardia,acanthocardia deshayesii,molluscs,family,NA,248
bivalvia,cardiida,cardiidae,acanthocardia,acanthocardia echinata,molluscs,family,NA,249
bivalvia,cardiida,cardiidae,acanthocardia,acanthocardia leognanensis,molluscs,family,NA,250
bivalvia,cardiida,cardiidae,acanthocardia,acanthocardia lunulata,molluscs,family,NA,251
bivalvia,cardiida,cardiidae,acanthocardia,acanthocardia paucicostata,molluscs,family,NA,252
bivalvia,cardiida,cardiidae,acanthocardia,acanthocardia saucatsensis,molluscs,family,NA,253
bivalvia,cardiida,cardiidae,acanthocardia,acanthocardia sliggersi,molluscs,family,NA,254
bivalvia,cardiida,cardiidae,acanthocardia,acanthocardia spinosa,molluscs,family,NA,255
bivalvia,cardiida,cardiidae,acanthocardia,acanthocardia subserrigera,molluscs,family,NA,256
bivalvia,cardiida,cardiidae,acanthocardia,acanthocardia tuberculata,molluscs,family,NA,257
demospongiae,clionaida,acanthochaetetidae,acanthochaetetes,acanthochaetetes horiguchi,sponges,none,class,258
demospongiae,clionaida,acanthochaetetidae,acanthochaetetes,acanthochaetetes japonica,sponges,none,class,259
demospongiae,clionaida,acanthochaetetidae,acanthochaetetes,acanthochaetetes seunesi,sponges,none,class,260
demospongiae,clionaida,acanthochaetetidae,acanthochaetetes,acanthochaetetes wellsi,sponges,none,class,261
actinopterygii,ovalentaria incertae sedis,pomacentridae,acanthochromis,acanthochromis polyacanthus,fish,none,species,262
demospongiae,axinellida,stelligeridae,acanthoclada,acanthoclada prostrata,sponges,none,class,263
actinopterygii,scombriformes,scombridae,acanthocybium,acanthocybium solandri,fish,family,NA,264
demospongiae,dendroceratida,dictyodendrillidae,acanthodendrilla,acanthodendrilla australis,sponges,none,class,265
demospongiae,dendroceratida,dictyodendrillidae,acanthodendrilla,acanthodendrilla levii,sponges,none,class,266
actinopterygii,perciformes,bathydraconidae,acanthodraco,acanthodraco dewitti,fish,none,order,267
actinopterygii,gobiiformes,gobiidae,acanthogobius,acanthogobius elongatus,fish,family,NA,268
actinopterygii,gobiiformes,gobiidae,acanthogobius,acanthogobius flavimanus,fish,family,NA,269
actinopterygii,gobiiformes,gobiidae,acanthogobius,acanthogobius hasta,fish,family,NA,270
actinopterygii,gobiiformes,gobiidae,acanthogobius,acanthogobius insularis,fish,family,NA,271
actinopterygii,gobiiformes,gobiidae,acanthogobius,acanthogobius lactipes,fish,family,NA,272
actinopterygii,gobiiformes,gobiidae,acanthogobius,acanthogobius luridus,fish,family,NA,273
actinopterygii,gobiiformes,gobiidae,acanthogobius,acanthogobius stigmothonus,fish,family,NA,274
actinopterygii,eupercaria incertae sedis,labridae,acantholabrus,acantholabrus palloni,fish,family,NA,275
actinopterygii,perciformes,liparidae,acantholiparis,acantholiparis caecus,fish,none,order,276
actinopterygii,perciformes,liparidae,acantholiparis,acantholiparis opercularis,fish,none,order,277
actinopterygii,perciformes,stichaeidae,acantholumpenus,acantholumpenus mackayi,fish,none,order,278
actinopterygii,ophidiiformes,ophidiidae,acanthonus,acanthonus armatus,fish,none,order,279
actinopterygii,eupercaria incertae sedis,sparidae,acanthopagrus,acanthopagrus akazakii,fish,none,genus,280
actinopterygii,eupercaria incertae sedis,sparidae,acanthopagrus,acanthopagrus arabicus,fish,none,genus,281
actinopterygii,eupercaria incertae sedis,sparidae,acanthopagrus,acanthopagrus australis,fish,none,species,282
actinopterygii,eupercaria incertae sedis,sparidae,acanthopagrus,acanthopagrus berda,fish,none,genus,283
actinopterygii,eupercaria incertae sedis,sparidae,acanthopagrus,acanthopagrus bifasciatus,fish,none,genus,284
actinopterygii,eupercaria incertae sedis,sparidae,acanthopagrus,acanthopagrus butcheri,fish,none,genus,285
actinopterygii,eupercaria incertae sedis,sparidae,acanthopagrus,acanthopagrus catenula,fish,none,genus,286
actinopterygii,eupercaria incertae sedis,sparidae,acanthopagrus,acanthopagrus chinshira,fish,none,genus,287
actinopterygii,eupercaria incertae sedis,sparidae,acanthopagrus,acanthopagrus datnia,fish,none,genus,288
actinopterygii,eupercaria incertae sedis,sparidae,acanthopagrus,acanthopagrus latus,fish,none,genus,289
actinopterygii,eupercaria incertae sedis,sparidae,acanthopagrus,acanthopagrus longispinnis,fish,none,genus,290
actinopterygii,eupercaria incertae sedis,sparidae,acanthopagrus,acanthopagrus morrisoni,fish,none,genus,291
actinopterygii,eupercaria incertae sedis,sparidae,acanthopagrus,acanthopagrus omanensis,fish,none,genus,292
actinopterygii,eupercaria incertae sedis,sparidae,acanthopagrus,acanthopagrus pacificus,fish,none,genus,293
