class,stressor,taxon,mean_vuln,sd_vuln,n_spp_known,n_spp,n_prob
asteroidea,uv,echinoderms,0.1235279024562792,0.05205597981411854,1268,1268,964
aves,air_temp,seabirds,0.2110826921020627,0.04544750414729027,337,337,335
aves,biomass_removal,seabirds,0.7443944544720815,0.0278952752303987,337,337,335
aves,bycatch,seabirds,0.6633882169748139,0.07706359192110498,337,337,335
aves,entanglement_macroplastic,seabirds,0.4041793255009847,0.15189586983237957,337,337,335
aves,eutrophication_nutrient_pollution,seabirds,0.08113585492117152,0.00454847089162766,337,337,335
aves,habitat_loss_degradation,seabirds,0.44560047583409507,0.03734250813428674,337,337,335
aves,inorganic_pollution,seabirds,0.19912428837264004,0.02328068395266205,337,337,335
aves,invasive_species,seabirds,0.5489554835404692,0.02148386936521821,337,337,335
aves,light_pollution,seabirds,0.516437370117188,0.03965553654943071,337,337,335
aves,marine_heat_waves,seabirds,0.10542126029375457,0.03364656176414472,337,337,335
aves,noise_pollution,seabirds,0.40471355168878714,0.02278986003229897,337,337,335
aves,oa,seabirds,0.05943089262696605,0.00335466644155109,337,337,335
aves,organic_pollution,seabirds,0.30045176458920386,0.04807777202344898,337,337,335
aves,plastic_pollution_microplastic,seabirds,0.05875658959868173,0.00419449792754762,337,337,335
aves,poisons_toxins,seabirds,0.04107426581873544,0.00231901422835255,337,337,335
aves,sedimentation,seabirds,0.2303329527265972,0.02215958679063326,337,337,335
aves,slr,seabirds,0.5342250838888899,0.03809335403571265,337,337,335
aves,sst_rise,seabirds,0.7443623009599203,0.02789907975606048,337,337,335
aves,storm_disturbance,seabirds,0.4221328888807857,0.04713049698130004,337,337,335
aves,wildlife_strike,seabirds,0.5039128421134351,0.04759742796594338,337,337,335
bivalvia,air_temp,molluscs,0.02487899022267315,0.08609726487073269,153,153,12
bivalvia,eutrophication_nutrient_pollution,molluscs,0.5623101957461168,0.01330320043385682,153,153,72
bivalvia,inorganic_pollution,molluscs,0.5186118155851654,0.02099323304533229,153,153,72
bivalvia,marine_heat_waves,molluscs,0.3970445908335225,0.02358466061802922,153,153,72
bivalvia,salinity,molluscs,0.4761837311763742,0.02019609437332588,153,153,72
cephalopoda,biomass_removal,cephalopods,0.7085561456684275,0.02321366128289111,769,769,79
cephalopoda,bycatch,cephalopods,0.3891285373177008,0.12367398270470913,769,769,79
cephalopoda,entanglement_macroplastic,cephalopods,0.13827687886681742,0.0981755867187836,769,769,79
cephalopoda,eutrophication_nutrient_pollution,cephalopods,0.4801977786034553,0.04824711885341132,769,769,79
cephalopoda,habitat_loss_degradation,cephalopods,0.35102744020663873,0.02131857187712681,769,769,79
cephalopoda,inorganic_pollution,cephalopods,0.4196825798308829,0.04241304252881758,769,769,341
cephalopoda,light_pollution,cephalopods,0.0959150354545794,0.09521404965990064,769,769,77
cephalopoda,marine_heat_waves,cephalopods,0.35687671281586447,0.06336944176664791,769,769,341
cephalopoda,noise_pollution,cephalopods,0.22816459006096632,0.00807705991755817,769,769,79
cephalopoda,oa,cephalopods,0.3767784745524588,0.0124247215867145,769,769,79
cephalopoda,oceanographic,cephalopods,0.37243985088067766,0.14042620370497566,769,769,79
cephalopoda,organic_pollution,cephalopods,0.40067533857065535,0.04375520226757558,769,769,341
cephalopoda,plastic_pollution_microplastic,cephalopods,0.2862443484955915,0.08059842195478799,769,769,79
cephalopoda,poisons_toxins,cephalopods,0.3612166755966376,0.04247353158839589,769,769,79
cephalopoda,salinity,cephalopods,0.43483346511667303,0.02568424916726531,769,769,79
cephalopoda,sedimentation,cephalopods,0.3631433346119334,0.04792678248290386,769,769,79
cephalopoda,slr,cephalopods,0.09445269107610754,0.06299675779752925,769,769,79
cephalopoda,sst_rise,cephalopods,0.6771798387087459,0.14268674113708113,769,769,79
cephalopoda,storm_disturbance,cephalopods,0.09818042093521238,0.03355980727811831,769,769,79
cephalopoda,uv,cephalopods,0.06562884812686498,0.065794537239120085,769,769,77
crinoidea,biomass_removal,echinoderms,0.6997693909265148,0.03795466400654003,607,607,603
crinoidea,bycatch,echinoderms,0.3436591078241219,0.1291230667495266,607,607,603
crinoidea,entanglement_macroplastic,echinoderms,0.09517486064524348,0.05869238503213844,607,607,603
crinoidea,eutrophication_nutrient_pollution,echinoderms,0.48439685749195016,0.02128849353919226,607,607,603
crinoidea,habitat_loss_degradation,echinoderms,0.4896075139500907,0.02657742343023157,607,607,603
crinoidea,inorganic_pollution,echinoderms,0.421268430388008,0.02255897032352833,607,607,603
crinoidea,light_pollution,echinoderms,0.23091271336500835,0.01248974614942925,607,607,603
crinoidea,marine_heat_waves,echinoderms,0.5778877935753848,0.05365429863951507,607,607,603
crinoidea,noise_pollution,echinoderms,0.1755987158754527,0.00949306116210402,607,607,603
crinoidea,oa,echinoderms,0.37929171566739206,0.01659640390999005,607,607,603
crinoidea,oceanographic,echinoderms,0.4618021031787573,0.02508072396545073,607,607,603
crinoidea,organic_pollution,echinoderms,0.3930865386034448,0.0312804226094463,607,607,603
crinoidea,plastic_pollution_microplastic,echinoderms,0.2111896193758638,0.04336095997945351,607,607,603
crinoidea,poisons_toxins,echinoderms,0.405193232603565,0.04044168439884584,607,607,603
crinoidea,salinity,echinoderms,0.4226061695242624,0.01888641102728739,607,607,603
crinoidea,sedimentation,echinoderms,0.36186698062764544,0.03854875704080102,607,607,603
crinoidea,slr,echinoderms,0.09910643373764742,0.00539460544480641,607,607,603
crinoidea,sst_rise,echinoderms,0.6997753194721184,0.03797586442861665,607,607,603
crinoidea,storm_disturbance,echinoderms,0.32249050345659236,0.0143811173395102,607,607,603
crinoidea,uv,echinoderms,0.13289290576948673,0.00549453177946502,607,607,603
echinoidea,air_temp,echinoderms,0.01829607247374454,0.06611852832426555,1974,1974,296
echinoidea,biomass_removal,echinoderms,0.6980526104884099,0.01470802691990048,1974,1974,1277
echinoidea,bycatch,echinoderms,0.40526354443574103,0.05948875062219765,1974,1974,1277
echinoidea,entanglement_macroplastic,echinoderms,0.13307533049544984,0.02817952003112051,1974,1974,1277
echinoidea,eutrophication_nutrient_pollution,echinoderms,0.41160916072063497,0.02792256838198891,1974,1974,1955
echinoidea,habitat_loss_degradation,echinoderms,0.356644746300456,0.0407222085518349,1974,1974,1952
echinoidea,inorganic_pollution,echinoderms,0.36778809252829336,0.03238770025745172,1974,1974,1955
echinoidea,light_pollution,echinoderms,0.15215622049671926,0.08296573089939155,1974,1974,1277
echinoidea,marine_heat_waves,echinoderms,0.5335870709999669,0.07668906892643464,1974,1974,1277
echinoidea,oa,echinoderms,0.3968575919354753,0.04071010686545345,1974,1974,1955
echinoidea,oceanographic,echinoderms,0.46073524989988474,0.00967748075764302,1974,1974,1277
echinoidea,organic_pollution,echinoderms,0.3646207854458288,0.04772980868746777,1974,1974,1955
echinoidea,plastic_pollution_microplastic,echinoderms,0.1797619084216896,0.07946752987796814,1974,1974,1955
echinoidea,poisons_toxins,echinoderms,0.3583246569275073,0.07574988477313035,1974,1974,1955
echinoidea,salinity,echinoderms,0.441958903889869,0.02459627743574706,1974,1974,1955
echinoidea,sedimentation,echinoderms,0.21777474798033056,0.06176594354965652,1974,1974,1955
echinoidea,slr,echinoderms,0.08214850844399443,0.00142433315267566,1974,1974,1277
echinoidea,sst_rise,echinoderms,0.6980425414641824,0.01470304754874223,1974,1974,1277
echinoidea,storm_disturbance,echinoderms,0.10695188736803328,0.03367624189524228,1974,1974,1277
echinoidea,uv,echinoderms,0.11689436906798983,0.06377740705598421,1974,1974,1277
elasmobranchii,air_temp,elasmobranchs,8.910384346698729e-4,0.01405215398983084,1238,1238,4
elasmobranchii,biomass_removal,elasmobranchs,0.8733533533522124,0.05188256775003197,1238,1238,382
elasmobranchii,bycatch,elasmobranchs,0.5876654188319392,0.088013732838113,1238,1238,853
elasmobranchii,entanglement_macroplastic,elasmobranchs,0.28648368765493604,0.15906600294940573,1238,1238,853
elasmobranchii,eutrophication_nutrient_pollution,elasmobranchs,0.21335528163131767,0.02440043426997347,1238,1238,382
elasmobranchii,habitat_loss_degradation,elasmobranchs,0.3884037561335321,0.03123719376463854,1238,1238,382
elasmobranchii,inorganic_pollution,elasmobranchs,0.2284255768881231,0.03266130158040045,1238,1238,1174
elasmobranchii,marine_heat_waves,elasmobranchs,0.088092338506853,0.04240004337646989,1238,1238,1104
elasmobranchii,noise_pollution,elasmobranchs,0.03707405460282052,0.06880372762993874,1238,1238,148
elasmobranchii,oa,elasmobranchs,0.03934752201281108,0.00351996840936891,1238,1238,382
elasmobranchii,oceanographic,elasmobranchs,0.2715983836926773,0.05533823244482241,1238,1238,375
elasmobranchii,organic_pollution,elasmobranchs,0.35988043965155975,0.04725601560771984,1238,1238,1174
elasmobranchii,plastic_pollution_microplastic,elasmobranchs,0.22638306051389637,0.01987701097891125,1238,1238,382
elasmobranchii,poisons_toxins,elasmobranchs,0.27398278947503263,0.02468269179884724,1238,1238,382
elasmobranchii,salinity,elasmobranchs,0.19303093542034733,0.03623751444435288,1238,1238,375
elasmobranchii,sedimentation,elasmobranchs,0.2000791292721042,0.03311373735869211,1238,1238,853
elasmobranchii,slr,elasmobranchs,0.09458246973976069,0.02797318347497664,1238,1238,361
elasmobranchii,sst_rise,elasmobranchs,0.8619341320792187,0.11141614425573552,1238,1238,368
elasmobranchii,storm_disturbance,elasmobranchs,0.07875317527415486,0.01454587730051413,1238,1238,375
elasmobranchii,wildlife_strike,elasmobranchs,0.02355860022424021,0.0702878085988181,1238,1238,99
gastropoda,air_temp,molluscs,0.31587507835965845,0.09202308596603884,23,23,11
gastropoda,eutrophication_nutrient_pollution,molluscs,0.4771030581716747,0.04358994245048459,23,23,12
gastropoda,inorganic_pollution,molluscs,0.3919492070983926,0.03584718882481393,23,23,12
gastropoda,marine_heat_waves,molluscs,0.3620276911082092,0.05875299847334209,23,23,12
gastropoda,salinity,molluscs,0.384722557895341,0.06142341363460996,23,23,12
holothuroidea,biomass_removal,echinoderms,0.7139474394448476,0.02651987728034686,1585,1585,903
holothuroidea,bycatch,echinoderms,0.29857037903484823,0.14090212611771696,1585,1585,903
holothuroidea,entanglement_macroplastic,echinoderms,0.0780832834641468,0.06804780285909015,1585,1585,903
holothuroidea,eutrophication_nutrient_pollution,echinoderms,0.5303261530541359,0.04109147000823648,1585,1585,903
holothuroidea,habitat_loss_degradation,echinoderms,0.41121073406107134,0.03576691581297438,1585,1585,903
holothuroidea,inorganic_pollution,echinoderms,0.4311479414609854,0.03415606324929758,1585,1585,903
holothuroidea,light_pollution,echinoderms,0.14114842762390553,0.0882869482037526,1585,1585,903
holothuroidea,marine_heat_waves,echinoderms,0.545516500340418,0.05103173647227013,1585,1585,903
holothuroidea,oa,echinoderms,0.3878252521538813,0.03098447457943776,1585,1585,903
holothuroidea,oceanographic,echinoderms,0.4712081029403569,0.0174945714782809,1585,1585,903
holothuroidea,organic_pollution,echinoderms,0.3497812628764735,0.05094629846753874,1585,1585,903
holothuroidea,plastic_pollution_microplastic,echinoderms,0.18790640054789137,0.04498810844513938,1585,1585,903
holothuroidea,poisons_toxins,echinoderms,0.38398458344062014,0.04633072301330252,1585,1585,903
holothuroidea,salinity,echinoderms,0.4700675367869714,0.030440509148052,1585,1585,903
holothuroidea,sedimentation,echinoderms,0.3612244007824472,0.03557273807604061,1585,1585,903
holothuroidea,slr,echinoderms,0.08654456245827719,0.00580362098000369,1585,1585,903
holothuroidea,sst_rise,echinoderms,0.7139419853556935,0.02652265376889332,1585,1585,903
holothuroidea,storm_disturbance,echinoderms,0.3079381104878636,0.02410992608565242,1585,1585,903
holothuroidea,uv,echinoderms,0.10783663289485236,0.06775000560966483,1585,1585,903
malacostraca,air_temp,crustacea_arthropods,0.33680646546026866,0.14682123747605377,639,639,1
malacostraca,biomass_removal,crustacea_arthropods,0.6619546239767354,0.06174505247948134,639,639,35
malacostraca,bycatch,crustacea_arthropods,0.4774146379272632,0.07602815252853294,639,639,35
malacostraca,entanglement_macroplastic,crustacea_arthropods,0.2127789628975344,0.0561615260130787,639,639,35
malacostraca,eutrophication_nutrient_pollution,crustacea_arthropods,0.4015675330879441,0.06219054963793071,639,639,35
malacostraca,habitat_loss_degradation,crustacea_arthropods,0.24719372605410544,0.0718222719343043,639,639,1
malacostraca,inorganic_pollution,crustacea_arthropods,0.3741483547034494,0.06540690148378148,639,639,35
malacostraca,light_pollution,crustacea_arthropods,0.3107694632820908,0.02366184969266243,639,639,35
malacostraca,marine_heat_waves,crustacea_arthropods,0.3947670996571031,0.05770809352744094,639,639,35
malacostraca,noise_pollution,crustacea_arthropods,0.00900280214564715,0.03797729360287182,639,639,34
malacostraca,oa,crustacea_arthropods,0.38525693845268966,0.06741583934673656,639,639,35
malacostraca,organic_pollution,crustacea_arthropods,0.3728309193761865,0.05306726896299934,639,639,35
malacostraca,plastic_pollution_microplastic,crustacea_arthropods,0.3063800609263389,0.05515576890008503,639,639,35
malacostraca,poisons_toxins,crustacea_arthropods,0.30628413371385227,0.05591988909669163,639,639,35
malacostraca,salinity,crustacea_arthropods,0.349692388075251,0.06359783768441804,639,639,35
malacostraca,sedimentation,crustacea_arthropods,0.3793542653116834,0.06475505890535534,639,639,35
malacostraca,slr,crustacea_arthropods,0.2353073317494338,0.07424572001860677,639,639,35
malacostraca,sst_rise,crustacea_arthropods,0.6619538803843494,0.06174393155644238,639,639,35
malacostraca,storm_disturbance,crustacea_arthropods,0.09232184623800306,0.0168578459515513,639,639,35
malacostraca,uv,crustacea_arthropods,0.13640072306074336,0.02438293076054636,639,639,35
mammalia,air_temp,marine_mammals,0.18978853513707028,0.19215785041220496,118,118,58
mammalia,biomass_removal,marine_mammals,0.791626962046336,0.06438855754956149,118,118,21
mammalia,bycatch,marine_mammals,0.7916291170152289,0.0643907321778107,118,118,21
mammalia,entanglement_macroplastic,marine_mammals,0.6121249651342543,0.10857465523941276,118,118,21
mammalia,eutrophication_nutrient_pollution,marine_mammals,0.1142327611630188,0.05133647099296006,118,118,20
mammalia,habitat_loss_degradation,marine_mammals,0.4480015313350232,0.08181110794660103,118,118,21
mammalia,inorganic_pollution,marine_mammals,0.17789863316452836,0.04331016469305078,118,118,73
mammalia,invasive_species,marine_mammals,0.2956452005576491,0.2988682133078326,118,118,14
mammalia,light_pollution,marine_mammals,0.22268950258769335,0.1570540782785974,118,118,19
mammalia,marine_heat_waves,marine_mammals,0.1806651099580826,0.07589176144358566,118,118,73
mammalia,noise_pollution,marine_mammals,0.359834406894712,0.1697649457279029,118,118,21
mammalia,oa,marine_mammals,0.10489976779894922,0.04181541640373054,118,118,21
mammalia,oceanographic,marine_mammals,0.05430568496775963,0.1039189577020762,118,118,2
mammalia,organic_pollution,marine_mammals,0.337006982149028,0.08627357828616625,118,118,73
mammalia,plastic_pollution_microplastic,marine_mammals,0.06780082703269497,0.01246336645647865,118,118,21
mammalia,poisons_toxins,marine_mammals,0.04789014668577,0.00960661307366197,118,118,21
mammalia,salinity,marine_mammals,0.04651079759592277,0.08780374420369307,118,118,2
mammalia,sedimentation,marine_mammals,0.0952336388026082,0.07843452914800121,118,118,19
mammalia,slr,marine_mammals,0.4178052428026071,0.10934583378346947,118,118,21
mammalia,sst_rise,marine_mammals,0.769058148904371,0.1386896644288478,118,118,21
mammalia,storm_disturbance,marine_mammals,0.2292633086206007,0.06816572503588969,118,118,21
mammalia,wildlife_strike,marine_mammals,0.6241311670876712,0.13925947883445683,118,118,21
myxini,biomass_removal,fish,0.6451138942015563,0.00898051197494431,87,87,87
myxini,bycatch,fish,0.38629478745870166,0.00538800482861369,87,87,87
myxini,entanglement_macroplastic,fish,0.13049845913791233,0.0014945765604463,87,87,87
myxini,eutrophication_nutrient_pollution,fish,0.08480156263589844,9.959777547638336e-4,87,87,87
myxini,habitat_loss_degradation,fish,0.31189900045828506,0.00348325195168136,87,87,87
myxini,inorganic_pollution,fish,0.202643464811208,0.01693440700203062,87,87,87
myxini,marine_heat_waves,fish,0.04434679587071421,0.02045875583397618,87,87,87
myxini,oa,fish,0.0310993300790786,3.979386522076367e-4,87,87,87
myxini,organic_pollution,fish,0.29727545636136127,0.02463591766174701,87,87,87
myxini,plastic_pollution_microplastic,fish,0.18099778378862072,0.00209555400000265,87,87,87
myxini,poisons_toxins,fish,0.21609797288320165,0.00258717187563862,87,87,87
myxini,sedimentation,fish,0.17319576649148466,0.00209482399940208,87,87,87
ophiuroidea,air_temp,echinoderms,0.09531152374032488,0.1914817377120981,2231,2231,1
ophiuroidea,biomass_removal,echinoderms,0.7126851329203923,0.0123241937131271,2231,2231,1604
ophiuroidea,bycatch,echinoderms,0.1649506011826213,0.08039182867277075,2231,2231,1604
ophiuroidea,entanglement_macroplastic,echinoderms,0.01188865955344652,0.03942059343396231,2231,2231,1
ophiuroidea,eutrophication_nutrient_pollution,echinoderms,0.5573633246054193,0.05094535289606598,2231,2231,1604
ophiuroidea,habitat_loss_degradation,echinoderms,0.3933335256813176,0.00534364586461313,2231,2231,1604
ophiuroidea,inorganic_pollution,echinoderms,0.5220343196384238,0.03844700742118965,2231,2231,1604
ophiuroidea,light_pollution,echinoderms,0.16493469774845743,0.0708816811033735,2231,2231,1603
ophiuroidea,marine_heat_waves,echinoderms,0.5512403706850089,0.10435662543199296,2231,2231,1604
ophiuroidea,oa,echinoderms,0.42441960076983887,0.05146454207976304,2231,2231,1604
ophiuroidea,oceanographic,echinoderms,0.4322102959382,0.09646867073662634,2231,2231,1604
ophiuroidea,organic_pollution,echinoderms,0.470187781245519,0.03419959813388343,2231,2231,1604
ophiuroidea,plastic_pollution_microplastic,echinoderms,0.4450218491245018,0.08201392292482346,2231,2231,1604
ophiuroidea,poisons_toxins,echinoderms,0.5420898457521206,0.08829929409070257,2231,2231,1604
ophiuroidea,salinity,echinoderms,0.4766179030290571,0.02694531878369036,2231,2231,1604
ophiuroidea,sedimentation,echinoderms,0.5476791591833206,0.06413457046833905,2231,2231,1604
ophiuroidea,slr,echinoderms,0.08355260462459033,0.001193316660169,2231,2231,1604
ophiuroidea,sst_rise,echinoderms,0.7126813144553855,0.0123196771493408,2231,2231,1604
ophiuroidea,storm_disturbance,echinoderms,0.3164440511194477,0.02505724529779497,2231,2231,1604
ophiuroidea,uv,echinoderms,0.13629697924691128,0.06053625627737859,2231,2231,1603
polychaeta,air_temp,polychaetes,0.15356656522136025,0.05897666036593629,1980,1980,1980
polychaeta,biomass_removal,polychaetes,0.8413568653336795,0.01926652560720967,1980,1980,1980
polychaeta,eutrophication_nutrient_pollution,polychaetes,0.17981626534787154,0.04212258377568058,1980,1980,1980
polychaeta,inorganic_pollution,polychaetes,0.2644885363943936,0.04406528771441315,1980,1980,1980
polychaeta,light_pollution,polychaetes,0.2529333382838288,0.03313575452755024,1980,1980,1980
polychaeta,marine_heat_waves,polychaetes,0.26290306710891,0.05716569452829309,1980,1980,1980
polychaeta,oa,polychaetes,0.06739615775452935,0.05316859084935773,1980,1980,1980
polychaeta,oceanographic,polychaetes,0.2776479504650063,0.0063484073450226,1980,1980,1980
polychaeta,organic_pollution,polychaetes,0.3852264330603303,0.05393001644955621,1980,1980,1980
polychaeta,plastic_pollution_microplastic,polychaetes,0.5481608015833708,0.05079128096612011,1980,1980,1980
polychaeta,poisons_toxins,polychaetes,0.41246380176226183,0.03429008143615956,1980,1980,1980
polychaeta,salinity,polychaetes,0.2824361887789003,0.06806499655619697,1980,1980,1980
polychaeta,sedimentation,polychaetes,0.4037099601326046,0.03179805575760889,1980,1980,1980
polychaeta,slr,polychaetes,0.10952058888693143,0.01315005925107851,1980,1980,1980
polychaeta,sst_rise,polychaetes,0.8413518702268784,0.01926738970353967,1980,1980,1980
polychaeta,storm_disturbance,polychaetes,0.15134093187300096,0.01171658837691319,1980,1980,1980
polychaeta,uv,polychaetes,0.1674308815542691,0.00308560937817768,1980,1980,1980
pycnogonida,biomass_removal,crustacea_arthropods,0.8938205531655512,0.07295948941643032,1366,1366,1
pycnogonida,bycatch,crustacea_arthropods,0.32829809956774864,0.09005109571477479,1366,1366,1
pycnogonida,eutrophication_nutrient_pollution,crustacea_arthropods,0.1804929789644411,0.02408018036984513,1366,1366,1
pycnogonida,habitat_loss_degradation,crustacea_arthropods,0.32269221793332264,0.04193072678929132,1366,1366,1
pycnogonida,inorganic_pollution,crustacea_arthropods,0.18602942413828005,0.04030977660067903,1366,1366,1095
pycnogonida,light_pollution,crustacea_arthropods,0.2213212314291073,0.02783398457232033,1366,1366,1
pycnogonida,marine_heat_waves,crustacea_arthropods,0.34505841164529794,0.05484105567657054,1366,1366,1095
pycnogonida,oa,crustacea_arthropods,0.07968345140971711,0.01066238243297351,1366,1366,1
pycnogonida,oceanographic,crustacea_arthropods,0.2893379232736661,0.03542145655328874,1366,1366,1
pycnogonida,organic_pollution,crustacea_arthropods,0.3438337479282612,0.075259005833462,1366,1366,1095
pycnogonida,plastic_pollution_microplastic,crustacea_arthropods,0.38388331360996536,0.04696236331641058,1366,1366,1
pycnogonida,poisons_toxins,crustacea_arthropods,0.27866178372997996,0.03717854359032083,1366,1366,1
pycnogonida,salinity,crustacea_arthropods,0.2679560826775962,0.03458282232683992,1366,1366,1
pycnogonida,sedimentation,crustacea_arthropods,0.27866179863092727,0.03717851404178975,1366,1366,1
pycnogonida,slr,crustacea_arthropods,0.3491221060158364,0.1373329149427978,1366,1366,1
pycnogonida,sst_rise,crustacea_arthropods,0.893820482331625,0.07295963649540807,1366,1366,1
pycnogonida,storm_disturbance,crustacea_arthropods,0.23278271383076785,0.0557877738530048,1366,1366,1
pycnogonida,uv,crustacea_arthropods,0.22177978559817949,0.0180901621817723,1366,1366,1
reptilia,air_temp,reptiles,0.0881099506255351,0.145390989249495,83,83,8
reptilia,biomass_removal,reptiles,0.7509421722331241,0.02437963129462939,83,83,8
reptilia,bycatch,reptiles,0.7427741696179899,0.05178978623764523,83,83,8
reptilia,entanglement_macroplastic,reptiles,0.5831595312248358,0.06441019370878504,83,83,8
reptilia,eutrophication_nutrient_pollution,reptiles,0.1091619456768228,0.02539787050731796,83,83,68
reptilia,habitat_loss_degradation,reptiles,0.43526579911167224,0.09309437747388914,83,83,68
reptilia,inorganic_pollution,reptiles,0.20995700972854103,0.02786978551707284,83,83,68
reptilia,invasive_species,reptiles,0.18925511958350105,0.30681606670493566,83,83,8
reptilia,light_pollution,reptiles,0.13376151698367317,0.2244756842208756,83,83,8
reptilia,marine_heat_waves,reptiles,0.1464075394909321,0.05180189191935624,83,83,68
reptilia,oa,reptiles,0.03653955410904684,0.00539739684138526,83,83,8
reptilia,organic_pollution,reptiles,0.27754103764331767,0.04086760546929029,83,83,68
