class,order,stressor,taxon,mean_vuln,sd_vuln,n_spp_known,n_spp,n_prob
aves,charadriiformes,biomass_removal,seabirds,0.6642393689687388,0.026027816864198135,182,182,126
aves,charadriiformes,bycatch,seabirds,0.5184558860754555,0.01107962371639207,182,182,126
aves,charadriiformes,entanglement_macroplastic,seabirds,0.3141294704010243,0.1072931971279412,182,182,126
aves,charadriiformes,eutrophication_nutrient_pollution,seabirds,0.07486851712708448,0.0023809836626042134,182,182,126
aves,charadriiformes,habitat_loss_degradation,seabirds,0.14697861895792966,0.0029637730106934312,182,182,126
aves,charadriiformes,inorganic_pollution,seabirds,0.15103248067650604,0.013666968174182332,182,182,126
aves,charadriiformes,invasive_species,seabirds,0.5511223494317034,0.012511266638997388,182,182,126
aves,charadriiformes,light_pollution,seabirds,0.45300436674874633,0.018267167857549692,182,182,126
aves,charadriiformes,noise_pollution,seabirds,0.38445179332326207,0.00909415657517653,182,182,126
aves,charadriiformes,oa,seabirds,0.06866181898708056,0.0015808547118249115,182,182,126
aves,charadriiformes,organic_pollution,seabirds,0.27982806089639367,0.01412136594851835,182,182,126
aves,charadriiformes,plastic_pollution_microplastic,seabirds,0.09050003174192689,0.002004087101435421,182,182,126
aves,charadriiformes,poisons_toxins,seabirds,0.04695835205366142,0.001792408247668757,182,182,126
aves,charadriiformes,sedimentation,seabirds,0.1764760716002554,0.02439180905458265,182,182,126
aves,charadriiformes,slr,seabirds,0.4410244990200125,0.03543665674756766,182,182,126
aves,charadriiformes,storm_disturbance,seabirds,0.40606874963130796,0.012671093860540245,182,182,126
aves,charadriiformes,water_temp,seabirds,0.09024174353891738,0.0022699186204844907,182,182,126
aves,charadriiformes,wildlife_strike,seabirds,0.3211121422861531,0.07273326313954,182,182,126
aves,pelecaniformes,air_temp,seabirds,0.06611780179704725,0.04439170141845312,58,58,40
aves,pelecaniformes,biomass_removal,seabirds,0.6987963562241017,0.027867448536364997,58,58,58
aves,pelecaniformes,bycatch,seabirds,0.5404144866293812,0.02718651141415695,58,58,58
aves,pelecaniformes,entanglement_macroplastic,seabirds,0.4051825670631884,0.13035029709845908,58,58,58
aves,pelecaniformes,eutrophication_nutrient_pollution,seabirds,0.07674465760597814,0.003626120800484882,58,58,58
aves,pelecaniformes,habitat_loss_degradation,seabirds,0.14992330071495208,0.00425333915973374,58,58,58
aves,pelecaniformes,inorganic_pollution,seabirds,0.14688894109861692,0.01258504072611165,58,58,58
aves,pelecaniformes,invasive_species,seabirds,0.576109655546844,0.030998490936915587,58,58,58
aves,pelecaniformes,light_pollution,seabirds,0.46041487191413144,0.021052207258921197,58,58,58
aves,pelecaniformes,noise_pollution,seabirds,0.39651856412883923,0.0171912106330777,58,58,58
aves,pelecaniformes,oa,seabirds,0.0708914843213463,0.003047619859673173,58,58,58
aves,pelecaniformes,organic_pollution,seabirds,0.2974119807407507,0.024686213629042622,58,58,58
aves,pelecaniformes,plastic_pollution_microplastic,seabirds,0.09452407016849518,0.004442036071995591,58,58,58
aves,pelecaniformes,poisons_toxins,seabirds,0.04803700252187219,0.002458050025935754,58,58,58
aves,pelecaniformes,sedimentation,seabirds,0.16498718607211416,0.02351559607591442,58,58,58
aves,pelecaniformes,slr,seabirds,0.4409303609951299,0.0277524243082951,58,58,58
aves,pelecaniformes,storm_disturbance,seabirds,0.41603079767419393,0.0192403254901143,58,58,58
aves,pelecaniformes,water_temp,seabirds,0.09317498507077356,0.004491639077736811,58,58,58
aves,pelecaniformes,wildlife_strike,seabirds,0.379713727540769,0.08334663691490705,58,58,58
aves,procellariiformes,air_temp,seabirds,0.017214092484279853,0.03902325281537777,135,135,22
aves,procellariiformes,biomass_removal,seabirds,0.6982509588365906,0.02259308556449147,135,135,135
aves,procellariiformes,bycatch,seabirds,0.5577726143675364,0.019532526981299255,135,135,135
aves,procellariiformes,entanglement_macroplastic,seabirds,0.37709721836982624,0.13178500653131395,135,135,135
aves,procellariiformes,eutrophication_nutrient_pollution,seabirds,0.0805276537865518,0.0025005952825750215,135,135,135
aves,procellariiformes,habitat_loss_degradation,seabirds,0.15351511167278498,0.005413792042038095,135,135,135
aves,procellariiformes,inorganic_pollution,seabirds,0.1597015904069834,0.013954471130059888,135,135,135
aves,procellariiformes,invasive_species,seabirds,0.5957934159198419,0.022271591130077865,135,135,135
aves,procellariiformes,light_pollution,seabirds,0.4872244133362037,0.016715837055629627,135,135,135
aves,procellariiformes,noise_pollution,seabirds,0.4109204534008213,0.011964588913738533,135,135,135
aves,procellariiformes,oa,seabirds,0.07334600195494875,0.0021291058528094976,135,135,135
aves,procellariiformes,organic_pollution,seabirds,0.30812719111694165,0.019715367348939902,135,135,135
aves,procellariiformes,plastic_pollution_microplastic,seabirds,0.09689788278326773,0.003224119922843125,135,135,135
aves,procellariiformes,poisons_toxins,seabirds,0.050802332276944154,0.0017097471938471581,135,135,135
aves,procellariiformes,sedimentation,seabirds,0.18343902394559866,0.02646533898552563,135,135,135
aves,procellariiformes,slr,seabirds,0.48590634430686663,0.025764742450299485,135,135,135
aves,procellariiformes,storm_disturbance,seabirds,0.4361318609861312,0.01327571756622071,135,135,135
aves,procellariiformes,water_temp,seabirds,0.09699364047104361,0.0029917469570530904,135,135,135
aves,procellariiformes,wildlife_strike,seabirds,0.3594990507192026,0.08954434407804666,135,135,135
bivalvia,adapedonta,eutrophication_nutrient_pollution,molluscs,0.49807280886107663,0.014296676031077102,2,2,2
bivalvia,adapedonta,inorganic_pollution,molluscs,0.5139156801368417,0.012462527626502282,2,2,2
bivalvia,adapedonta,salinity,molluscs,0.40572770921943524,0.026773061405103504,2,2,2
bivalvia,adapedonta,water_temp,molluscs,0.2661815581119303,0.01776535762540361,2,2,2
bivalvia,cardiida,eutrophication_nutrient_pollution,molluscs,0.4873255816435544,0.014731777852627371,4,4,4
bivalvia,cardiida,inorganic_pollution,molluscs,0.5030637164788686,0.013165608903447572,4,4,4
bivalvia,cardiida,salinity,molluscs,0.3974841039665903,0.026285659986509693,4,4,4
bivalvia,cardiida,water_temp,molluscs,0.26045758700401445,0.017252851072336435,4,4,4
bivalvia,mytilida,air_temp,molluscs,0.24757952183827042,0.016355159815646305,5,5,5
bivalvia,mytilida,eutrophication_nutrient_pollution,molluscs,0.45411687704953024,0.01283540880197474,5,5,5
bivalvia,mytilida,inorganic_pollution,molluscs,0.46523645443674655,0.011321827802102807,5,5,5
bivalvia,mytilida,salinity,molluscs,0.3706601793334391,0.024483156572351276,5,5,5
bivalvia,mytilida,water_temp,molluscs,0.24212827161669856,0.01595078128282544,5,5,5
bivalvia,ostreida,air_temp,molluscs,0.16413429090644063,0.1168299131166916,9,9,6
bivalvia,ostreida,eutrophication_nutrient_pollution,molluscs,0.47483453158967,0.02110614625341495,9,9,9
bivalvia,ostreida,inorganic_pollution,molluscs,0.4890657571948544,0.021817003825363994,9,9,9
bivalvia,ostreida,salinity,molluscs,0.38653661823651764,0.029183494545965177,9,9,9
bivalvia,ostreida,water_temp,molluscs,0.25314749088352706,0.01924953395520713,9,9,9
bivalvia,pectinida,eutrophication_nutrient_pollution,molluscs,0.48364337414668196,0.013719425161786815,5,5,5
bivalvia,pectinida,inorganic_pollution,molluscs,0.48956089727675456,0.02348103019713911,5,5,5
bivalvia,pectinida,salinity,molluscs,0.3943297725322815,0.026065367055262714,5,5,5
bivalvia,pectinida,water_temp,molluscs,0.27228135465663256,0.031928895430100745,5,5,5
cephalopoda,nautilida,biomass_removal,cephalopods,0.7296222197388471,0.01323997332478509,4,4,1
cephalopoda,nautilida,bycatch,cephalopods,0.27353325494156083,0.0037356814156530443,4,4,1
cephalopoda,nautilida,entanglement_macroplastic,cephalopods,0.1302811295505637,0.001700046316460911,4,4,1
cephalopoda,nautilida,eutrophication_nutrient_pollution,cephalopods,0.4608003926892422,0.006273939306835305,4,4,1
cephalopoda,nautilida,inorganic_pollution,cephalopods,0.41232550259484574,0.005559381041647524,4,4,1
cephalopoda,nautilida,noise_pollution,cephalopods,0.21149498026003702,0.002971037171385501,4,4,1
cephalopoda,nautilida,oa,cephalopods,0.4200845849835962,0.00598076833051357,4,4,1
cephalopoda,nautilida,oceanographic,cephalopods,0.16664586292525557,0.00209639179434583,4,4,1
cephalopoda,nautilida,organic_pollution,cephalopods,0.424573687840052,0.005705726370915097,4,4,1
cephalopoda,nautilida,plastic_pollution_microplastic,cephalopods,0.2918241306469244,0.004248392630242768,4,4,1
cephalopoda,nautilida,poisons_toxins,cephalopods,0.31517774379560864,0.004145794965657627,4,4,1
cephalopoda,nautilida,salinity,cephalopods,0.3514574976782034,0.004393487549018349,4,4,1
cephalopoda,nautilida,sedimentation,cephalopods,0.26160062662375305,0.003438778162223288,4,4,1
cephalopoda,nautilida,slr,cephalopods,0.1823684203871291,0.0024867524854314885,4,4,1
cephalopoda,nautilida,storm_disturbance,cephalopods,0.06637933776569147,8.848694351824098e-4,4,4,1
